model,image,prediction,ground truth,1-NED,difflib ratio,difficult image
mmocr ABINet,31,8xxssvl,8xxSsv1,0.7142857142857143,0.7142857142857143,
mmocr ABINet,32,rkbzdy,RKcB7DY,0.0,0.0,
mmocr ABINet,33,ziwisdz,ZlWIsDZ,0.1428571428571429,0.14285714285714285,
mmocr ABINet,34,withee,hceQvr6,0.0,0.3076923076923077,yes
mmocr ABINet,35,lopbxq,Uopbxqc,0.7142857142857143,0.7692307692307693,
mmocr ABINet,36,17777,MZx7C7J,0.2857142857142857,0.3333333333333333,
mmocr ABINet,37,afferiia,aN0giM8,0.25,0.26666666666666666,yes
mmocr ABINet,38,sofanks,soFaNkS,0.5714285714285714,0.5714285714285714,
mmocr ABINet,39,seeee,EHZ9lxl,0.0,0.0,
mmocr ABINet,40,exrafs,LXjRAFS,0.0,0.0,
mmocr ABINet,41,yafgi50,YaFGI5o,0.2857142857142857,0.2857142857142857,
mmocr ABINet,42,chre,Hw9LRfB,0.0,0.0,yes
mmocr ABINet,43,ltmh82c,LtMh82c,0.7142857142857143,0.7142857142857143,
mmocr ABINet,44,typhodel,WphodCL,0.5,0.5333333333333333,
mmocr ABINet,45,yhw7o,yHw7oO3,0.5714285714285714,0.6666666666666666,
mmocr ABINet,46,qb9ruak,QB9rUAk,0.4285714285714286,0.42857142857142855,
mmocr ABINet,47,me1407,-Me14O7,0.5714285714285714,0.6153846153846154,
mmocr ABINet,48,a,brnOOOD,0.0,0.0,yes
mmocr ABINet,49,617dda,6L7DDAf,0.2857142857142857,0.3076923076923077,
mmocr ABINet,50,qz2bfs,zqZ2BfS,0.4285714285714286,0.46153846153846156,
mmocr ABINet,51,epvlone,EpvLOwg,0.2857142857142857,0.2857142857142857,
mmocr ABINet,52,wkqjorx,WkQJOrx,0.4285714285714286,0.42857142857142855,
mmocr ABINet,53,n9dpka,rN9DPKA,0.1428571428571429,0.15384615384615385,
mmocr ABINet,54,jawdenn,jiWpEYN,0.1428571428571429,0.14285714285714285,
mmocr ABINet,55,ivi6v9,I-Vi6V9,0.4285714285714286,0.46153846153846156,
mmocr ABINet,56,ppw1vju,pPw1Vju,0.7142857142857143,0.7142857142857143,
mmocr ABINet,57,rp8xfl,RP-8xfL,0.4285714285714286,0.46153846153846156,
mmocr ABINet,58,qyipf91,0YipF9B,0.4285714285714286,0.42857142857142855,
mmocr ABINet,59,xyolas,XrYoLAg,0.1428571428571429,0.15384615384615385,
mmocr ABINet,60,90bwyf,9ObwyF-,0.5714285714285714,0.6153846153846154,
mmocr ABINet,61,ibjgt5r,ibJGt5R,0.5714285714285714,0.5714285714285714,
mmocr ABINet,62,5meozuq,5mEoZUQ,0.4285714285714286,0.42857142857142855,
mmocr ABINet,63,hgggodo,fRgX0dQ,0.2857142857142857,0.2857142857142857,
mmocr ABINet,64,zlptzr2,zLptzR2,0.7142857142857143,0.7142857142857143,
mmocr ABINet,65,dkkwups,dkkwup0,0.8571428571428572,0.8571428571428571,
mmocr ABINet,66,urmqidu,URMqiDu,0.4285714285714286,0.42857142857142855,
mmocr ABINet,67,t77zhm,sT77bIm,0.4285714285714286,0.46153846153846156,
mmocr ABINet,68,5232708,523zTU8,0.5714285714285714,0.5714285714285714,
mmocr ABINet,69,avoybd,ayqyb-d,0.5714285714285714,0.6153846153846154,
mmocr ABINet,70,prescpp,PPRc8cP,0.0,0.14285714285714285,
mmocr ABINet,71,10005x,l0Oo5JX,0.2857142857142857,0.3076923076923077,
mmocr ABINet,72,tubeew,tZube6W,0.5714285714285714,0.6153846153846154,
mmocr ABINet,73,kj5xuof,KJ5Xu0f,0.4285714285714286,0.42857142857142855,
mmocr ABINet,74,ljcxqwf,LJcxQwF,0.4285714285714286,0.42857142857142855,
mmocr ABINet,75,nonym,n11nYm7,0.4285714285714286,0.5,
mmocr ABINet,76,spmakee,qJT8jXQ,0.0,0.0,yes
mmocr ABINet,77,t1xorc,pt1XQRC,0.2857142857142857,0.3076923076923077,
mmocr ABINet,78,yikuvy,yIkxVTY,0.2857142857142857,0.3076923076923077,
mmocr ABINet,79,pbntxs,PbntXS-,0.4285714285714286,0.46153846153846156,
mmocr ABINet,80,7e6wmee,7e6wMEE,0.5714285714285714,0.5714285714285714,
mmocr ABINet,81,see,TKTEsuM,0.1428571428571429,0.2,
mmocr ABINet,82,50tnka7,50TNkd7,0.5714285714285714,0.5714285714285714,
mmocr ABINet,83,otb519s,otb51QS,0.7142857142857143,0.7142857142857143,
mmocr ABINet,84,21srahl,21srAhI,0.7142857142857143,0.7142857142857143,
mmocr ABINet,85,7wtcdku,7wtcdKu,0.8571428571428572,0.8571428571428571,
mmocr ABINet,86,2hzzh,2H1ZhBH,0.2857142857142857,0.3333333333333333,
mmocr ABINet,87,the,G6OG1YG,0.0,0.0,yes
mmocr ABINet,88,hprkatu,HprKqtU,0.4285714285714286,0.42857142857142855,
mmocr ABINet,89,pc9fcim,Pc9fcjM,0.5714285714285714,0.5714285714285714,
mmocr ABINet,90,us9ko0,vs9kooB,0.5714285714285714,0.6153846153846154,
mmocr ABINet,91,feeeia,Z5eGiYd,0.2857142857142857,0.3076923076923077,yes
mmocr ABINet,92,gfoxqey,GfoXqeY,0.5714285714285714,0.5714285714285714,
mmocr ABINet,93,yxy7nk,lYxY7NK,0.2857142857142857,0.3076923076923077,
mmocr ABINet,94,weighg,wElqhqB,0.2857142857142857,0.3076923076923077,
mmocr ABINet,95,wfds6dq,WFDs6DO,0.2857142857142857,0.2857142857142857,
mmocr ABINet,96,cykvxnh,ZYkvXnh,0.5714285714285714,0.5714285714285714,
mmocr ABINet,97,tnxough,rNxOUGw,0.1428571428571429,0.14285714285714285,
mmocr ABINet,98,6pkwef4,6PkWEF4,0.4285714285714286,0.42857142857142855,
mmocr ABINet,99,ecbib,iEc3tB-,0.1428571428571429,0.16666666666666666,
mmocr ABINet,100,oyhxzed,oyHXZtD,0.2857142857142857,0.2857142857142857,
mmocr ABINet,101,mzqr9hw,mzqr9HW,0.7142857142857143,0.7142857142857143,
mmocr ABINet,102,0qwizam,OqwizaM,0.7142857142857143,0.7142857142857143,
mmocr ABINet,103,orpkhks,OrPkhkS,0.5714285714285714,0.5714285714285714,
mmocr ABINet,104,bdbsxp0,BdbSXp0,0.5714285714285714,0.5714285714285714,
mmocr ABINet,105,2dx0hh7,2dxOhH7,0.7142857142857143,0.7142857142857143,
mmocr ABINet,106,mtocliy,Mt0cIiy,0.5714285714285714,0.5714285714285714,
mmocr ABINet,107,nsgeg,N8GLgf8,0.1428571428571429,0.16666666666666666,
mmocr ABINet,108,xdrguzd,xdRGuZD,0.4285714285714286,0.42857142857142855,
mmocr ABINet,109,plxyf2m,LxyF2MS,0.2857142857142857,0.42857142857142855,
mmocr ABINet,110,diganao,OIG4mA0,0.0,0.0,
mmocr ABINet,111,bal6mih,BaL6MlH,0.2857142857142857,0.2857142857142857,
mmocr ABINet,112,vand87,vaND87j,0.5714285714285714,0.6153846153846154,
mmocr ABINet,113,v8zyy3,V8zYy3H,0.5714285714285714,0.6153846153846154,
mmocr ABINet,114,5rg062,5-rg06z,0.7142857142857143,0.7692307692307693,
mmocr ABINet,115,gtsc,l93T8cN,0.1428571428571429,0.18181818181818182,
mmocr ABINet,116,hp6jib,xhp6jiB,0.7142857142857143,0.7692307692307693,
mmocr ABINet,117,yc93ee,YC930t9,0.2857142857142857,0.3076923076923077,
mmocr ABINet,118,vx10xh,vX-10xh,0.7142857142857143,0.7692307692307693,
mmocr ABINet,119,6bgn,pHBGnUx,0.1428571428571429,0.18181818181818182,yes
mmocr ABINet,120,sepp,LJ6SEpD,0.1428571428571429,0.18181818181818182,
mmocr ABINet,121,tqwiz,tQwLZch,0.2857142857142857,0.3333333333333333,
mmocr ABINet,122,texpmcg,TEXpMcg,0.4285714285714286,0.42857142857142855,
mmocr ABINet,123,izwnup9,nzwnUP9,0.5714285714285714,0.5714285714285714,
mmocr ABINet,124,vtuj5c,vTuJ5C1,0.4285714285714286,0.46153846153846156,
mmocr ABINet,125,samoizz,sAqmOTZ,0.1428571428571429,0.2857142857142857,
mmocr ABINet,126,hfcwlj,HfCwl-j,0.5714285714285714,0.6153846153846154,
mmocr ABINet,127,foe,9lx3cDt,0.0,0.0,yes
mmocr ABINet,128,6yhzmo,6yH7MOx,0.2857142857142857,0.3076923076923077,
mmocr ABINet,129,tgghgx,1tghgXb,0.4285714285714286,0.6153846153846154,
mmocr ABINet,130,soehskc,soEhSkC,0.5714285714285714,0.5714285714285714,
mmocr ABINet,131,p8plapq,p8Plapq,0.8571428571428572,0.8571428571428571,
mmocr ABINet,132,uuzxovs,uZ3xovs,0.7142857142857143,0.7142857142857143,
mmocr ABINet,133,9vpieq,9vP-Ieq,0.5714285714285714,0.6153846153846154,
mmocr ABINet,134,j75hmsj,jt5HMSJ,0.2857142857142857,0.2857142857142857,
mmocr ABINet,135,ug4yr,Ug4y--R,0.4285714285714286,0.5,
mmocr ABINet,136,aresmbt,HFc8Mbt,0.2857142857142857,0.2857142857142857,
mmocr ABINet,137,63golep,63goIEp,0.7142857142857143,0.7142857142857143,
mmocr ABINet,138,maxghc,vmgxGHC,0.2857142857142857,0.3076923076923077,
mmocr ABINet,139,sevelin,dFVEfmg,0.0,0.0,
mmocr ABINet,140,zhkdeum,7hKdeum,0.7142857142857143,0.7142857142857143,
mmocr ABINet,141,dudl,7duDL7t,0.2857142857142857,0.36363636363636365,
mmocr ABINet,142,n14777,n14k77L,0.7142857142857143,0.7692307692307693,
mmocr ABINet,143,sxtojky,SxfoJkq,0.4285714285714286,0.42857142857142855,
mmocr ABINet,144,dkrbtv,pKRBfv7,0.1428571428571429,0.15384615384615385,
mmocr ABINet,145,776b4mm,776b4Mm,0.8571428571428572,0.8571428571428571,
mmocr ABINet,146,vuluz,tVuluzJ,0.5714285714285714,0.6666666666666666,
mmocr ABINet,147,azwqkfe,pZWQkFe,0.2857142857142857,0.2857142857142857,
mmocr ABINet,148,nizamqs,Ntz4MQ8,0.1428571428571429,0.14285714285714285,yes
mmocr ABINet,149,0rrdmm,3or2Dm8,0.2857142857142857,0.3076923076923077,
mmocr ABINet,150,vqwljcpp,VqwLjCp,0.5,0.5333333333333333,yes
mmocr ABINet,151,opmnclw,0PmNcLW,0.2857142857142857,0.2857142857142857,
mmocr ABINet,152,mg0jmpe,MGojMPE,0.1428571428571429,0.14285714285714285,
mmocr ABINet,153,5jq4qep,5jQ4Qep,0.7142857142857143,0.7142857142857143,
mmocr ABINet,154,any,B5CszKV,0.0,0.0,yes
mmocr ABINet,155,f6mlqdb,F6MLQDB,0.1428571428571429,0.14285714285714285,
mmocr ABINet,156,oybwel,hybwcUI,0.4285714285714286,0.46153846153846156,
mmocr ABINet,157,xf1z301,xFlZ30l,0.4285714285714286,0.42857142857142855,yes
mmocr ABINet,158,2bzeyqq,2BZEYqq,0.4285714285714286,0.42857142857142855,
mmocr ABINet,159,glm1bfd,gLm1bfD,0.7142857142857143,0.7142857142857143,
mmocr ABINet,160,wbyqqxz,wByqqxZ,0.7142857142857143,0.7142857142857143,
mmocr ABINet,161,glann,yGlsanI,0.4285714285714286,0.5,yes
mmocr ABINet,162,giognnz,GfoqnN2,0.2857142857142857,0.2857142857142857,
mmocr ABINet,163,tttzzh,tXtOznH,0.4285714285714286,0.46153846153846156,
mmocr ABINet,164,shuject,shvtjEC,0.2857142857142857,0.42857142857142855,
mmocr ABINet,165,zbtqz3,1Zbtqz3,0.7142857142857143,0.7692307692307693,
mmocr ABINet,166,the,qD8ZoNU,0.0,0.0,yes
mmocr ABINet,167,adjiqu4,aDjiQu4,0.7142857142857143,0.7142857142857143,
mmocr ABINet,168,f31v4y,F31V4Y-,0.4285714285714286,0.46153846153846156,
mmocr ABINet,169,meboloa,mEboLoa,0.7142857142857143,0.7142857142857143,
mmocr ABINet,170,fwywaob,FWywaob,0.7142857142857143,0.7142857142857143,
mmocr ABINet,171,bfqk9a8,BFQk9A8,0.4285714285714286,0.42857142857142855,
mmocr ABINet,172,tuuuwo,iTiUuwo,0.4285714285714286,0.46153846153846156,
mmocr ABINet,173,ecmbbiv,ecmBBlV,0.4285714285714286,0.42857142857142855,
mmocr ABINet,174,xuwhoff,XUWh0FF,0.1428571428571429,0.14285714285714285,
mmocr ABINet,175,va3ot,Va3oTj6,0.4285714285714286,0.5,
mmocr ABINet,176,xttst14,x1TsTI4,0.4285714285714286,0.42857142857142855,
mmocr ABINet,177,fly3foe,FLY3FOF,0.1428571428571429,0.14285714285714285,
mmocr ABINet,178,cone,qchHcHw,0.1428571428571429,0.18181818181818182,yes
mmocr ABINet,179,zb60vno,ZB6oVNo,0.2857142857142857,0.2857142857142857,
mmocr ABINet,180,locy9l,iLocy9l,0.7142857142857143,0.7692307692307693,
mmocr ABINet,181,ssptac,kspt-ad,0.5714285714285714,0.6153846153846154,
mmocr ABINet,182,19toldb,i9ToIDb,0.4285714285714286,0.42857142857142855,
mmocr ABINet,183,rk30dn5,RK30DN5,0.4285714285714286,0.42857142857142855,
mmocr ABINet,184,paint40,PglntAO,0.2857142857142857,0.2857142857142857,
mmocr ABINet,185,koqcex,-k6qceX,0.5714285714285714,0.6153846153846154,
mmocr ABINet,186,hwwccgg,HwVCgYg,0.2857142857142857,0.42857142857142855,
mmocr ABINet,187,g00vx0,1aOQVXO,0.0,0.0,
mmocr ABINet,188,th,GrvKMzW,0.0,0.0,yes
mmocr ABINet,189,8xgqjxy,8XgqJxY,0.5714285714285714,0.5714285714285714,
mmocr ABINet,190,ylxvc0,YLxv-C0,0.4285714285714286,0.46153846153846156,
mmocr ABINet,191,q6d7ku0,Q6D7kUo,0.4285714285714286,0.42857142857142855,
mmocr ABINet,192,usfsw1a,usFSWTa,0.4285714285714286,0.42857142857142855,
mmocr ABINet,193,g4bzaue,G4bZque,0.5714285714285714,0.5714285714285714,
mmocr ABINet,194,seee,oWTLX6B,0.0,0.0,
mmocr ABINet,195,dribling,Yr1bTm9,0.25,0.26666666666666666,yes
mmocr ABINet,196,5urmk,tf5uRmK,0.4285714285714286,0.5,
mmocr ABINet,197,s9d0,g89dOxA,0.2857142857142857,0.36363636363636365,
mmocr ABINet,198,aaseee,Ha2o0tx,0.1428571428571429,0.15384615384615385,
mmocr ABINet,199,gnd,5vYiWem,0.0,0.0,yes
mmocr ABINet,200,f9vlywo,f9vLywO,0.7142857142857143,0.7142857142857143,
mmocr ABINet,201,jkya,-dJKYAT,0.0,0.0,yes
mmocr ABINet,202,jzl88z,j7ly8nZ,0.4285714285714286,0.46153846153846156,
mmocr ABINet,203,ovniggh,ovnT4GH,0.4285714285714286,0.42857142857142855,
mmocr ABINet,204,li6e7cj,li6e7cJ,0.8571428571428572,0.8571428571428571,
mmocr ABINet,205,xoular,X6uI8f-,0.1428571428571429,0.15384615384615385,yes
mmocr ABINet,206,kugilcs,KUgiLCS,0.2857142857142857,0.2857142857142857,
mmocr ABINet,207,ptuz6e,LPTuz6E,0.4285714285714286,0.46153846153846156,
mmocr ABINet,208,npg92ml,NpG92mE,0.5714285714285714,0.5714285714285714,
mmocr ABINet,209,mimm,yMIlMgs,0.0,0.0,
mmocr ABINet,210,td2pow,TD2PowU,0.4285714285714286,0.46153846153846156,
mmocr ABINet,211,lynxthx,L3NxnHX,0.1428571428571429,0.14285714285714285,
mmocr ABINet,212,tipxzro,flpXzrg,0.4285714285714286,0.42857142857142855,
mmocr ABINet,213,mge6ruj,mge6rUJ,0.7142857142857143,0.7142857142857143,
mmocr ABINet,214,blos11,bLQ8zJI,0.1428571428571429,0.15384615384615385,
mmocr ABINet,215,o1zulwm,Of7Ulwm,0.4285714285714286,0.42857142857142855,
mmocr ABINet,216,g57faly,g57FalY,0.7142857142857143,0.7142857142857143,
mmocr ABINet,217,ds5u0zi,DS5u0zl,0.5714285714285714,0.5714285714285714,
mmocr ABINet,218,embo20f,eMbO20F,0.5714285714285714,0.5714285714285714,
mmocr ABINet,219,new,YiW783W,0.0,0.0,
mmocr ABINet,220,mddingct,MdinqCV,0.375,0.4,
mmocr ABINet,221,xamcjv5,XAMCJV5,0.1428571428571429,0.14285714285714285,
mmocr ABINet,222,tbbjffb,ThBJrFb,0.1428571428571429,0.14285714285714285,
mmocr ABINet,223,e90igif,E9oiglF,0.4285714285714286,0.42857142857142855,
mmocr ABINet,224,yvrryt,jYvRryT,0.4285714285714286,0.46153846153846156,
mmocr ABINet,225,auuymee,AUyMNen,0.1428571428571429,0.2857142857142857,
mmocr ABINet,226,fouuet,FQJUeTN,0.1428571428571429,0.15384615384615385,
mmocr ABINet,227,jpk3k9p,jpk3K9p,0.8571428571428572,0.8571428571428571,
mmocr ABINet,228,1am9mpa,1Am9mpc,0.7142857142857143,0.7142857142857143,
mmocr ABINet,229,ektkhrg,EKTKHrg,0.2857142857142857,0.2857142857142857,
mmocr ABINet,230,3ra2ui,3R-A2Ui,0.4285714285714286,0.46153846153846156,
mmocr ABINet,231,abusqpl,aBusQpl,0.7142857142857143,0.7142857142857143,
mmocr ABINet,232,5thcfmq,5thCFmQ,0.5714285714285714,0.5714285714285714,
mmocr ABINet,233,ohcozya,ohcOzYA,0.5714285714285714,0.5714285714285714,
mmocr ABINet,234,jorhkiu,JoRHklU,0.2857142857142857,0.2857142857142857,
mmocr ABINet,235,75255,wTS2Wj5,0.2857142857142857,0.16666666666666666,yes
mmocr ABINet,236,tsvip22,tSVI1p2,0.2857142857142857,0.42857142857142855,
mmocr ABINet,237,from,3FP0Atl,0.0,0.0,
mmocr ABINet,238,p0muin,P07MUN-,0.1428571428571429,0.15384615384615385,
mmocr ABINet,239,waxxdog,W48Xupg,0.1428571428571429,0.14285714285714285,
mmocr ABINet,240,mllvipl,mILVipb,0.4285714285714286,0.42857142857142855,
mmocr ABINet,241,mas2eb1,maS2eBI,0.5714285714285714,0.5714285714285714,
mmocr ABINet,242,w1y19,w1yiB9J,0.5714285714285714,0.6666666666666666,yes
mmocr ABINet,243,dpscee,dPSceOz,0.4285714285714286,0.46153846153846156,
mmocr ABINet,244,cyxf2tr,CyXF2tR,0.4285714285714286,0.42857142857142855,
mmocr ABINet,245,xoulesc,X0uLEsC,0.2857142857142857,0.2857142857142857,
mmocr ABINet,246,bhsqm,nBHSQMW,0.0,0.0,
mmocr ABINet,247,mtlkvs4,MtLKvs4,0.5714285714285714,0.5714285714285714,
mmocr ABINet,248,mmpbrr,uuPbdz1,0.1428571428571429,0.15384615384615385,
mmocr ABINet,249,ed11kv,EDttKVX,0.0,0.0,
mmocr ABINet,250,news,INqL43O,0.0,0.0,yes
mmocr ABINet,251,epk408w,epk4O8W,0.7142857142857143,0.7142857142857143,
mmocr ABINet,252,rackodft,RdCK0D7,0.0,0.13333333333333333,
mmocr ABINet,253,ksvmcc,ksvm6cD,0.7142857142857143,0.7692307692307693,
mmocr ABINet,254,zyzsayb,7YZsaYB,0.2857142857142857,0.2857142857142857,
mmocr ABINet,255,vcc793p,YCC7g3p,0.4285714285714286,0.42857142857142855,
mmocr ABINet,256,jmutuxb,jMutuXB,0.5714285714285714,0.5714285714285714,
mmocr ABINet,257,see,3pY8Vlb,0.0,0.0,yes
mmocr ABINet,258,1qa3jlx,iQa5JLv,0.1428571428571429,0.14285714285714285,
mmocr ABINet,259,b08nng,BO-8NnG,0.2857142857142857,0.3076923076923077,
mmocr ABINet,260,torea5u,TgRe65u,0.4285714285714286,0.42857142857142855,
mmocr ABINet,261,mi3uxx,MI3Uxxc,0.4285714285714286,0.46153846153846156,
mmocr ABINet,262,eveljif,EvcJjiF,0.4285714285714286,0.42857142857142855,
mmocr ABINet,263,ubvnnxg,ubVnnxG,0.7142857142857143,0.7142857142857143,
mmocr ABINet,264,passive,pM95FVE,0.1428571428571429,0.14285714285714285,yes
mmocr ABINet,265,smeenal,hxKpaLg,0.0,0.14285714285714285,yes
mmocr ABINet,266,bxaxdhf,BxAXdhF,0.4285714285714286,0.42857142857142855,
mmocr ABINet,267,moptibl,mpc4iSH,0.2857142857142857,0.42857142857142855,
mmocr ABINet,268,macgup,mAwCg0f,0.2857142857142857,0.3076923076923077,
mmocr ABINet,269,the,Rt8yWu6,0.1428571428571429,0.2,yes
mmocr ABINet,270,liw3a2w,11w3AZW,0.2857142857142857,0.2857142857142857,
mmocr ABINet,271,bm5z2wz,BM5Z2Wz,0.4285714285714286,0.2857142857142857,
mmocr ABINet,272,xff10fp,xff1ofP,0.7142857142857143,0.7142857142857143,
mmocr ABINet,273,i,1mgvlb-,0.0,0.0,yes
mmocr ABINet,274,5wkww4vi,5WkwW4V,0.5,0.5333333333333333,
mmocr ABINet,275,wfizdui,WfizduI,0.7142857142857143,0.7142857142857143,
mmocr ABINet,276,schusze,SCBJSZE,0.0,0.0,
mmocr ABINet,277,6200,J6Z0Dha,0.2857142857142857,0.36363636363636365,
mmocr ABINet,278,uowwes,UhWpyga,0.0,0.0,
mmocr ABINet,279,n8ayh6p,N8ayh6p,0.8571428571428572,0.8571428571428571,
mmocr ABINet,280,fccsxmw,FccSxmw,0.7142857142857143,0.7142857142857143,
mmocr ABINet,281,cp,117p5k3,0.1428571428571429,0.2222222222222222,
mmocr ABINet,282,i,z5kMi4s,0.1428571428571429,0.25,yes
mmocr ABINet,283,ttsrris,tsYrT1s,0.4285714285714286,0.5714285714285714,
mmocr ABINet,284,qymc2ek,qyMc2ek,0.8571428571428572,0.8571428571428571,
mmocr ABINet,285,coneeroitii,NDHnwdT,0.0,0.1111111111111111,yes
mmocr ABINet,286,chvf1qg,ChVf1QG,0.4285714285714286,0.42857142857142855,
mmocr ABINet,287,ivr50,TV--r5o,0.2857142857142857,0.3333333333333333,
mmocr ABINet,288,0449hh,04yL9hD,0.5714285714285714,0.6153846153846154,
mmocr ABINet,289,o4rrrlk,o4RRrLk,0.5714285714285714,0.5714285714285714,
mmocr ABINet,290,fsfxyjo,fsFxYJ0,0.4285714285714286,0.42857142857142855,
mmocr ABINet,291,highyaa,h1qHYaA,0.2857142857142857,0.2857142857142857,
mmocr ABINet,292,qrt4tdy,Ql14Tdy,0.4285714285714286,0.42857142857142855,
mmocr ABINet,293,lereee,LCaRWJe,0.1428571428571429,0.15384615384615385,
mmocr ABINet,294,deright,DCKLQYv,0.0,0.0,
mmocr ABINet,295,ukhtqtp,uKHTQtP,0.2857142857142857,0.2857142857142857,
mmocr ABINet,296,j6ubop,J6UBOPL,0.1428571428571429,0.15384615384615385,
mmocr ABINet,297,cf7zous,cF7ZOuS,0.4285714285714286,0.42857142857142855,
mmocr ABINet,298,h15uuya,HF5uYad,0.2857142857142857,0.42857142857142855,
mmocr ABINet,299,rgicmat,Rg-icMz,0.2857142857142857,0.42857142857142855,
mmocr ABINet,300,kozlsk,K0ZLsKc,0.1428571428571429,0.15384615384615385,
mmocr ABINet,301,xscfvht,XSCfvht,0.5714285714285714,0.5714285714285714,
mmocr ABINet,302,650,65QflIS,0.2857142857142857,0.4,
mmocr ABINet,303,a,dJG8LZv,0.0,0.0,yes
mmocr ABINet,304,baxm2zf,bAXM2ZF,0.2857142857142857,0.2857142857142857,
mmocr ABINet,305,jiv4c2b,j1v4C2B,0.5714285714285714,0.5714285714285714,
mmocr ABINet,306,gw12dqw,qwI2dQw,0.5714285714285714,0.5714285714285714,
mmocr ABINet,307,veurgry,VcvRgr3,0.2857142857142857,0.42857142857142855,yes
mmocr ABINet,308,89wnwty,89Wnwty,0.8571428571428572,0.8571428571428571,
mmocr ABINet,309,ao,nQakLYu,0.1428571428571429,0.2222222222222222,yes
mmocr ABINet,310,devrong,OLVr0Nq,0.1428571428571429,0.14285714285714285,
mmocr ABINet,311,rr6pkk,-R6p2KI,0.2857142857142857,0.3076923076923077,yes
mmocr ABINet,312,kzbhawr,kZbHawR,0.5714285714285714,0.5714285714285714,
mmocr ABINet,313,the,irN2pqs,0.0,0.0,yes
mmocr ABINet,314,inditeon,HrZ2fxn,0.125,0.13333333333333333,yes
mmocr ABINet,315,and,wmON88G,0.0,0.0,yes
mmocr ABINet,316,a,aqCdBcw,0.1428571428571429,0.25,yes
mmocr ABINet,317,svjbq2j,Svjbq2J,0.7142857142857143,0.7142857142857143,
mmocr ABINet,318,sree,3RZr2P8,0.1428571428571429,0.18181818181818182,yes
mmocr ABINet,319,cwlo,cJw1Ioj,0.4285714285714286,0.5454545454545454,
mmocr ABINet,320,adcqua,hGDcqna,0.4285714285714286,0.46153846153846156,
mmocr ABINet,321,v32xx6,y3zxx6j,0.5714285714285714,0.6153846153846154,
mmocr ABINet,322,vkgonvm,yk6QNVm,0.2857142857142857,0.2857142857142857,
mmocr ABINet,323,jy73cphi,JY73CpF,0.375,0.4,
mmocr ABINet,324,vypbv8w,VYpbv8w,0.7142857142857143,0.7142857142857143,
mmocr ABINet,325,sqqwmzz,5iQWmqz,0.2857142857142857,0.2857142857142857,
mmocr ABINet,326,fjfphdf,FJfPhDF,0.2857142857142857,0.2857142857142857,
mmocr ABINet,327,ks3027,ksI3027,0.8571428571428572,0.9230769230769231,
mmocr ABINet,328,arao00,YR4VQc8,0.0,0.0,yes
mmocr ABINet,329,kq3px0,JKq3PX0,0.4285714285714286,0.46153846153846156,
