model,image,prediction,ground truth,1-NED,difflib ratio,difficult image
keras,53,rngdpka,rN9DPKA,0.1428571428571429,0.14285714285714285,
keras,54,jiwpeyn,jiWpEYN,0.4285714285714286,0.42857142857142855,
keras,55,fvi6vs,I-Vi6V9,0.2857142857142857,0.3076923076923077,
keras,56,ppwivu,pPw1Vju,0.4285714285714286,0.46153846153846156,
keras,57,extl,RP-8xfL,0.1428571428571429,0.18181818181818182,
keras,58,sypes,0YipF9B,0.1428571428571429,0.16666666666666666,
keras,59,xiyolag,XrYoLAg,0.2857142857142857,0.2857142857142857,
keras,60,yobwyf,9ObwyF-,0.4285714285714286,0.46153846153846156,
keras,61,ibjgtsr,ibJGt5R,0.4285714285714286,0.42857142857142855,
keras,62,smeozuq,5mEoZUQ,0.2857142857142857,0.2857142857142857,
keras,63,n,fRgX0dQ,0.0,0.0,
keras,64,lotzrz,zLptzR2,0.2857142857142857,0.3076923076923077,
keras,65,ckkwupo,dkkwup0,0.7142857142857143,0.7142857142857143,
keras,66,urmqidu,URMqiDu,0.4285714285714286,0.42857142857142855,
keras,67,,sT77bIm,0.0,0.0,
keras,68,b23zl,523zTU8,0.4285714285714286,0.5,
keras,69,ayybd,ayqyb-d,0.7142857142857143,0.8333333333333334,
keras,70,,PPRc8cP,0.0,0.0,
keras,71,iooosjx,l0Oo5JX,0.1428571428571429,0.14285714285714285,
keras,72,tzmhohm,tZube6W,0.1428571428571429,0.14285714285714285,
keras,73,kisxuof,KJ5Xu0f,0.2857142857142857,0.2857142857142857,
keras,74,vcxowe,LJcxQwF,0.4285714285714286,0.46153846153846156,
keras,75,ynz,n11nYm7,0.1428571428571429,0.2,
keras,76,,qJT8jXQ,0.0,0.0,yes
keras,77,xorc,pt1XQRC,0.0,0.0,
keras,78,yikxvty,yIkxVTY,0.4285714285714286,0.42857142857142855,
keras,79,pbntxs,PbntXS-,0.4285714285714286,0.46153846153846156,
keras,80,zeowmee,7e6wMEE,0.2857142857142857,0.2857142857142857,
keras,81,ssll,TKTEsuM,0.1428571428571429,0.18181818181818182,
keras,82,bounkaa,50TNkd7,0.1428571428571429,0.14285714285714285,
keras,83,otbsios,otb51QS,0.4285714285714286,0.42857142857142855,
keras,84,2israhl,21srAhI,0.5714285714285714,0.5714285714285714,
keras,85,zwtcdku,7wtcdKu,0.7142857142857143,0.7142857142857143,
keras,86,zhizhbe,2H1ZhBH,0.1428571428571429,0.14285714285714285,
keras,87,,G6OG1YG,0.0,0.0,yes
keras,88,hprkqtu,HprKqtU,0.5714285714285714,0.5714285714285714,
keras,89,pcifcijm,Pc9fcjM,0.5,0.5333333333333333,
keras,90,usokoo,vs9kooB,0.5714285714285714,0.6153846153846154,
keras,91,,Z5eGiYd,0.0,0.0,yes
keras,92,gfoxqey,GfoXqeY,0.5714285714285714,0.5714285714285714,
keras,93,lyxyink,lYxY7NK,0.2857142857142857,0.2857142857142857,
keras,94,welghal,wElqhqB,0.4285714285714286,0.42857142857142855,
keras,95,wedsodo,WFDs6DO,0.1428571428571429,0.14285714285714285,
keras,96,c,ZYkvXnh,0.0,0.0,
keras,97,,rNxOUGw,0.0,0.0,
keras,98,bpkwefa,6PkWEF4,0.1428571428571429,0.14285714285714285,
keras,99,ece,iEc3tB-,0.1428571428571429,0.2,
keras,100,oyhxztd,oyHXZtD,0.4285714285714286,0.42857142857142855,
keras,101,mzqrohw,mzqr9HW,0.5714285714285714,0.5714285714285714,
keras,102,oqwizalm,OqwizaM,0.625,0.6666666666666666,
keras,103,orpkniks,OrPkhkS,0.375,0.4,
keras,104,bdbsxpo,BdbSXp0,0.4285714285714286,0.42857142857142855,
keras,105,2dxohhz,2dxOhH7,0.5714285714285714,0.5714285714285714,
keras,106,atocliy,Mt0cIiy,0.5714285714285714,0.5714285714285714,
keras,107,nsglefs,N8GLgf8,0.1428571428571429,0.2857142857142857,
keras,108,xdrguzd,xdRGuZD,0.4285714285714286,0.42857142857142855,
keras,109,,LxyF2MS,0.0,0.0,
keras,110,inao,OIG4mA0,0.0,0.0,
keras,111,balgmih,BaL6MlH,0.1428571428571429,0.2857142857142857,
keras,112,vandsz,vaND87j,0.2857142857142857,0.3076923076923077,
keras,113,vozeyse,V8zYy3H,0.2857142857142857,0.2857142857142857,
keras,114,srgo6z,5-rg06z,0.5714285714285714,0.6153846153846154,
keras,115,lobtscl,l93T8cN,0.2857142857142857,0.2857142857142857,
keras,116,chpgjib,xhp6jiB,0.5714285714285714,0.5714285714285714,
keras,117,ysotz,YC930t9,0.1428571428571429,0.16666666666666666,
keras,118,vxloxh,vX-10xh,0.4285714285714286,0.46153846153846156,
keras,119,oe,pHBGnUx,0.0,0.0,yes
keras,120,jgsepd,LJ6SEpD,0.1428571428571429,0.15384615384615385,
keras,121,cowllc,tQwLZch,0.2857142857142857,0.15384615384615385,
keras,122,,TEXpMcg,0.0,0.0,
keras,123,nzwipg,nzwnUP9,0.4285714285714286,0.46153846153846156,
keras,124,vtujsct,vTuJ5C1,0.2857142857142857,0.2857142857142857,
keras,125,,sAqmOTZ,0.0,0.0,
keras,126,hfcwli,HfCwl-j,0.4285714285714286,0.46153846153846156,
keras,127,,9lx3cDt,0.0,0.0,yes
keras,128,byhzmox,6yH7MOx,0.2857142857142857,0.2857142857142857,
keras,129,tghgab,1tghgXb,0.7142857142857143,0.7692307692307693,
keras,130,soehskc,soEhSkC,0.5714285714285714,0.5714285714285714,
keras,131,peplapq,p8Plapq,0.7142857142857143,0.7142857142857143,
keras,132,uzxous,uZ3xovs,0.5714285714285714,0.6153846153846154,
keras,133,ivpe,9vP-Ieq,0.2857142857142857,0.36363636363636365,
keras,134,jtshmsj,jt5HMSJ,0.2857142857142857,0.2857142857142857,
keras,135,ugay,Ug4y--R,0.2857142857142857,0.36363636363636365,
keras,136,csmibl,HFc8Mbt,0.1428571428571429,0.3076923076923077,
keras,137,bsgoiep,63goIEp,0.4285714285714286,0.42857142857142855,
keras,138,vmaxghc,vmgxGHC,0.4285714285714286,0.42857142857142855,
keras,139,afvem,dFVEfmg,0.1428571428571429,0.3333333333333333,
keras,140,zhkdeum,7hKdeum,0.7142857142857143,0.7142857142857143,
keras,141,idudlz,7duDL7t,0.2857142857142857,0.3076923076923077,
keras,142,n14k77l,n14k77L,0.8571428571428572,0.8571428571428571,
keras,143,sxtogkd,SxfoJkq,0.4285714285714286,0.42857142857142855,
keras,144,pkrbtva,pKRBfv7,0.2857142857142857,0.2857142857142857,
keras,145,abamm,776b4Mm,0.2857142857142857,0.3333333333333333,
keras,146,evuluzd,tVuluzJ,0.5714285714285714,0.5714285714285714,
keras,147,ozwqkfe,pZWQkFe,0.2857142857142857,0.2857142857142857,
keras,148,nizamqo,Ntz4MQ8,0.1428571428571429,0.14285714285714285,yes
keras,149,,3or2Dm8,0.0,0.0,
keras,150,vanl,VqwLjCp,0.0,0.0,yes
keras,151,opmnclw,0PmNcLW,0.2857142857142857,0.2857142857142857,
keras,152,mgojmpe,MGojMPE,0.2857142857142857,0.2857142857142857,
keras,153,sjqaqep,5jQ4Qep,0.4285714285714286,0.42857142857142855,
keras,154,,B5CszKV,0.0,0.0,yes
keras,155,fmlodb,F6MLQDB,0.0,0.0,
keras,156,vbwcu,hybwcUI,0.4285714285714286,0.5,
keras,157,iz8o1,xFlZ30l,0.0,0.0,yes
keras,158,zbzerga,2BZEYqq,0.0,0.0,
keras,159,glmibfd,gLm1bfD,0.5714285714285714,0.5714285714285714,
keras,160,wbyqqxz,wByqqxZ,0.7142857142857143,0.7142857142857143,
keras,161,gisanl,yGlsanI,0.4285714285714286,0.46153846153846156,yes
keras,162,,GfoqnN2,0.0,0.0,
keras,163,xtozne,tXtOznH,0.4285714285714286,0.46153846153846156,
keras,164,shurjec,shvtjEC,0.4285714285714286,0.42857142857142855,
keras,165,zbtgz6,1Zbtqz3,0.4285714285714286,0.46153846153846156,
keras,166,,qD8ZoNU,0.0,0.0,yes
keras,167,adjiqua,aDjiQu4,0.5714285714285714,0.5714285714285714,
keras,168,f31vay,F31V4Y-,0.2857142857142857,0.3076923076923077,
keras,169,meboloa,mEboLoa,0.7142857142857143,0.7142857142857143,
keras,170,fwwwaob,FWywaob,0.5714285714285714,0.5714285714285714,
keras,171,bfqkia8,BFQk9A8,0.2857142857142857,0.2857142857142857,
keras,172,itiuuwo,iTiUuwo,0.7142857142857143,0.7142857142857143,
keras,173,ecmbbiv,ecmBBlV,0.4285714285714286,0.42857142857142855,
keras,174,vuw,XUWh0FF,0.0,0.0,
keras,175,vabotjo,Va3oTj6,0.4285714285714286,0.42857142857142855,
keras,176,listia,x1TsTI4,0.1428571428571429,0.15384615384615385,
keras,177,elyseoe,FLY3FOF,0.0,0.0,
keras,178,,qchHcHw,0.0,0.0,yes
keras,179,zboovno,ZB6oVNo,0.2857142857142857,0.2857142857142857,
keras,180,locyo,iLocy9l,0.4285714285714286,0.5,
keras,181,ksptad,kspt-ad,0.8571428571428572,0.9230769230769231,
keras,182,igtoidid,i9ToIDb,0.25,0.26666666666666666,
keras,183,rkjodns,RK30DN5,0.0,0.0,
keras,184,pglntao,PglntAO,0.5714285714285714,0.5714285714285714,
keras,185,oo,-k6qceX,0.0,0.0,
keras,186,,HwVCgYg,0.0,0.0,
keras,187,aoqvxu,1aOQVXO,0.1428571428571429,0.15384615384615385,
keras,188,,GrvKMzW,0.0,0.0,yes
keras,189,exgqjxy,8XgqJxY,0.4285714285714286,0.42857142857142855,
keras,190,ylxv,YLxv-C0,0.2857142857142857,0.36363636363636365,
keras,191,qgdzkuo,Q6D7kUo,0.2857142857142857,0.2857142857142857,
keras,192,usfswta,usFSWTa,0.4285714285714286,0.42857142857142855,
keras,193,gabzaue,G4bZque,0.4285714285714286,0.42857142857142855,
keras,194,,oWTLX6B,0.0,0.0,
keras,195,udig,Yr1bTm9,0.0,0.0,yes
keras,196,fsurmk,tf5uRmK,0.4285714285714286,0.46153846153846156,
keras,197,8900,g89dOxA,0.2857142857142857,0.36363636363636365,
keras,198,hazootx,Ha2o0tx,0.5714285714285714,0.5714285714285714,
keras,199,,5vYiWem,0.0,0.0,yes
keras,200,fivlywo,f9vLywO,0.5714285714285714,0.5714285714285714,
keras,201,,-dJKYAT,0.0,0.0,yes
keras,202,izivenz,j7ly8nZ,0.1428571428571429,0.14285714285714285,
keras,203,ovntgh,ovnT4GH,0.4285714285714286,0.46153846153846156,
keras,204,ligelcj,li6e7cJ,0.5714285714285714,0.5714285714285714,
keras,205,lo,X6uI8f-,0.0,0.0,yes
keras,206,kuglcs,KUgiLCS,0.1428571428571429,0.15384615384615385,
keras,207,lptuzbe,LPTuz6E,0.2857142857142857,0.2857142857142857,
keras,208,pgszm,NpG92mE,0.2857142857142857,0.3333333333333333,
keras,209,ymimgs,yMIlMgs,0.4285714285714286,0.46153846153846156,
keras,210,tdzpowd,TD2PowU,0.2857142857142857,0.2857142857142857,
keras,211,lrnxnhs,L3NxnHX,0.2857142857142857,0.2857142857142857,
keras,212,fpxzrg,flpXzrg,0.7142857142857143,0.7692307692307693,
keras,213,mgeoruj,mge6rUJ,0.5714285714285714,0.5714285714285714,
keras,214,blgsz,bLQ8zJI,0.2857142857142857,0.3333333333333333,
keras,215,e,Of7Ulwm,0.0,0.0,
keras,216,gstfaly,g57FalY,0.4285714285714286,0.42857142857142855,
keras,217,dssuozl,DS5u0zl,0.4285714285714286,0.42857142857142855,
keras,218,embozof,eMbO20F,0.2857142857142857,0.2857142857142857,
keras,219,,YiW783W,0.0,0.0,
keras,220,ll,MdinqCV,0.0,0.0,
keras,221,xamcjvs,XAMCJV5,0.0,0.0,
keras,222,thbjrfb,ThBJrFb,0.4285714285714286,0.2857142857142857,
keras,223,egoigle,E9oiglF,0.5714285714285714,0.5714285714285714,
keras,224,yvrryt,jYvRryT,0.4285714285714286,0.46153846153846156,
keras,225,auy,AUyMNen,0.1428571428571429,0.2,
keras,226,fojuetn,FQJUeTN,0.1428571428571429,0.14285714285714285,
keras,227,jpkbkap,jpk3K9p,0.5714285714285714,0.5714285714285714,
keras,228,lamompo,1Am9mpc,0.4285714285714286,0.42857142857142855,
keras,229,ektkhrg,EKTKHrg,0.2857142857142857,0.2857142857142857,
keras,230,srazui,3R-A2Ui,0.1428571428571429,0.15384615384615385,
keras,231,busopl,aBusQpl,0.5714285714285714,0.6153846153846154,
keras,232,sthcfmq,5thCFmQ,0.4285714285714286,0.42857142857142855,
keras,233,ohcozya,ohcOzYA,0.5714285714285714,0.5714285714285714,
keras,234,jorhkiu,JoRHklU,0.2857142857142857,0.2857142857142857,
keras,235,s2,wTS2Wj5,0.1428571428571429,0.2222222222222222,yes
keras,236,svilp2,tSVI1p2,0.2857142857142857,0.3076923076923077,
keras,237,,3FP0Atl,0.0,0.0,
keras,238,,P07MUN-,0.0,0.0,
keras,239,,W48Xupg,0.0,0.0,
keras,240,milvipl,mILVipb,0.4285714285714286,0.42857142857142855,
keras,241,maszebi,maS2eBI,0.4285714285714286,0.42857142857142855,
keras,242,,w1yiB9J,0.0,0.0,yes
keras,243,dpsceoz,dPSceOz,0.5714285714285714,0.5714285714285714,
keras,244,cyxfotr,CyXF2tR,0.2857142857142857,0.2857142857142857,
keras,245,,X0uLEsC,0.0,0.0,
keras,246,nbhsqmw,nBHSQMW,0.1428571428571429,0.14285714285714285,
keras,247,mtlkvsa,MtLKvs4,0.4285714285714286,0.42857142857142855,
keras,248,,uuPbdz1,0.0,0.0,
keras,249,edttkvx,EDttKVX,0.2857142857142857,0.2857142857142857,
keras,250,,INqL43O,0.0,0.0,yes
keras,251,epkaosw,epk4O8W,0.4285714285714286,0.42857142857142855,
keras,252,,RdCK0D7,0.0,0.0,
keras,253,ksvmocd,ksvm6cD,0.7142857142857143,0.7142857142857143,
keras,254,nzsayb,7YZsaYB,0.2857142857142857,0.3076923076923077,
keras,255,yccigsp,YCC7g3p,0.2857142857142857,0.2857142857142857,
keras,256,jmutuxb,jMutuXB,0.5714285714285714,0.5714285714285714,
keras,257,,3pY8Vlb,0.0,0.0,yes
keras,258,iqasiln,iQa5JLv,0.2857142857142857,0.2857142857142857,
keras,259,bosnng,BO-8NnG,0.1428571428571429,0.15384615384615385,
keras,260,oreoon,TgRe65u,0.1428571428571429,0.15384615384615385,
keras,261,mbuxx,MI3Uxxc,0.2857142857142857,0.3333333333333333,
keras,262,eucljif,EvcJjiF,0.4285714285714286,0.42857142857142855,
keras,263,ubinaxg,ubVnnxG,0.5714285714285714,0.5714285714285714,
keras,264,,pM95FVE,0.0,0.0,yes
keras,265,,hxKpaLg,0.0,0.0,yes
keras,266,bxaxdhf,BxAXdhF,0.4285714285714286,0.42857142857142855,
keras,267,aish,mpc4iSH,0.1428571428571429,0.18181818181818182,
keras,268,awcgof,mAwCg0f,0.4285714285714286,0.46153846153846156,
keras,269,,Rt8yWu6,0.0,0.0,yes
keras,270,tiwbaw,11w3AZW,0.1428571428571429,0.15384615384615385,
keras,271,bmsz2wz,BM5Z2Wz,0.2857142857142857,0.14285714285714285,
keras,272,xiflofp,xff1ofP,0.5714285714285714,0.5714285714285714,
keras,273,,1mgvlb-,0.0,0.0,yes
keras,274,swkwwav,5WkwW4V,0.2857142857142857,0.2857142857142857,
keras,275,wfizdul,WfizduI,0.7142857142857143,0.7142857142857143,
keras,276,scbsshe,SCBJSZE,0.0,0.0,
keras,277,gzodha,J6Z0Dha,0.2857142857142857,0.3076923076923077,
keras,278,uhwdy,UhWpyga,0.2857142857142857,0.3333333333333333,
keras,279,nbayhop,N8ayh6p,0.5714285714285714,0.5714285714285714,
keras,280,ecosymw,FccSxmw,0.4285714285714286,0.42857142857142855,
keras,281,pok,117p5k3,0.2857142857142857,0.4,
keras,282,,z5kMi4s,0.0,0.0,yes
keras,283,tsyrtis,tsYrT1s,0.5714285714285714,0.5714285714285714,
keras,284,qymczek,qyMc2ek,0.7142857142857143,0.7142857142857143,
keras,285,,NDHnwdT,0.0,0.0,yes
keras,286,chvfiqg,ChVf1QG,0.2857142857142857,0.2857142857142857,
keras,287,nverso,TV--r5o,0.2857142857142857,0.3076923076923077,
keras,288,o4ylghd,04yL9hD,0.4285714285714286,0.42857142857142855,
keras,289,oarrrlk,o4RRrLk,0.4285714285714286,0.42857142857142855,
keras,290,fsfxyjo,fsFxYJ0,0.4285714285714286,0.42857142857142855,
keras,291,hlghyaa,h1qHYaA,0.2857142857142857,0.2857142857142857,
keras,292,oratdy,Ql14Tdy,0.2857142857142857,0.3076923076923077,
keras,293,lcarwie,LCaRWJe,0.2857142857142857,0.2857142857142857,
keras,294,dnlo,DCKLQYv,0.0,0.0,
keras,295,ukhiotp,uKHTQtP,0.2857142857142857,0.2857142857142857,
keras,296,jgubopi,J6UBOPL,0.0,0.0,
keras,297,cfzzous,cF7ZOuS,0.2857142857142857,0.2857142857142857,
keras,298,ad,HF5uYad,0.2857142857142857,0.4444444444444444,
keras,299,rgicmz,Rg-icMz,0.5714285714285714,0.6153846153846154,
keras,300,kozlsko,K0ZLsKc,0.1428571428571429,0.14285714285714285,
keras,301,xscfht,XSCfvht,0.4285714285714286,0.46153846153846156,
keras,302,65ofiis,65QflIS,0.4285714285714286,0.42857142857142855,
keras,303,,dJG8LZv,0.0,0.0,yes
keras,304,axmazf,bAXM2ZF,0.0,0.0,
keras,305,,j1v4C2B,0.0,0.0,
keras,306,qwizdqw,qwI2dQw,0.5714285714285714,0.5714285714285714,
keras,307,,VcvRgr3,0.0,0.0,yes
keras,308,sywnwty,89Wnwty,0.5714285714285714,0.5714285714285714,
keras,309,,nQakLYu,0.0,0.0,yes
keras,310,en,OLVr0Nq,0.0,0.0,
keras,311,ropzk,-R6p2KI,0.1428571428571429,0.16666666666666666,yes
keras,312,kzbhawr,kZbHawR,0.5714285714285714,0.5714285714285714,
keras,313,,irN2pqs,0.0,0.0,yes
keras,314,,HrZ2fxn,0.0,0.0,yes
keras,315,,wmON88G,0.0,0.0,yes
keras,316,,aqCdBcw,0.0,0.0,yes
keras,317,svibq2j,Svjbq2J,0.5714285714285714,0.5714285714285714,
keras,318,cae,3RZr2P8,0.0,0.0,yes
keras,319,cwiloj,cJw1Ioj,0.5714285714285714,0.6153846153846154,
keras,320,igdegua,hGDcqna,0.1428571428571429,0.14285714285714285,
keras,321,saxxg,y3zxx6j,0.2857142857142857,0.3333333333333333,
keras,322,ykoqnvm,yk6QNVm,0.4285714285714286,0.42857142857142855,
keras,323,yscpe,JY73CpF,0.1428571428571429,0.16666666666666666,
keras,324,vypbvou,VYpbv8w,0.4285714285714286,0.42857142857142855,
keras,325,diqwmg,5iQWmqz,0.2857142857142857,0.3076923076923077,
keras,326,fjfphdf,FJfPhDF,0.2857142857142857,0.2857142857142857,
keras,327,ksi3027,ksI3027,0.8571428571428572,0.8571428571428571,
keras,328,,YR4VQc8,0.0,0.0,yes
keras,329,kqbpx,JKq3PX0,0.1428571428571429,0.16666666666666666,
keras,330,ojn,M0JMjxy,0.1428571428571429,0.2,
keras,331,tcozac,kCoZU-b,0.1428571428571429,0.15384615384615385,
keras,332,etupdaj,eTuPD4J,0.2857142857142857,0.2857142857142857,
keras,333,dmagej,rxMa9EJ,0.1428571428571429,0.15384615384615385,
keras,334,sodz6zz,SoD76Zv,0.2857142857142857,0.2857142857142857,
keras,335,zjezgf4,ZJE7GF4,0.1428571428571429,0.14285714285714285,
keras,336,ctrrsge,ctRR5ge,0.5714285714285714,0.5714285714285714,
keras,337,zgxgrd,Y7GXgrf,0.2857142857142857,0.3076923076923077,
keras,338,khidst,kHidS1I,0.4285714285714286,0.46153846153846156,
keras,339,ctixyzw,ctlXyZW,0.4285714285714286,0.42857142857142855,
keras,340,uhzocdn,uH70cDn,0.4285714285714286,0.42857142857142855,
keras,341,lero,tJgKQyc,0.0,0.0,
keras,342,dcuxnmh,DCUXnMH,0.1428571428571429,0.14285714285714285,
keras,343,3k4wulh,3K4WuIH,0.4285714285714286,0.42857142857142855,
keras,344,ec72nb6,ec72Nb6,0.8571428571428572,0.8571428571428571,
keras,345,pvzzfab,Pv3Zfa3,0.4285714285714286,0.42857142857142855,
keras,346,rzwlge,RzWLg-e,0.4285714285714286,0.46153846153846156,
keras,347,nbe,NbekiJ-,0.2857142857142857,0.4,
keras,348,oo,-No0Ztl,0.1428571428571429,0.2222222222222222,
keras,349,gpnypz,6PnyyPZ,0.2857142857142857,0.3076923076923077,
keras,350,,ErkTooV,0.0,0.0,
keras,351,s,zirGF2z,0.0,0.0,
keras,352,kyesan,KryESqn,0.2857142857142857,0.3076923076923077,
keras,353,uepbo17,uEPbo17,0.7142857142857143,0.7142857142857143,
keras,354,eagwgla,E46wgla,0.5714285714285714,0.5714285714285714,
keras,355,,iH8ZGrK,0.0,0.0,
keras,356,gwxr,rw2GWxR,0.2857142857142857,0.36363636363636365,yes
keras,357,5g8wghx,5q8wGhX,0.5714285714285714,0.5714285714285714,
keras,358,byfysim,6yFYs9m,0.4285714285714286,0.42857142857142855,
keras,359,bixpcz,3iX-pcz,0.5714285714285714,0.6153846153846154,
keras,360,atedghn,AT8DGhn,0.2857142857142857,0.2857142857142857,
keras,361,,0bqlc1C,0.0,0.0,yes
keras,362,geaastt,GeaASTT,0.2857142857142857,0.2857142857142857,
keras,363,soldvo,IsOJdvg,0.4285714285714286,0.46153846153846156,
keras,364,jajefro,J4Jefr0,0.4285714285714286,0.42857142857142855,
keras,365,exyhbzl,exyHbzL,0.7142857142857143,0.7142857142857143,
keras,366,vmsj2q,rVM5J2q,0.2857142857142857,0.3076923076923077,
keras,367,fisl,4FF5EXJ,0.0,0.0,
keras,368,ttd64qt,ttd64Qt,0.8571428571428572,0.8571428571428571,
keras,369,xdoguvf,xd8guvf,0.8571428571428572,0.8571428571428571,
keras,370,,mppj7pn,0.0,0.0,yes
keras,371,rpykupg,RpykuPG,0.5714285714285714,0.5714285714285714,
keras,372,nsigyo,ns3GlY0,0.2857142857142857,0.3076923076923077,
keras,373,anhaxe,CUbCXF4,0.0,0.0,
keras,374,getqubo,qetQU6d,0.2857142857142857,0.2857142857142857,yes
keras,375,73tgcda,73tGCd4,0.5714285714285714,0.5714285714285714,
keras,376,tiefgzh,T1EF6Zh,0.1428571428571429,0.14285714285714285,
keras,377,agsiuzm,AGSlUzM,0.1428571428571429,0.14285714285714285,
keras,378,nudstas,nuDst4S,0.5714285714285714,0.5714285714285714,
keras,379,jookvet,JOoKveT,0.4285714285714286,0.42857142857142855,
keras,380,uprsme,xJPRsmQ,0.2857142857142857,0.3076923076923077,
keras,381,,ua51RiV,0.0,0.0,yes
keras,382,,b-V9tca,0.0,0.0,yes
keras,383,brxeymf,brxEYmf,0.7142857142857143,0.7142857142857143,
keras,384,mzduhyy,MZDuhYY,0.2857142857142857,0.2857142857142857,
keras,385,gakmvez,64KMvez,0.4285714285714286,0.42857142857142855,
keras,386,opipe,0SpHPEI,0.1428571428571429,0.16666666666666666,
keras,387,vskozn,-v5K6zn,0.4285714285714286,0.46153846153846156,
keras,388,fokdpyz,FoKdPYZ,0.2857142857142857,0.2857142857142857,
keras,389,kewaed,KkpvR-U,0.1428571428571429,0.15384615384615385,
keras,390,napctnx,N4pCTNx,0.2857142857142857,0.2857142857142857,
keras,391,ojyuvgh,OjyUVqh,0.4285714285714286,0.42857142857142855,
keras,392,pkentk,PK8NT-K,0.0,0.0,
keras,393,uckoum,UcK2ylm,0.2857142857142857,0.3076923076923077,
keras,394,nqojglc,nq0jG1q,0.4285714285714286,0.42857142857142855,
keras,395,hsofyun,HS9fYuh,0.2857142857142857,0.14285714285714285,
keras,396,icagooo,jcqG0O0,0.1428571428571429,0.14285714285714285,
keras,397,zrpew,17RpFWj,0.1428571428571429,0.16666666666666666,
keras,398,azvsbda,qzVSBDa,0.2857142857142857,0.14285714285714285,
keras,399,dylm,bYLmkcr,0.1428571428571429,0.18181818181818182,
keras,400,dzzebx,jDZZEBx,0.1428571428571429,0.15384615384615385,
keras,401,,XKIMZUo,0.0,0.0,
keras,402,nlszae,2WpBzmu,0.1428571428571429,0.15384615384615385,
keras,403,,VZG5-cF,0.0,0.0,yes
keras,404,,XtW1jf7,0.0,0.0,yes
keras,405,bbkeymp,3Bk8YMp,0.2857142857142857,0.2857142857142857,
