model,prediction,ground truth,1-NED,difflib ratio
mmocr ABINet,wasf3,WASF3,0.19999999999999996,0.2
mmocr ABINet,cers2,CERS2,0.19999999999999996,0.2
mmocr ABINet,myl6p1,MYL6P1,0.33333333333333337,0.3333333333333333
mmocr ABINet,gas2l2,GAS2L2,0.33333333333333337,0.3333333333333333
mmocr ABINet,prrt3,PRRT3,0.19999999999999996,0.2
mmocr ABINet,rnugatac13,RNU6ATAC13P,0.18181818181818177,0.19047619047619047
mmocr ABINet,mtty,MT-TY,0.0,0.0
mmocr ABINet,mob4p1,MOB4P1,0.33333333333333337,0.3333333333333333
mmocr ABINet,cycsp14,CYCSP14,0.2857142857142857,0.2857142857142857
mmocr ABINet,apobec3h,APOBEC3H,0.125,0.125
mmocr ABINet,dnm1p9,DNM1P9,0.33333333333333337,0.3333333333333333
mmocr ABINet,ervw28,ERVW-28,0.2857142857142857,0.3076923076923077
mmocr ABINet,phka1as1,PHKA1-AS1,0.2222222222222222,0.23529411764705882
mmocr ABINet,mcub,MCUB,0.0,0.0
mmocr ABINet,nrtn,NRTN,0.0,0.0
mmocr ABINet,klhl20,KLHL20,0.33333333333333337,0.3333333333333333
mmocr ABINet,linco2148,LINC02148,0.4444444444444444,0.4444444444444444
mmocr ABINet,vdac1i99,VDAC1P9,0.25,0.26666666666666666
mmocr ABINet,mindy2dt,MINDY2-DT,0.11111111111111116,0.11764705882352941
mmocr ABINet,polr3kp2,POLR3KP2,0.25,0.25
mmocr ABINet,ntse,NT5E,0.0,0.0
mmocr ABINet,atosbp1,ATOSBP1,0.1428571428571429,0.14285714285714285
mmocr ABINet,rpl9p2,RPL9P2,0.33333333333333337,0.3333333333333333
mmocr ABINet,scube1,SCUBE1,0.16666666666666663,0.16666666666666666
mmocr ABINet,hcg9p5,HCG9P5,0.33333333333333337,0.3333333333333333
mmocr ABINet,mir323b,MIR323B,0.4285714285714286,0.42857142857142855
mmocr ABINet,septin14p23,SEPTIN14P23,0.36363636363636365,0.36363636363636365
mmocr ABINet,pitpnc1,PITPNC1,0.1428571428571429,0.14285714285714285
mmocr ABINet,mir424,MIR424,0.5,0.5
mmocr ABINet,arhgef4,ARHGEF4,0.1428571428571429,0.14285714285714285
mmocr ABINet,plekhaz,PLEKHA2,0.0,0.0
mmocr ABINet,lonp1,LONP1,0.19999999999999996,0.2
mmocr ABINet,mir3194,MIR3194,0.5714285714285714,0.5714285714285714
mmocr ABINet,oscar,OSCAR,0.0,0.0
mmocr ABINet,folr3,FOLR3,0.19999999999999996,0.2
mmocr ABINet,klhdc4,KLHDC4,0.16666666666666663,0.16666666666666666
mmocr ABINet,washc1,WASHC1,0.16666666666666663,0.16666666666666666
mmocr ABINet,rpl18p8,RPL18P8,0.4285714285714286,0.42857142857142855
mmocr ABINet,actg1p25,ACTG1P25,0.375,0.375
mmocr ABINet,lgmn,LGMN,0.0,0.0
mmocr ABINet,p2ry13,P2RY13,0.5,0.5
mmocr ABINet,linco2210,LINC02210,0.4444444444444444,0.4444444444444444
mmocr ABINet,tenm2as1,TENM2-AS1,0.2222222222222222,0.23529411764705882
mmocr ABINet,rplzap52,RPL7AP52,0.25,0.25
mmocr ABINet,eif3jdt,EIF3J-DT,0.125,0.13333333333333333
mmocr ABINet,lin37,LIN37,0.4,0.4
mmocr ABINet,uvrag,UVRAG,0.0,0.0
mmocr ABINet,klhl31,KLHL31,0.33333333333333337,0.3333333333333333
mmocr ABINet,bcl211as1,BCL2L1-AS1,0.30000000000000004,0.3157894736842105
mmocr ABINet,hs6st1p1,HS6ST1P1,0.375,0.375
mmocr ABINet,fam199yp,FAM199YP,0.375,0.375
mmocr ABINet,pirc13,PIRC13,0.33333333333333337,0.3333333333333333
mmocr ABINet,linc00343,LINC00343,0.5555555555555556,0.5555555555555556
mmocr ABINet,mir4439,MIR4439,0.5714285714285714,0.5714285714285714
mmocr ABINet,znf608,ZNF608,0.5,0.5
mmocr ABINet,mir4443,MIR4443,0.5714285714285714,0.5714285714285714
mmocr ABINet,pcdhgc3,PCDHGC3,0.1428571428571429,0.14285714285714285
mmocr ABINet,hspa12b,HSPA12B,0.2857142857142857,0.2857142857142857
mmocr ABINet,atp2b4,ATP2B4,0.33333333333333337,0.3333333333333333
mmocr ABINet,pde11a,PDE11A,0.33333333333333337,0.3333333333333333
mmocr ABINet,cd5l,CD5L,0.25,0.25
mmocr ABINet,mettl8p1,METTL8P1,0.25,0.25
mmocr ABINet,lancl1,LANCL1,0.16666666666666663,0.16666666666666666
mmocr ABINet,rnu6565p,RNU6-565P,0.4444444444444444,0.47058823529411764
mmocr ABINet,bbip1,BBIP1,0.19999999999999996,0.2
mmocr ABINet,linc00411,LINC00411,0.5555555555555556,0.5555555555555556
mmocr ABINet,rnu6411p,RNU6-411P,0.4444444444444444,0.47058823529411764
mmocr ABINet,ttc39c,TTC39C,0.33333333333333337,0.3333333333333333
mmocr ABINet,fam216a,FAM216A,0.4285714285714286,0.42857142857142855
mmocr ABINet,ndufb9p2,NDUFB9P2,0.25,0.25
mmocr ABINet,mtnd5p2,MTND5P2,0.2857142857142857,0.2857142857142857
mmocr ABINet,greb1,GREB1,0.19999999999999996,0.2
mmocr ABINet,rpl17p22,RPL17P22,0.5,0.5
mmocr ABINet,snora74d,SNORA74D,0.25,0.25
mmocr ABINet,tekt2,TEKT2,0.19999999999999996,0.2
mmocr ABINet,snord14b,SNORD14B,0.25,0.25
mmocr ABINet,krt41p,KRT41P,0.33333333333333337,0.3333333333333333
mmocr ABINet,tacr1,TACR1,0.19999999999999996,0.2
mmocr ABINet,rabgapilas1,RABGAP1L-AS1,0.08333333333333337,0.08695652173913043
mmocr ABINet,znf569,ZNF569,0.5,0.5
mmocr ABINet,k1aa2012as1,KIAA2012-AS1,0.41666666666666663,0.43478260869565216
mmocr ABINet,0r6c66p,OR6C66P,0.4285714285714286,0.42857142857142855
mmocr ABINet,atp5pfp1,ATP5PFP1,0.25,0.25
mmocr ABINet,clcn3,CLCN3,0.19999999999999996,0.2
mmocr ABINet,dcaf12,DCAF12,0.33333333333333337,0.3333333333333333
mmocr ABINet,rpl39p20,RPL39P20,0.5,0.5
mmocr ABINet,fam106c,FAM106C,0.4285714285714286,0.42857142857142855
mmocr ABINet,sapcd2p2,SAPCD2P2,0.25,0.25
mmocr ABINet,igsf3p1,IGSF3P1,0.2857142857142857,0.2857142857142857
mmocr ABINet,spa17,SPA17,0.4,0.4
mmocr ABINet,hpv1812,HPV18I2,0.4285714285714286,0.42857142857142855
mmocr ABINet,snord11528,SNORD115-28,0.4545454545454546,0.47619047619047616
mmocr ABINet,gyg2p1,GYG2P1,0.33333333333333337,0.3333333333333333
mmocr ABINet,synj2bpcox16,SYNJ2BP-COX16,0.23076923076923073,0.24
mmocr ABINet,plekhh1,PLEKHH1,0.1428571428571429,0.14285714285714285
mmocr ABINet,arl1,ARL1,0.25,0.25
mmocr ABINet,zswim5,ZSWIM5,0.16666666666666663,0.16666666666666666
mmocr ABINet,anapc1p4,ANAPC1P4,0.25,0.25
mmocr ABINet,rps17p17,RPS17P17,0.5,0.5
mmocr ABINet,dock11p1,DOCK11P1,0.375,0.375
mmocr ABINet,troctg151,TRQ-CTG15-1,0.2727272727272727,0.3
mmocr ABINet,fbx043,FBXO43,0.33333333333333337,0.3333333333333333
mmocr ABINet,ykt6,YKT6,0.25,0.25
mmocr ABINet,sfrip2,SFR1P2,0.16666666666666663,0.16666666666666666
mmocr ABINet,mir622,MIR622,0.5,0.5
mmocr ABINet,rps18p7,RPS18P7,0.4285714285714286,0.42857142857142855
mmocr ABINet,wbp1lp11,WBP1LP11,0.375,0.375
mmocr ABINet,znf727,ZNF727,0.5,0.5
mmocr ABINet,rn7sl182p,RN7SL182P,0.4444444444444444,0.4444444444444444
mmocr ABINet,trbv75,TRBV7-5,0.2857142857142857,0.3076923076923077
mmocr ABINet,mir4316,MIR4316,0.5714285714285714,0.5714285714285714
mmocr ABINet,ighv439,IGHV4-39,0.375,0.4
mmocr ABINet,tritaa51,TRL-TAA5-1,0.19999999999999996,0.2222222222222222
mmocr ABINet,linco1808,LINC01808,0.4444444444444444,0.4444444444444444
mmocr ABINet,zdhhc5,ZDHHC5,0.16666666666666663,0.16666666666666666
mmocr ABINet,mir32022,MIR3202-2,0.5555555555555556,0.5882352941176471
mmocr ABINet,mir4736,MIR4736,0.5714285714285714,0.5714285714285714
mmocr ABINet,rps7p8,RPS7P8,0.33333333333333337,0.3333333333333333
mmocr ABINet,linco0994,LINC00994,0.4444444444444444,0.4444444444444444
mmocr ABINet,grhl3as1,GRHL3-AS1,0.2222222222222222,0.23529411764705882
mmocr ABINet,dhrs9,DHRS9,0.19999999999999996,0.2
mmocr ABINet,snord14e,SNORD14E,0.25,0.25
mmocr ABINet,trim16,TRIM16,0.33333333333333337,0.3333333333333333
mmocr ABINet,bsdc1,BSDC1,0.19999999999999996,0.2
mmocr ABINet,cenpbd2p,CENPBD2P,0.125,0.125
mmocr ABINet,zdhhc3,ZDHHC3,0.16666666666666663,0.16666666666666666
mmocr ABINet,snord11423,SNORD114-23,0.4545454545454546,0.47619047619047616
mmocr ABINet,parm1as1,PARM1-AS1,0.2222222222222222,0.23529411764705882
mmocr ABINet,rpl5p17,RPL5P17,0.4285714285714286,0.42857142857142855
mmocr ABINet,s100a2,S100A2,0.6666666666666667,0.6666666666666666
mmocr ABINet,aqp7p5,AQP7P5,0.33333333333333337,0.3333333333333333
mmocr ABINet,or5m7p,OR5M7P,0.33333333333333337,0.3333333333333333
mmocr ABINet,klc4as1,KLC4-AS1,0.25,0.26666666666666666
mmocr ABINet,rnassp333,RNA5SP333,0.33333333333333337,0.3333333333333333
mmocr ABINet,epgn,EPGN,0.0,0.0
mmocr ABINet,rna5sp85,RNA5SP85,0.375,0.375
mmocr ABINet,znf132,ZNF132,0.5,0.5
mmocr ABINet,tomm22p2,TOMM22P2,0.375,0.375
mmocr ABINet,rn7skp267,RN7SKP267,0.4444444444444444,0.4444444444444444
mmocr ABINet,pomzp3,POMZP3,0.16666666666666663,0.16666666666666666
mmocr ABINet,mtus2,MTUS2,0.19999999999999996,0.2
mmocr ABINet,got2p1,GOT2P1,0.33333333333333337,0.3333333333333333
mmocr ABINet,dcaf4l1,DCAF4L1,0.2857142857142857,0.2857142857142857
mmocr ABINet,nus1,NUS1,0.25,0.25
mmocr ABINet,set,SET,0.0,0.0
mmocr ABINet,rnu6157p,RNU6-157P,0.4444444444444444,0.47058823529411764
mmocr ABINet,pradx,PRADX,0.0,0.0
mmocr ABINet,linco2624,LINC02624,0.4444444444444444,0.4444444444444444
mmocr ABINet,0r6c66p,OR6C66P,0.4285714285714286,0.42857142857142855
mmocr ABINet,linc00840,LINC00840,0.5555555555555556,0.5555555555555556
mmocr ABINet,mtx3,MTX3,0.25,0.25
mmocr ABINet,linco3028,LINC03028,0.4444444444444444,0.4444444444444444
mmocr ABINet,tshb,TSHB,0.0,0.0
mmocr ABINet,prss8,PRSS8,0.19999999999999996,0.2
mmocr ABINet,0r10h4,OR10H4,0.5,0.5
mmocr ABINet,cyp8b1,CYP8B1,0.33333333333333337,0.3333333333333333
mmocr ABINet,kdm4d,KDM4D,0.19999999999999996,0.2
mmocr ABINet,rnassp525,RNA5SP525,0.33333333333333337,0.3333333333333333
mmocr ABINet,rpl10p8,RPL10P8,0.4285714285714286,0.42857142857142855
mmocr ABINet,trim161,TRIM16L,0.2857142857142857,0.2857142857142857
mmocr ABINet,slc22a14,SLC22A14,0.5,0.5
mmocr ABINet,rpl39p35,RPL39P35,0.5,0.5
mmocr ABINet,chp1p1,CHP1P1,0.33333333333333337,0.3333333333333333
mmocr ABINet,tmem269dt,TMEM269-DT,0.30000000000000004,0.3157894736842105
mmocr ABINet,psme3,PSME3,0.19999999999999996,0.2
mmocr ABINet,rpl34p14,RPL34P14,0.5,0.5
mmocr ABINet,dgcr6l,DGCR6L,0.16666666666666663,0.16666666666666666
mmocr ABINet,linc00302,LINC00302,0.5555555555555556,0.5555555555555556
mmocr ABINet,dnpepas1,DNPEP-AS1,0.11111111111111116,0.11764705882352941
mmocr ABINet,il12aas1,IL12A-AS1,0.33333333333333337,0.35294117647058826
mmocr ABINet,ralgapb,RALGAPB,0.0,0.0
mmocr ABINet,rnu61034p,RNU6-1034P,0.5,0.5263157894736842
mmocr ABINet,cdc42it1,CDC42-IT1,0.33333333333333337,0.35294117647058826
mmocr ABINet,rnu6115p,RNU6-115P,0.4444444444444444,0.47058823529411764
mmocr ABINet,anxa4,ANXA4,0.19999999999999996,0.2
mmocr ABINet,zscan30,ZSCAN30,0.2857142857142857,0.2857142857142857
mmocr ABINet,znf619p1,ZNF619P1,0.5,0.5
mmocr ABINet,snrpgp2,SNRPGP2,0.1428571428571429,0.14285714285714285
mmocr ABINet,ctage14p,CTAGE14P,0.25,0.25
mmocr ABINet,dlg1,DLG1,0.25,0.25
mmocr ABINet,rnuz40p,RNU7-40P,0.25,0.26666666666666666
mmocr ABINet,amy1a,AMY1A,0.19999999999999996,0.2
mmocr ABINet,prr13p2,PRR13P2,0.4285714285714286,0.42857142857142855
mmocr ABINet,mir4752,MIR4752,0.5714285714285714,0.5714285714285714
mmocr ABINet,plppr5as1,PLPPR5-AS1,0.19999999999999996,0.21052631578947367
mmocr ABINet,tmem128,TMEM128,0.4285714285714286,0.42857142857142855
mmocr ABINet,dnai7,DNAI7,0.19999999999999996,0.2
mmocr ABINet,ube2t,UBE2T,0.19999999999999996,0.2
mmocr ABINet,linco1553,LINC01553,0.4444444444444444,0.4444444444444444
mmocr ABINet,pdcd7,PDCD7,0.19999999999999996,0.2
mmocr ABINet,actr3b,ACTR3B,0.16666666666666663,0.16666666666666666
mmocr ABINet,rhoop1,RHOQP1,0.16666666666666663,0.16666666666666666
mmocr ABINet,fnbp1p2,FNBP1P2,0.2857142857142857,0.2857142857142857
mmocr ABINet,ppp3cbas1,PPP3CB-AS1,0.19999999999999996,0.21052631578947367
mmocr ABINet,cds2,CDS2,0.25,0.25
mmocr ABINet,znf968p,ZNF968P,0.4285714285714286,0.42857142857142855
mmocr ABINet,linc01284,LINC01284,0.5555555555555556,0.5555555555555556
mmocr ABINet,bcap31,BCAP31,0.33333333333333337,0.3333333333333333
mmocr ABINet,znf302,ZNF302,0.5,0.5
mmocr ABINet,prmt2,PRMT2,0.19999999999999996,0.2
mmocr ABINet,pxt1,PXT1,0.25,0.25
mmocr ABINet,slc9a9as1,SLC9A9-AS1,0.30000000000000004,0.3157894736842105
mmocr ABINet,sbf1p2,SBF1P2,0.33333333333333337,0.3333333333333333
mmocr ABINet,ap1g1,AP1G1,0.4,0.4
mmocr ABINet,rpl15p17,RPL15P17,0.5,0.5
mmocr ABINet,rnu6570p,RNU6-570P,0.4444444444444444,0.47058823529411764
mmocr ABINet,c1s,C1S,0.33333333333333337,0.3333333333333333
mmocr ABINet,znf75cp,ZNF75CP,0.2857142857142857,0.2857142857142857
mmocr ABINet,rna5sp420,RNA5SP420,0.4444444444444444,0.4444444444444444
mmocr ABINet,linco3027,LINC03027,0.4444444444444444,0.4444444444444444
mmocr ABINet,trttgt51,TRT-TGT5-1,0.19999999999999996,0.2222222222222222
mmocr ABINet,f2rl1,F2RL1,0.4,0.4
mmocr ABINet,rnu778p,RNU7-78P,0.375,0.4
mmocr ABINet,hes3,HES3,0.25,0.25
mmocr ABINet,pik3cdas1,PIK3CD-AS1,0.19999999999999996,0.21052631578947367
mmocr ABINet,faim,FAIM,0.0,0.0
mmocr ABINet,fam180a,FAM180A,0.4285714285714286,0.42857142857142855
mmocr ABINet,cdh15,CDH15,0.4,0.4
mmocr ABINet,impdh1p7,IMPDH1P7,0.25,0.25
mmocr ABINet,hibadh,HIBADH,0.0,0.0
mmocr ABINet,or9k1p,OR9K1P,0.33333333333333337,0.3333333333333333
mmocr ABINet,nme1,NME1,0.25,0.25
mmocr ABINet,drg1,DRG1,0.25,0.25
mmocr ABINet,adgrf5as1,ADGRF5-AS1,0.19999999999999996,0.21052631578947367
mmocr ABINet,linco2503,LINC02503,0.4444444444444444,0.4444444444444444
mmocr ABINet,ipmkp1,IPMKP1,0.16666666666666663,0.16666666666666666
mmocr ABINet,kif5a,KIF5A,0.19999999999999996,0.2
mmocr ABINet,arid3c,ARID3C,0.16666666666666663,0.16666666666666666
mmocr ABINet,nbeap4,NBEAP4,0.16666666666666663,0.16666666666666666
mmocr ABINet,abras1,ABR-AS1,0.1428571428571429,0.15384615384615385
mmocr ABINet,myoz2,MYOZ2,0.19999999999999996,0.2
mmocr ABINet,rpl36ap5,RPL36AP5,0.375,0.375
mmocr ABINet,phactr4,PHACTR4,0.1428571428571429,0.14285714285714285
mmocr ABINet,sh3glb1,SH3GLB1,0.2857142857142857,0.2857142857142857
mmocr ABINet,arhgap42p4,ARHGAP42P4,0.30000000000000004,0.3
mmocr ABINet,adamts17,ADAMTS17,0.25,0.25
mmocr ABINet,linco0534,LINC00534,0.4444444444444444,0.4444444444444444
mmocr ABINet,rpl23ap95,RPL23AP95,0.4444444444444444,0.4444444444444444
mmocr ABINet,extl3as1,EXTL3-AS1,0.2222222222222222,0.23529411764705882
mmocr ABINet,mir652,MIR652,0.5,0.5
mmocr ABINet,nipsnap3a,NIPSNAP3A,0.11111111111111116,0.1111111111111111
mmocr ABINet,usp54,USP54,0.4,0.4
mmocr ABINet,rnu232p,RNU2-32P,0.375,0.4
mmocr ABINet,rna5sp329,RNA5SP329,0.4444444444444444,0.4444444444444444
mmocr ABINet,snorato9,SNORA109,0.125,0.125
mmocr ABINet,glis3,GLIS3,0.19999999999999996,0.2
mmocr ABINet,adgrd1,ADGRD1,0.16666666666666663,0.16666666666666666
mmocr ABINet,mir499b,MIR499B,0.4285714285714286,0.42857142857142855
mmocr ABINet,rh0xf1p2,RHOXF1P2,0.25,0.25
mmocr ABINet,mir4648,MIR4648,0.5714285714285714,0.5714285714285714
mmocr ABINet,ghet1,GHET1,0.19999999999999996,0.2
mmocr ABINet,linco1388,LINC01388,0.4444444444444444,0.4444444444444444
mmocr ABINet,rpl22p16,RPL22P16,0.5,0.5
mmocr ABINet,wdr88,WDR88,0.4,0.4
mmocr ABINet,csnk1g2,CSNK1G2,0.2857142857142857,0.2857142857142857
mmocr ABINet,myd88,MYD88,0.4,0.4
mmocr ABINet,cox6cp1,COX6CP1,0.2857142857142857,0.2857142857142857
mmocr ABINet,jak3,JAK3,0.25,0.25
mmocr ABINet,rnugatac2p,RNU6ATAC2P,0.09999999999999998,0.1
mmocr ABINet,brdtp1,BRDTP1,0.16666666666666663,0.16666666666666666
mmocr ABINet,rn7sl703p,RN7SL703P,0.4444444444444444,0.4444444444444444
mmocr ABINet,topors,TOPORS,0.0,0.0
mmocr ABINet,wnttz,WNT7A,0.0,0.0
mmocr ABINet,thoc3,THOC3,0.19999999999999996,0.2
mmocr ABINet,rnu13,RNU1-3,0.33333333333333337,0.36363636363636365
mmocr ABINet,snord62b,SNORD62B,0.25,0.25
mmocr ABINet,actb12,ACTBL2,0.16666666666666663,0.16666666666666666
mmocr ABINet,pym1,PYM1,0.25,0.25
mmocr ABINet,ces1,CES1,0.25,0.25
mmocr ABINet,defb109a,DEFB109A,0.375,0.375
mmocr ABINet,rnu61203p,RNU6-1203P,0.5,0.5263157894736842
mmocr ABINet,trttgt51,TRT-TGT5-1,0.19999999999999996,0.2222222222222222
mmocr ABINet,linco1275,LINC01275,0.4444444444444444,0.4444444444444444
mmocr ABINet,hnrnpa1p29,HNRNPA1P29,0.30000000000000004,0.3
mmocr ABINet,or7e28p,OR7E28P,0.4285714285714286,0.42857142857142855
mmocr ABINet,cast,CAST,0.0,0.0
mmocr ABINet,tafa3,TAFA3,0.19999999999999996,0.2
mmocr ABINet,rps25p1,RPS25P1,0.4285714285714286,0.42857142857142855
mmocr ABINet,kcnk5,KCNK5,0.19999999999999996,0.2
mmocr ABINet,arhgef7,ARHGEF7,0.1428571428571429,0.14285714285714285
mmocr ABINet,myot,MYOT,0.0,0.0
mmocr ABINet,diaph2as1,DIAPH2-AS1,0.19999999999999996,0.21052631578947367
mmocr ABINet,acacb,ACACB,0.0,0.0
mmocr ABINet,rps26p17,RPS26P17,0.5,0.5
mmocr ABINet,znf341,ZNF341,0.5,0.5
mmocr ABINet,linco2327,LINC02327,0.4444444444444444,0.4444444444444444
mmocr ABINet,znf407,ZNF407,0.5,0.5
mmocr ABINet,gpc1,GPC1,0.25,0.25
mmocr ABINet,rps10nudt3,RPS10-NUDT3,0.2727272727272727,0.2857142857142857
mmocr ABINet,mphosph66,MPHOSPH6,0.11111111111111116,0.11764705882352941
mmocr ABINet,fam53a,FAM53A,0.33333333333333337,0.3333333333333333
mmocr ABINet,trptgg35,TRP-TGG3-5,0.19999999999999996,0.2222222222222222
mmocr ABINet,fkbp5,FKBP5,0.19999999999999996,0.2
mmocr ABINet,aida,AIDA,0.0,0.0
mmocr ABINet,mir79731,MIR7973-1,0.5555555555555556,0.5882352941176471
mmocr ABINet,sec1415,SEC14L5,0.4285714285714286,0.42857142857142855
mmocr ABINet,znf12,ZNF12,0.4,0.4
mmocr ABINet,rnassp365,RNA5SP365,0.33333333333333337,0.3333333333333333
mmocr ABINet,usp9yp24,USP9YP24,0.375,0.375
mmocr ABINet,eif4a2p1,EIF4A2P1,0.375,0.375
mmocr ABINet,msh20t1,MSH2-OT1,0.25,0.26666666666666666
mmocr ABINet,srcap,SRCAP,0.0,0.0
mmocr ABINet,atp5mfp3,ATP5MFP3,0.25,0.25
mmocr ABINet,aqp5,AQP5,0.25,0.25
mmocr ABINet,cenpvl1,CENPVL1,0.1428571428571429,0.14285714285714285
mmocr ABINet,rpl7ap19,RPL7AP19,0.375,0.375
mmocr ABINet,olfm3,OLFM3,0.19999999999999996,0.2
mmocr ABINet,cacna1cas2,CACNA1C-AS2,0.18181818181818177,0.19047619047619047
mmocr ABINet,cox7a1,COX7A1,0.33333333333333337,0.3333333333333333
mmocr ABINet,zfr2,ZFR2,0.25,0.25
mmocr ABINet,cebpzos,CEBPZOS,0.0,0.0
mmocr ABINet,cacna1cas4,CACNA1C-AS4,0.18181818181818177,0.19047619047619047
mmocr ABINet,zic5,ZIC5,0.25,0.25
mmocr ABINet,rpl5p35,RPL5P35,0.4285714285714286,0.42857142857142855
mmocr ABINet,ppiap39,PPIAP39,0.2857142857142857,0.2857142857142857
mmocr ABINet,bsndp3,BSNDP3,0.16666666666666663,0.16666666666666666
mmocr ABINet,pimreg,PIMREG,0.0,0.0
mmocr ABINet,snora92,SNORA92,0.2857142857142857,0.2857142857142857
mmocr ABINet,linco1494,LINC01494,0.4444444444444444,0.4444444444444444
mmocr ABINet,exoc7p1,EXOC7P1,0.2857142857142857,0.2857142857142857
mmocr ABINet,linc01213,LINC01213,0.5555555555555556,0.5555555555555556
mmocr ABINet,apoc1p1,APOC1P1,0.2857142857142857,0.2857142857142857
mmocr ABINet,rpep2,RPEP2,0.19999999999999996,0.2
mmocr ABINet,ostm1,OSTM1,0.19999999999999996,0.2
mmocr ABINet,dap,DAP,0.0,0.0
mmocr ABINet,sultic3,SULT1C3,0.1428571428571429,0.14285714285714285
mmocr ABINet,rn7sl184p,RN7SL184P,0.4444444444444444,0.4444444444444444
mmocr ABINet,gcc2as1,GCC2-AS1,0.25,0.26666666666666666
mmocr ABINet,cpped1,CPPED1,0.16666666666666663,0.16666666666666666
mmocr ABINet,rnu6823p,RNU6-823P,0.4444444444444444,0.47058823529411764
mmocr ABINet,trav36dv7,TRAV36DV7,0.33333333333333337,0.3333333333333333
mmocr ABINet,jam2,JAM2,0.25,0.25
mmocr ABINet,bmpsa,BMP8A,0.0,0.0
mmocr ABINet,zdhhc20p3,ZDHHC20P3,0.33333333333333337,0.3333333333333333
mmocr ABINet,sartap2,SAR1AP2,0.1428571428571429,0.14285714285714285
mmocr ABINet,linco1391,LINC01391,0.4444444444444444,0.4444444444444444
mmocr ABINet,ctso,CTSO,0.0,0.0
mmocr ABINet,hladqb2,HLA-DQB2,0.125,0.13333333333333333
mmocr ABINet,rnvu118,RNVU1-18,0.375,0.4
mmocr ABINet,icam5,ICAM5,0.19999999999999996,0.2
mmocr ABINet,rn7s1549p,RN7SL549P,0.4444444444444444,0.4444444444444444
mmocr ABINet,ap1m2p1,AP1M2P1,0.4285714285714286,0.42857142857142855
mmocr ABINet,krt8p10,KRT8P10,0.4285714285714286,0.42857142857142855
mmocr ABINet,bco1,BCO1,0.25,0.25
mmocr ABINet,eif5al1,EIF5AL1,0.2857142857142857,0.2857142857142857
mmocr ABINet,snord11416,SNORD114-16,0.4545454545454546,0.47619047619047616
mmocr ABINet,mettle,METTL8,0.0,0.0
mmocr ABINet,lgtn,LGTN,0.0,0.0
mmocr ABINet,nmral2p,NMRAL2P,0.1428571428571429,0.14285714285714285
mmocr ABINet,ighv316,IGHV3-16,0.375,0.4
mmocr ABINet,mir91hg,MIR9-1HG,0.25,0.26666666666666666
mmocr ABINet,linco2076,LINC02076,0.4444444444444444,0.4444444444444444
