model,prediction,ground truth,1-NED,difflib ratio
google ocr,PRRT3,PRRT3,1.0,1.0
google ocr,RNU6ATAC13P,RNU6ATAC13P,1.0,1.0
google ocr,MT-TY,MT-TY,1.0,1.0
google ocr,MOB4P1,MOB4P1,1.0,1.0
google ocr,CYCSP14,CYCSP14,1.0,1.0
google ocr,АРОВЕСЗН,APOBEC3H,0.0,0.0
google ocr,DNM1P9,DNM1P9,1.0,1.0
google ocr,ERVW-28,ERVW-28,1.0,1.0
google ocr,PHKA1-AS1,PHKA1-AS1,1.0,1.0
google ocr,MCUB,MCUB,1.0,1.0
google ocr,NRTN,NRTN,1.0,1.0
google ocr,KLHL20,KLHL20,1.0,1.0
google ocr,LINC02148,LINC02148,1.0,1.0
google ocr,VDAC1P9,VDAC1P9,1.0,1.0
google ocr,MINDY2-DT,MINDY2-DT,1.0,1.0
google ocr,POLR3KP2,POLR3KP2,1.0,1.0
google ocr,NT5E,NT5E,1.0,1.0
google ocr,ATOSBP1,ATOSBP1,1.0,1.0
google ocr,RPL9P2,RPL9P2,1.0,1.0
google ocr,SCUBE1,SCUBE1,1.0,1.0
google ocr,HCG9P5,HCG9P5,1.0,1.0
google ocr,MIR323B,MIR323B,1.0,1.0
google ocr,SEPTIN14P23,SEPTIN14P23,1.0,1.0
google ocr,PITPNC1,PITPNC1,1.0,1.0
google ocr,MIR424,MIR424,1.0,1.0
google ocr,ARHGEF4,ARHGEF4,1.0,1.0
google ocr,PLEKHA2,PLEKHA2,1.0,1.0
google ocr,LONP1,LONP1,1.0,1.0
google ocr,MIR3194,MIR3194,1.0,1.0
google ocr,OSCAR,OSCAR,1.0,1.0
google ocr,FOLR3,FOLR3,1.0,1.0
google ocr,KLHDC4,KLHDC4,1.0,1.0
google ocr,WASHC1,WASHC1,1.0,1.0
google ocr,RPL18P8,RPL18P8,1.0,1.0
google ocr,ACTG1P25,ACTG1P25,1.0,1.0
google ocr,LGMN,LGMN,1.0,1.0
google ocr,P2RY13,P2RY13,1.0,1.0
google ocr,LINC02210,LINC02210,1.0,1.0
google ocr,TENM2-AS1,TENM2-AS1,1.0,1.0
google ocr,RPL7AP52,RPL7AP52,1.0,1.0
google ocr,EIF3J-DT,EIF3J-DT,1.0,1.0
google ocr,LIN37,LIN37,1.0,1.0
google ocr,UVRAG,UVRAG,1.0,1.0
google ocr,KLHL31,KLHL31,1.0,1.0
google ocr,BCL2L1-AS1,BCL2L1-AS1,1.0,1.0
google ocr,HS6ST1P1,HS6ST1P1,1.0,1.0
google ocr,FAM199YP,FAM199YP,1.0,1.0
google ocr,PIRC13,PIRC13,1.0,1.0
google ocr,LINC00343,LINC00343,1.0,1.0
google ocr,MIR4439,MIR4439,1.0,1.0
google ocr,ZNF608,ZNF608,1.0,1.0
google ocr,MIR4443,MIR4443,1.0,1.0
google ocr,PCDHGC3,PCDHGC3,1.0,1.0
google ocr,HSPA12B,HSPA12B,1.0,1.0
google ocr,ATP2B4,ATP2B4,1.0,1.0
google ocr,PDE11A,PDE11A,1.0,1.0
google ocr,CD5L,CD5L,1.0,1.0
google ocr,METTL8P1,METTL8P1,1.0,1.0
google ocr,LANCL1,LANCL1,1.0,1.0
google ocr,RNU6-565P,RNU6-565P,1.0,1.0
google ocr,BBIP1,BBIP1,1.0,1.0
google ocr,LINC00411,LINC00411,1.0,1.0
google ocr,RNU6-411P,RNU6-411P,1.0,1.0
google ocr,TTC39C,TTC39C,1.0,1.0
google ocr,FAM216A,FAM216A,1.0,1.0
google ocr,NDUFB9P2,NDUFB9P2,1.0,1.0
google ocr,MTND5P2,MTND5P2,1.0,1.0
google ocr,GREB1,GREB1,1.0,1.0
google ocr,RPL17P22,RPL17P22,1.0,1.0
google ocr,SNORA74D,SNORA74D,1.0,1.0
google ocr,TEKT2,TEKT2,1.0,1.0
google ocr,SNORD14B,SNORD14B,1.0,1.0
google ocr,KRT41P,KRT41P,1.0,1.0
google ocr,TACR1,TACR1,1.0,1.0
google ocr,RABGAP1L-AS1,RABGAP1L-AS1,1.0,1.0
google ocr,ZNF569,ZNF569,1.0,1.0
google ocr,KIAA2012-AS1,KIAA2012-AS1,1.0,1.0
google ocr,OR6C66P,OR6C66P,1.0,1.0
google ocr,ATP5PFP1,ATP5PFP1,1.0,1.0
google ocr,CLCN3,CLCN3,1.0,1.0
google ocr,DCAF12,DCAF12,1.0,1.0
google ocr,RPL39P20,RPL39P20,1.0,1.0
google ocr,FAM106C,FAM106C,1.0,1.0
google ocr,SAPCD2P2,SAPCD2P2,1.0,1.0
google ocr,IGSF3P1,IGSF3P1,1.0,1.0
google ocr,SPA17,SPA17,1.0,1.0
google ocr,HPV18I2,HPV18I2,1.0,1.0
google ocr,SNORD115-28,SNORD115-28,1.0,1.0
google ocr,GYG2P1,GYG2P1,1.0,1.0
google ocr,SYNJ2BP-COX16,SYNJ2BP-COX16,1.0,1.0
google ocr,PLEKHH1,PLEKHH1,1.0,1.0
google ocr,ARL1,ARL1,1.0,1.0
google ocr,ZSWIM5,ZSWIM5,1.0,1.0
google ocr,ANAPC1P4,ANAPC1P4,1.0,1.0
google ocr,RPS17P17,RPS17P17,1.0,1.0
google ocr,DOCK11P1,DOCK11P1,1.0,1.0
google ocr,TRQ-CTG15-1,TRQ-CTG15-1,1.0,1.0
google ocr,FBX043,FBXO43,0.8333333333333334,0.8333333333333334
google ocr,YKT6,YKT6,1.0,1.0
google ocr,SFR1 P2,SFR1P2,0.8571428571428572,0.9230769230769231
google ocr,MIR622,MIR622,1.0,1.0
google ocr,RPS18P7,RPS18P7,1.0,1.0
google ocr,WBP1LP11,WBP1LP11,1.0,1.0
google ocr,ZNF727,ZNF727,1.0,1.0
google ocr,RN7SL182P,RN7SL182P,1.0,1.0
google ocr,TRBV7-5,TRBV7-5,1.0,1.0
google ocr,MIR4316,MIR4316,1.0,1.0
google ocr,IGHV4-39,IGHV4-39,1.0,1.0
google ocr,TRL-TAA5-1,TRL-TAA5-1,1.0,1.0
google ocr,LINC01808,LINC01808,1.0,1.0
google ocr,ZDHHC5,ZDHHC5,1.0,1.0
google ocr,MIR3202-2,MIR3202-2,1.0,1.0
google ocr,MIR4736,MIR4736,1.0,1.0
google ocr,RPS7P8,RPS7P8,1.0,1.0
google ocr,LINC00994,LINC00994,1.0,1.0
google ocr,GRHL3-AS1,GRHL3-AS1,1.0,1.0
google ocr,DHRS9,DHRS9,1.0,1.0
google ocr,SNORD14E,SNORD14E,1.0,1.0
google ocr,TRIM16,TRIM16,1.0,1.0
google ocr,BSDC1,BSDC1,1.0,1.0
google ocr,CENPBD2P,CENPBD2P,1.0,1.0
google ocr,ZDHHC3,ZDHHC3,1.0,1.0
google ocr,SNORD114-23,SNORD114-23,1.0,1.0
google ocr,PARM1-AS1,PARM1-AS1,1.0,1.0
google ocr,RPL5P17,RPL5P17,1.0,1.0
google ocr,S100A2,S100A2,1.0,1.0
google ocr,AQP7P5,AQP7P5,1.0,1.0
google ocr,OR5M7P,OR5M7P,1.0,1.0
google ocr,KLC4-AS1,KLC4-AS1,1.0,1.0
google ocr,RNA5SP333,RNA5SP333,1.0,1.0
google ocr,EPGN,EPGN,1.0,1.0
google ocr,RNA5SP85,RNA5SP85,1.0,1.0
google ocr,ZNF132,ZNF132,1.0,1.0
google ocr,TOMM22P2,TOMM22P2,1.0,1.0
google ocr,RN7SKP267,RN7SKP267,1.0,1.0
google ocr,POMZP3,POMZP3,1.0,1.0
google ocr,MTUS2,MTUS2,1.0,1.0
google ocr,GOT2P1,GOT2P1,1.0,1.0
google ocr,DCAF4L1,DCAF4L1,1.0,1.0
google ocr,NUS1,NUS1,1.0,1.0
google ocr,SET,SET,1.0,1.0
google ocr,RNU6-157P,RNU6-157P,1.0,1.0
google ocr,PRADX,PRADX,1.0,1.0
google ocr,LINC02624,LINC02624,1.0,1.0
google ocr,OR6C66P,OR6C66P,1.0,1.0
google ocr,LINC00840,LINC00840,1.0,1.0
google ocr,MTX3,MTX3,1.0,1.0
google ocr,LINC03028,LINC03028,1.0,1.0
google ocr,TSHB,TSHB,1.0,1.0
google ocr,PRSS8,PRSS8,1.0,1.0
google ocr,OR10H4,OR10H4,1.0,1.0
google ocr,CYP8B1,CYP8B1,1.0,1.0
google ocr,KDM4D,KDM4D,1.0,1.0
google ocr,RNA5SP525,RNA5SP525,1.0,1.0
google ocr,RPL10P8,RPL10P8,1.0,1.0
google ocr,TRIM16L,TRIM16L,1.0,1.0
google ocr,SLC22A14,SLC22A14,1.0,1.0
google ocr,RPL39P35,RPL39P35,1.0,1.0
google ocr,CHP1P1,CHP1P1,1.0,1.0
google ocr,TMEM269-DT,TMEM269-DT,1.0,1.0
google ocr,PSME3,PSME3,1.0,1.0
google ocr,RPL34P14,RPL34P14,1.0,1.0
google ocr,DGCR6L,DGCR6L,1.0,1.0
google ocr,LINC00302,LINC00302,1.0,1.0
google ocr,DNPEP-AS1,DNPEP-AS1,1.0,1.0
google ocr,IL12A-AS1,IL12A-AS1,1.0,1.0
google ocr,RALGAPB,RALGAPB,1.0,1.0
google ocr,RNU6-1034P,RNU6-1034P,1.0,1.0
google ocr,CDC42-IT1,CDC42-IT1,1.0,1.0
google ocr,RNU6-115P,RNU6-115P,1.0,1.0
google ocr,ANXA4,ANXA4,1.0,1.0
google ocr,ZSCAN30,ZSCAN30,1.0,1.0
google ocr,ZNF619P1,ZNF619P1,1.0,1.0
google ocr,SNRPGP2,SNRPGP2,1.0,1.0
google ocr,CTAGE14P,CTAGE14P,1.0,1.0
google ocr,DLG1,DLG1,1.0,1.0
google ocr,RNU7-40P,RNU7-40P,1.0,1.0
google ocr,AMY1A,AMY1A,1.0,1.0
google ocr,PRR13P2,PRR13P2,1.0,1.0
google ocr,MIR4752,MIR4752,1.0,1.0
google ocr,PLPPR5-AS1,PLPPR5-AS1,1.0,1.0
google ocr,TMEM128,TMEM128,1.0,1.0
google ocr,DNA17,DNAI7,0.8,0.8
google ocr,UBE2T,UBE2T,1.0,1.0
google ocr,LINC01553,LINC01553,1.0,1.0
google ocr,PDCD7,PDCD7,1.0,1.0
google ocr,ACTR3B,ACTR3B,1.0,1.0
google ocr,RHOQP1,RHOQP1,1.0,1.0
google ocr,FNBP1P2,FNBP1P2,1.0,1.0
google ocr,PPP3CB-AS1,PPP3CB-AS1,1.0,1.0
google ocr,CDS2,CDS2,1.0,1.0
google ocr,ZNF968P,ZNF968P,1.0,1.0
google ocr,LINC01284,LINC01284,1.0,1.0
google ocr,BCAP31,BCAP31,1.0,1.0
google ocr,ZNF302,ZNF302,1.0,1.0
google ocr,PRMT2,PRMT2,1.0,1.0
google ocr,PXT1,PXT1,1.0,1.0
google ocr,SLC9A9-AS1,SLC9A9-AS1,1.0,1.0
google ocr,SBF1P2,SBF1P2,1.0,1.0
google ocr,AP1G1,AP1G1,1.0,1.0
google ocr,RPL15P17,RPL15P17,1.0,1.0
google ocr,RNU6-570P,RNU6-570P,1.0,1.0
google ocr,C1S,C1S,1.0,1.0
google ocr,ZNF75CP,ZNF75CP,1.0,1.0
google ocr,RNA5SP420,RNA5SP420,1.0,1.0
google ocr,LINC03027,LINC03027,1.0,1.0
google ocr,TRT-TGT5-1,TRT-TGT5-1,1.0,1.0
google ocr,F2RL1,F2RL1,1.0,1.0
google ocr,RNU7-78P,RNU7-78P,1.0,1.0
google ocr,HES3,HES3,1.0,1.0
google ocr,PIK3CD-AS1,PIK3CD-AS1,1.0,1.0
google ocr,FAIM,FAIM,1.0,1.0
google ocr,FAM180A,FAM180A,1.0,1.0
google ocr,CDH15,CDH15,1.0,1.0
google ocr,IMPDH1P7,IMPDH1P7,1.0,1.0
google ocr,HIBADH,HIBADH,1.0,1.0
google ocr,OR9K1P,OR9K1P,1.0,1.0
google ocr,NME1,NME1,1.0,1.0
google ocr,DRG1,DRG1,1.0,1.0
google ocr,ADGRF5-AS1,ADGRF5-AS1,1.0,1.0
google ocr,LINC02503,LINC02503,1.0,1.0
google ocr,IPMKP1,IPMKP1,1.0,1.0
google ocr,KIF5A,KIF5A,1.0,1.0
google ocr,ARID3C,ARID3C,1.0,1.0
google ocr,NBEAP4,NBEAP4,1.0,1.0
google ocr,ABR-AS1,ABR-AS1,1.0,1.0
google ocr,MYOZ2,MYOZ2,1.0,1.0
google ocr,RPL36AP5,RPL36AP5,1.0,1.0
google ocr,PHACTR4,PHACTR4,1.0,1.0
google ocr,SH3GLB1,SH3GLB1,1.0,1.0
google ocr,ARHGAP42P4,ARHGAP42P4,1.0,1.0
google ocr,ADAMTS17,ADAMTS17,1.0,1.0
google ocr,LINC00534,LINC00534,1.0,1.0
google ocr,RPL23AP95,RPL23AP95,1.0,1.0
google ocr,EXTL3-AS1,EXTL3-AS1,1.0,1.0
google ocr,MIR652,MIR652,1.0,1.0
google ocr,NIPSNAP3А,NIPSNAP3A,0.8888888888888888,0.8888888888888888
google ocr,USP54,USP54,1.0,1.0
google ocr,RNU2-32P,RNU2-32P,1.0,1.0
google ocr,RNA5SP329,RNA5SP329,1.0,1.0
google ocr,SNORA109,SNORA109,1.0,1.0
google ocr,GLIS3,GLIS3,1.0,1.0
google ocr,ADGRD1,ADGRD1,1.0,1.0
google ocr,MIR499B,MIR499B,1.0,1.0
google ocr,RHOXF1P2,RHOXF1P2,1.0,1.0
google ocr,MIR4648,MIR4648,1.0,1.0
google ocr,GHET1,GHET1,1.0,1.0
google ocr,LINC01388,LINC01388,1.0,1.0
google ocr,RPL22P16,RPL22P16,1.0,1.0
google ocr,WDR88,WDR88,1.0,1.0
google ocr,CSNK1G2,CSNK1G2,1.0,1.0
google ocr,MYD88,MYD88,1.0,1.0
google ocr,COX6CP1,COX6CP1,1.0,1.0
google ocr,JAK3,JAK3,1.0,1.0
google ocr,RNU6ATAC2P,RNU6ATAC2P,1.0,1.0
google ocr,BRDTP1,BRDTP1,1.0,1.0
google ocr,RN7SL703P,RN7SL703P,1.0,1.0
google ocr,TOPORS,TOPORS,1.0,1.0
google ocr,WNT7A,WNT7A,1.0,1.0
google ocr,THOC3,THOC3,1.0,1.0
google ocr,RNU1-3,RNU1-3,1.0,1.0
google ocr,SNORD62B,SNORD62B,1.0,1.0
google ocr,ACTBL2,ACTBL2,1.0,1.0
google ocr,PYM1,PYM1,1.0,1.0
google ocr,CES1,CES1,1.0,1.0
google ocr,DEFB109A,DEFB109A,1.0,1.0
google ocr,RNU6-1203P,RNU6-1203P,1.0,1.0
google ocr,TRT-TGT5-1,TRT-TGT5-1,1.0,1.0
google ocr,LINC01275,LINC01275,1.0,1.0
google ocr,HNRNPA1P29,HNRNPA1P29,1.0,1.0
google ocr,OR7E28P,OR7E28P,1.0,1.0
google ocr,CAST,CAST,1.0,1.0
google ocr,TAFA3,TAFA3,1.0,1.0
google ocr,RPS25P1,RPS25P1,1.0,1.0
google ocr,KCNK5,KCNK5,1.0,1.0
google ocr,ARHGEF7,ARHGEF7,1.0,1.0
google ocr,MYOT,MYOT,1.0,1.0
google ocr,DIAPH2-AS1,DIAPH2-AS1,1.0,1.0
google ocr,ACACB,ACACB,1.0,1.0
google ocr,RPS26P17,RPS26P17,1.0,1.0
google ocr,ZNF341,ZNF341,1.0,1.0
google ocr,LINC02327,LINC02327,1.0,1.0
google ocr,ZNF407,ZNF407,1.0,1.0
google ocr,GPC1,GPC1,1.0,1.0
google ocr,RPS10-NUDT3,RPS10-NUDT3,1.0,1.0
google ocr,MPHOSPH6,MPHOSPH6,1.0,1.0
google ocr,FAM53A,FAM53A,1.0,1.0
google ocr,TRP-TGG3-5,TRP-TGG3-5,1.0,1.0
google ocr,FKBP5,FKBP5,1.0,1.0
google ocr,AIDA,AIDA,1.0,1.0
google ocr,MIR7973-1,MIR7973-1,1.0,1.0
google ocr,SEC14L5,SEC14L5,1.0,1.0
google ocr,ZNF12,ZNF12,1.0,1.0
google ocr,RNA5SP365,RNA5SP365,1.0,1.0
google ocr,USP9YP24,USP9YP24,1.0,1.0
google ocr,EIF4A2P1,EIF4A2P1,1.0,1.0
google ocr,MSH2-OT1,MSH2-OT1,1.0,1.0
google ocr,SRCAP,SRCAP,1.0,1.0
google ocr,ATP5MFP3,ATP5MFP3,1.0,1.0
google ocr,AQP5,AQP5,1.0,1.0
google ocr,CENPVL1,CENPVL1,1.0,1.0
google ocr,RPL7AP19,RPL7AP19,1.0,1.0
google ocr,OLFM3,OLFM3,1.0,1.0
google ocr,CACNA1C-AS2,CACNA1C-AS2,1.0,1.0
google ocr,COX7A1,COX7A1,1.0,1.0
google ocr,ZFR2,ZFR2,1.0,1.0
google ocr,CEBPZOS,CEBPZOS,1.0,1.0
google ocr,CACNA1C-AS4,CACNA1C-AS4,1.0,1.0
google ocr,ZIC5,ZIC5,1.0,1.0
google ocr,RPL5P35,RPL5P35,1.0,1.0
google ocr,PPIAP39,PPIAP39,1.0,1.0
google ocr,BSNDP3,BSNDP3,1.0,1.0
google ocr,PIMREG,PIMREG,1.0,1.0
google ocr,SNORA92,SNORA92,1.0,1.0
google ocr,LINC01494,LINC01494,1.0,1.0
google ocr,EXOC7P1,EXOC7P1,1.0,1.0
google ocr,LINC01213,LINC01213,1.0,1.0
google ocr,APOC1P1,APOC1P1,1.0,1.0
google ocr,RPEP2,RPEP2,1.0,1.0
google ocr,OSTM1,OSTM1,1.0,1.0
google ocr,DAP,DAP,1.0,1.0
google ocr,SULT1C3,SULT1C3,1.0,1.0
google ocr,RN7SL184P,RN7SL184P,1.0,1.0
google ocr,GCC2-AS1,GCC2-AS1,1.0,1.0
google ocr,CPPED1,CPPED1,1.0,1.0
google ocr,RNU6-823P,RNU6-823P,1.0,1.0
google ocr,TRAV36DV7,TRAV36DV7,1.0,1.0
google ocr,JAM2,JAM2,1.0,1.0
google ocr,BMP8A,BMP8A,1.0,1.0
google ocr,ZDHHC20P3,ZDHHC20P3,1.0,1.0
google ocr,SAR1AP2,SAR1AP2,1.0,1.0
google ocr,LINC01391,LINC01391,1.0,1.0
google ocr,CTSO,CTSO,1.0,1.0
google ocr,HLA-DQB2,HLA-DQB2,1.0,1.0
google ocr,RNVU1-18,RNVU1-18,1.0,1.0
google ocr,ICAM5,ICAM5,1.0,1.0
google ocr,RN7SL549P,RN7SL549P,1.0,1.0
google ocr,AP1M2P1,AP1M2P1,1.0,1.0
google ocr,KRT8P10,KRT8P10,1.0,1.0
google ocr,BC01,BCO1,0.75,0.75
google ocr,EIF5AL1,EIF5AL1,1.0,1.0
google ocr,SNORD114-16,SNORD114-16,1.0,1.0
google ocr,METTL8,METTL8,1.0,1.0
google ocr,LGTN,LGTN,1.0,1.0
google ocr,NMRAL2P,NMRAL2P,1.0,1.0
google ocr,IGHV3-16,IGHV3-16,1.0,1.0
google ocr,MIR9-1HG,MIR9-1HG,1.0,1.0
google ocr,LINC02076,LINC02076,1.0,1.0
google ocr,ABCG5,ABCG5,1.0,1.0
google ocr,NIFKP3,NIFKP3,1.0,1.0
google ocr,PRMT3,PRMT3,1.0,1.0
google ocr,PROZ,PROZ,1.0,1.0
google ocr,MIR3975,MIR3975,1.0,1.0
google ocr,RNU6-448P,RNU6-448P,1.0,1.0
google ocr,IGLC6,IGLC6,1.0,1.0
google ocr,LINC02130,LINC02130,1.0,1.0
google ocr,CPSF1P2,CPSF1P2,1.0,1.0
google ocr,SOCS5P3,SOCS5P3,1.0,1.0
google ocr,RPS12P31,RPS12P31,1.0,1.0
google ocr,MTUS1,MTUS1,1.0,1.0
google ocr,MIR6718,MIR6718,1.0,1.0
google ocr,ERVW-24,ERVW-24,1.0,1.0
google ocr,MIR6732,MIR6732,1.0,1.0
google ocr,CCDC125,CCDC125,1.0,1.0
google ocr,LINC02929,LINC02929,1.0,1.0
google ocr,PDE4DIPP6,PDE4DIPP6,1.0,1.0
google ocr,PRKCA,PRKCA,1.0,1.0
google ocr,ELK2AP,ELK2AP,1.0,1.0
google ocr,PCDHB8,PCDHB8,1.0,1.0
google ocr,LINC02210,LINC02210,1.0,1.0
google ocr,ERRFI1,ERRFI1,1.0,1.0
google ocr,VN1R45P,VN1R45P,1.0,1.0
google ocr,F8A1,F8A1,1.0,1.0
google ocr,DPP7,DPP7,1.0,1.0
google ocr,MIR3140,MIR3140,1.0,1.0
google ocr,KMT2E,KMT2E,1.0,1.0
google ocr,SLMAP,SLMAP,1.0,1.0
google ocr,BTBD18,BTBD18,1.0,1.0
google ocr,PCGF2,PCGF2,1.0,1.0
google ocr,RNU6-792P,RNU6-792P,1.0,1.0
google ocr,MIR3934,MIR3934,1.0,1.0
google ocr,RNU6-157P,RNU6-157P,1.0,1.0
google ocr,RNU6-212P,RNU6-212P,1.0,1.0
google ocr,SOWAHA,SOWAHA,1.0,1.0
google ocr,ITK,ITK,1.0,1.0
google ocr,HTRA1,HTRA1,1.0,1.0
google ocr,PRAMEF36P,PRAMEF36P,1.0,1.0
google ocr,LINC00114,LINC00114,1.0,1.0
google ocr,SNAI3,SNAI3,1.0,1.0
google ocr,TSC22D2,TSC22D2,1.0,1.0
google ocr,RAB11AP2,RAB11AP2,1.0,1.0
google ocr,HSPA8P12,HSPA8P12,1.0,1.0
google ocr,C18orf32,C18orf32,1.0,1.0
google ocr,LINC01256,LINC01256,1.0,1.0
google ocr,ALKBH3,ALKBH3,1.0,1.0
google ocr,GOLGA5P1,GOLGA5P1,1.0,1.0
google ocr,NFKBID,NFKBID,1.0,1.0
google ocr,NBPF8,NBPF8,1.0,1.0
google ocr,THAP3,THAP3,1.0,1.0
google ocr,MIR526A2,MIR526A2,1.0,1.0
google ocr,DPRXP4,DPRXP4,1.0,1.0
google ocr,RPL21P86,RPL21P86,1.0,1.0
google ocr,OTUD3,OTUD3,1.0,1.0
google ocr,RN7SL166P,RN7SL166P,1.0,1.0
google ocr,PHETA1,PHETA1,1.0,1.0
google ocr,UTF1,UTF1,1.0,1.0
google ocr,STMP1,STMP1,1.0,1.0
google ocr,RNA5SP257,RNA5SP257,1.0,1.0
google ocr,SUMO2,SUMO2,1.0,1.0
google ocr,MALLP2,MALLP2,1.0,1.0
google ocr,MIR6769B,MIR6769B,1.0,1.0
google ocr,PTPRO,PTPRO,1.0,1.0
google ocr,OR7G3,OR7G3,1.0,1.0
google ocr,PPIAP54,PPIAP54,1.0,1.0
google ocr,DHX29,DHX29,1.0,1.0
google ocr,MTND5P17,MTND5P17,1.0,1.0
google ocr,NR114,NR1I4,0.8,0.8
google ocr,NPM1P6,NPM1P6,1.0,1.0
google ocr,RNU6-1285P,RNU6-1285P,1.0,1.0
google ocr,MIR302F,MIR302F,1.0,1.0
google ocr,IGKV1D-22,IGKV1D-22,1.0,1.0
google ocr,PTPRS-AS1,PTPRS-AS1,1.0,1.0
google ocr,HDAC2,HDAC2,1.0,1.0
google ocr,HSD11B1,HSD11B1,1.0,1.0
google ocr,RNU6-296P,RNU6-296P,1.0,1.0
google ocr,SNAR-C4,SNAR-C4,1.0,1.0
google ocr,RBM19,RBM19,1.0,1.0
google ocr,SPP2,SPP2,1.0,1.0
google ocr,UNC93B8,UNC93B8,1.0,1.0
google ocr,FOXD3-AS1,FOXD3-AS1,1.0,1.0
google ocr,RAF1P1,RAF1P1,1.0,1.0
google ocr,ELP4,ELP4,1.0,1.0
google ocr,CCND3P1,CCND3P1,1.0,1.0
google ocr,UBAP1,UBAP1,1.0,1.0
google ocr,SLC12A5,SLC12A5,1.0,1.0
google ocr,RPL34P28,RPL34P28,1.0,1.0
google ocr,RPL26P37,RPL26P37,1.0,1.0
google ocr,SLC20A1,SLC20A1,1.0,1.0
google ocr,GNG12,GNG12,1.0,1.0
google ocr,CARD18,CARD18,1.0,1.0
google ocr,НСК,HCK,0.0,0.0
google ocr,RNF138P1,RNF138P1,1.0,1.0
google ocr,MTC01 P31,MTCO1P31,0.7777777777777778,0.8235294117647058
google ocr,HSPA8P3,HSPA8P3,1.0,1.0
google ocr,SERHL2,SERHL2,1.0,1.0
google ocr,APLNR,APLNR,1.0,1.0
google ocr,SALL4P6,SALL4P6,1.0,1.0
google ocr,RPS28P5,RPS28P5,1.0,1.0
google ocr,YWHAEP2,YWHAEP2,1.0,1.0
google ocr,S100A11P5,S100A11P5,1.0,1.0
google ocr,ATG4A,ATG4A,1.0,1.0
google ocr,NRL,NRL,1.0,1.0
google ocr,SLC18A3,SLC18A3,1.0,1.0
google ocr,RSC1A1,RSC1A1,1.0,1.0
google ocr,TBC1D3F,TBC1D3F,1.0,1.0
google ocr,RN7SL736P,RN7SL736P,1.0,1.0
google ocr,YWHAZP2,YWHAZP2,1.0,1.0
google ocr,HIBCH,HIBCH,1.0,1.0
google ocr,RNU6-164P,RNU6-164P,1.0,1.0
google ocr,SIAH3,SIAH3,1.0,1.0
google ocr,OR4C46,OR4C46,1.0,1.0
google ocr,POLR3DP1,POLR3DP1,1.0,1.0
google ocr,ССВЕТ,CCBE1,0.0,0.0
google ocr,RPS20P31,RPS20P31,1.0,1.0
google ocr,FIGN,FIGN,1.0,1.0
google ocr,NDUFB5P2,NDUFB5P2,1.0,1.0
google ocr,MIR1203,MIR1203,1.0,1.0
google ocr,SRP68P2,SRP68P2,1.0,1.0
google ocr,ZNF518B,ZNF518B,1.0,1.0
google ocr,NAPSA,NAPSA,1.0,1.0
google ocr,CDRT15P5,CDRT15P5,1.0,1.0
google ocr,MALT1,MALT1,1.0,1.0
google ocr,FCSK,FCSK,1.0,1.0
google ocr,RPL21P130,RPL21P130,1.0,1.0
google ocr,NASP,NASP,1.0,1.0
google ocr,RPL26P15,RPL26P15,1.0,1.0
