model,prediction,ground truth,1-NED,difflib ratio
easyocr,ERVW-28,ERVW-28,1.0,1.0
easyocr,PHKAI-AS1,PHKA1-AS1,0.8888888888888888,0.8888888888888888
easyocr,MCUB,MCUB,1.0,1.0
easyocr,NRTN,NRTN,1.0,1.0
easyocr,KLHL2O,KLHL20,0.8333333333333334,0.8333333333333334
easyocr,LINCO2148,LINC02148,0.8888888888888888,0.8888888888888888
easyocr,VDACIP9,VDAC1P9,0.8571428571428572,0.8571428571428571
easyocr,MINDY2-DT,MINDY2-DT,1.0,1.0
easyocr,POLR3KP2,POLR3KP2,1.0,1.0
easyocr,NTSE,NT5E,0.75,0.75
easyocr,ATOSBP1,ATOSBP1,1.0,1.0
easyocr,RPL9P2,RPL9P2,1.0,1.0
easyocr,SCUBE1,SCUBE1,1.0,1.0
easyocr,HCG9PS,HCG9P5,0.8333333333333334,0.8333333333333334
easyocr,MIR323B,MIR323B,1.0,1.0
easyocr,SEPTIN14P23,SEPTIN14P23,1.0,1.0
easyocr,PITPNC1,PITPNC1,1.0,1.0
easyocr,MIR424,MIR424,1.0,1.0
easyocr,ARHGEF4,ARHGEF4,1.0,1.0
easyocr,PLEKHA2,PLEKHA2,1.0,1.0
easyocr,LONP1,LONP1,1.0,1.0
easyocr,MIR3194,MIR3194,1.0,1.0
easyocr,OSCAR,OSCAR,1.0,1.0
easyocr,FOLR3,FOLR3,1.0,1.0
easyocr,KLHDC4,KLHDC4,1.0,1.0
easyocr,WASHCT,WASHC1,0.8333333333333334,0.8333333333333334
easyocr,RPL18P8,RPL18P8,1.0,1.0
easyocr,ACTGIP25,ACTG1P25,0.875,0.875
easyocr,LGMN,LGMN,1.0,1.0
easyocr,P2RY13,P2RY13,1.0,1.0
easyocr,LINCO2210,LINC02210,0.8888888888888888,0.8888888888888888
easyocr,TENM2-AS1,TENM2-AS1,1.0,1.0
easyocr,RPLZAP52,RPL7AP52,0.875,0.875
easyocr,EIF3J-DT,EIF3J-DT,1.0,1.0
easyocr,LIN37,LIN37,1.0,1.0
easyocr,UVRAG,UVRAG,1.0,1.0
easyocr,KLHL31,KLHL31,1.0,1.0
easyocr,BCLZLI-AS1,BCL2L1-AS1,0.8,0.8
easyocr,HS6STIP1,HS6ST1P1,0.875,0.875
easyocr,FAM199YP,FAM199YP,1.0,1.0
easyocr,PIRC13,PIRC13,1.0,1.0
easyocr,LINC00343,LINC00343,1.0,1.0
easyocr,MIR4439,MIR4439,1.0,1.0
easyocr,ZNF608,ZNF608,1.0,1.0
easyocr,MIR4443,MIR4443,1.0,1.0
easyocr,PCDHGC3,PCDHGC3,1.0,1.0
easyocr,HSPA12B,HSPA12B,1.0,1.0
easyocr,ATP2B4,ATP2B4,1.0,1.0
easyocr,PDEIIA,PDE11A,0.6666666666666667,0.6666666666666666
easyocr,CDSL,CD5L,0.75,0.75
easyocr,METTLBP1,METTL8P1,0.875,0.875
easyocr,LANCLI,LANCL1,0.8333333333333334,0.8333333333333334
easyocr,RNU6-565P,RNU6-565P,1.0,1.0
easyocr,BBIPI,BBIP1,0.8,0.8
easyocr,LINCO0411,LINC00411,0.8888888888888888,0.8888888888888888
easyocr,RNU6-411P,RNU6-411P,1.0,1.0
easyocr,TTC39C,TTC39C,1.0,1.0
easyocr,FAM216A,FAM216A,1.0,1.0
easyocr,NDUFB9P2,NDUFB9P2,1.0,1.0
easyocr,MTNDSP2,MTND5P2,0.8571428571428572,0.8571428571428571
easyocr,GREB1,GREB1,1.0,1.0
easyocr,RPL1ZP22,RPL17P22,0.875,0.875
easyocr,SNORAZ4D,SNORA74D,0.875,0.875
easyocr,TEKT2,TEKT2,1.0,1.0
easyocr,SNORD14B,SNORD14B,1.0,1.0
easyocr,KRT41P,KRT41P,1.0,1.0
easyocr,TACRI,TACR1,0.8,0.8
easyocr,RABGAPIL-AS1,RABGAP1L-AS1,0.9166666666666666,0.9166666666666666
easyocr,ZNF569,ZNF569,1.0,1.0
easyocr,KIAA2O12-AS1,KIAA2012-AS1,0.9166666666666666,0.9166666666666666
easyocr,OR6C66P,OR6C66P,1.0,1.0
easyocr,ATPSPFPI,ATP5PFP1,0.75,0.75
easyocr,CLCN3,CLCN3,1.0,1.0
easyocr,DCAF12,DCAF12,1.0,1.0
easyocr,RPL39P2O,RPL39P20,0.875,0.875
easyocr,FAM1O6C,FAM106C,0.8571428571428572,0.8571428571428571
easyocr,SAPCDZP2,SAPCD2P2,0.875,0.875
easyocr,IGSF3P1,IGSF3P1,1.0,1.0
easyocr,SPA17,SPA17,1.0,1.0
easyocr,HPV1812,HPV18I2,0.8571428571428572,0.8571428571428571
easyocr,SNORD115-28,SNORD115-28,1.0,1.0
easyocr,GYGZP1,GYG2P1,0.8333333333333334,0.8333333333333334
easyocr,SYNJZBP-COX16,SYNJ2BP-COX16,0.9230769230769231,0.9230769230769231
easyocr,PLEKHHI,PLEKHH1,0.8571428571428572,0.8571428571428571
easyocr,ARL1,ARL1,1.0,1.0
easyocr,ZSWIMS,ZSWIM5,0.8333333333333334,0.8333333333333334
easyocr,ANAPCIPA,ANAPC1P4,0.75,0.75
easyocr,RPS1ZP17,RPS17P17,0.875,0.875
easyocr,DOCK1IPI,DOCK11P1,0.75,0.75
easyocr,TRQ-CTG15-,TRQ-CTG15-1,0.9090909090909091,0.9523809523809523
easyocr,FBXO43,FBXO43,1.0,1.0
easyocr,YKT6,YKT6,1.0,1.0
easyocr,SFRIP2,SFR1P2,0.8333333333333334,0.8333333333333334
easyocr,MIR622,MIR622,1.0,1.0
easyocr,RPSI8P7,RPS18P7,0.8571428571428572,0.8571428571428571
easyocr,WBPILPI,WBP1LP11,0.625,0.6666666666666666
easyocr,ZNF727,ZNF727,1.0,1.0
easyocr,RNZSL182P,RN7SL182P,0.8888888888888888,0.8888888888888888
easyocr,TRBV7-5,TRBV7-5,1.0,1.0
easyocr,MIR4316,MIR4316,1.0,1.0
easyocr,IGHV4-39,IGHV4-39,1.0,1.0
easyocr,TRL-TAAS-,TRL-TAA5-1,0.8,0.8421052631578947
easyocr,LINCO 1808,LINC01808,0.8,0.8421052631578947
easyocr,ZDHHCS,ZDHHC5,0.8333333333333334,0.8333333333333334
easyocr,MIR3202-2,MIR3202-2,1.0,1.0
easyocr,MIR4736,MIR4736,1.0,1.0
easyocr,RPSZP8,RPS7P8,0.8333333333333334,0.8333333333333334
easyocr,LINC00994,LINC00994,1.0,1.0
easyocr,GRHL3-AS1,GRHL3-AS1,1.0,1.0
easyocr,DHRS9,DHRS9,1.0,1.0
easyocr,SNORD14E,SNORD14E,1.0,1.0
easyocr,TRIM16,TRIM16,1.0,1.0
easyocr,BSDC1,BSDC1,1.0,1.0
easyocr,CENPBDZP,CENPBD2P,0.875,0.875
easyocr,ZDHHC3,ZDHHC3,1.0,1.0
easyocr,SNORD114-23,SNORD114-23,1.0,1.0
easyocr,PARMI-AS1,PARM1-AS1,0.8888888888888888,0.8888888888888888
easyocr,RPLSP17,RPL5P17,0.8571428571428572,0.8571428571428571
easyocr,S1OOA2,S100A2,0.6666666666666667,0.6666666666666666
easyocr,AQP7P5,AQP7P5,1.0,1.0
easyocr,ORSMZP,OR5M7P,0.6666666666666667,0.6666666666666666
easyocr,KLC4-AS1,KLC4-AS1,1.0,1.0
easyocr,RNASSP333,RNA5SP333,0.8888888888888888,0.8888888888888888
easyocr,EPGN,EPGN,1.0,1.0
easyocr,RNASSP85,RNA5SP85,0.875,0.875
easyocr,ZNF132,ZNF132,1.0,1.0
easyocr,TOMM2ZP2,TOMM22P2,0.875,0.875
easyocr,RNZSKP267,RN7SKP267,0.8888888888888888,0.8888888888888888
easyocr,POMZP3,POMZP3,1.0,1.0
easyocr,MTUS2,MTUS2,1.0,1.0
easyocr,GOT2P1,GOT2P1,1.0,1.0
easyocr,DCAFALI,DCAF4L1,0.7142857142857143,0.7142857142857143
easyocr,NUST,NUS1,0.75,0.75
easyocr,SET,SET,1.0,1.0
easyocr,RNU6-157P,RNU6-157P,1.0,1.0
easyocr,PRADX,PRADX,1.0,1.0
easyocr,LINC02624,LINC02624,1.0,1.0
easyocr,OR6C66P,OR6C66P,1.0,1.0
easyocr,LINC00840,LINC00840,1.0,1.0
easyocr,MTX3,MTX3,1.0,1.0
easyocr,LINC03028,LINC03028,1.0,1.0
easyocr,TSHB,TSHB,1.0,1.0
easyocr,PRSS8,PRSS8,1.0,1.0
easyocr,ORIOH4,OR10H4,0.6666666666666667,0.6666666666666666
easyocr,CYPBBI,CYP8B1,0.6666666666666667,0.6666666666666666
easyocr,KDM4D,KDM4D,1.0,1.0
easyocr,RNASSP525,RNA5SP525,0.8888888888888888,0.8888888888888888
easyocr,RPL1OP8,RPL10P8,0.8571428571428572,0.8571428571428571
easyocr,TRIM16L,TRIM16L,1.0,1.0
easyocr,SLC22A14,SLC22A14,1.0,1.0
easyocr,RPL39P35,RPL39P35,1.0,1.0
easyocr,CHPIPI,CHP1P1,0.6666666666666667,0.6666666666666666
easyocr,TMEM269-DT,TMEM269-DT,1.0,1.0
easyocr,PSME3,PSME3,1.0,1.0
easyocr,RPL34P14,RPL34P14,1.0,1.0
easyocr,DGCR6L,DGCR6L,1.0,1.0
easyocr,LINC00302,LINC00302,1.0,1.0
easyocr,DNPEP-AS1,DNPEP-AS1,1.0,1.0
easyocr,ILIZA-AST,IL12A-AS1,0.6666666666666667,0.6666666666666666
easyocr,RALGAPB,RALGAPB,1.0,1.0
easyocr,RNU6-1034P,RNU6-1034P,1.0,1.0
easyocr,CDC42-ITI,CDC42-IT1,0.8888888888888888,0.8888888888888888
easyocr,RNU6-115P,RNU6-115P,1.0,1.0
easyocr,ANXA4,ANXA4,1.0,1.0
easyocr,ZSCAN3O,ZSCAN30,0.8571428571428572,0.8571428571428571
easyocr,ZNF619P1,ZNF619P1,1.0,1.0
easyocr,SNRPGP2,SNRPGP2,1.0,1.0
easyocr,CTAGE14P,CTAGE14P,1.0,1.0
easyocr,DLGI,DLG1,0.75,0.75
easyocr,RNU7-40P,RNU7-40P,1.0,1.0
easyocr,AMYIA,AMY1A,0.8,0.8
easyocr,PRR13P2,PRR13P2,1.0,1.0
easyocr,MIR4752,MIR4752,1.0,1.0
easyocr,PLPPRS-AS1,PLPPR5-AS1,0.9,0.9
easyocr,TMEM128,TMEM128,1.0,1.0
easyocr,DNAIZ,DNAI7,0.8,0.8
easyocr,UBEZT,UBE2T,0.8,0.8
easyocr,LINCO1553,LINC01553,0.8888888888888888,0.8888888888888888
easyocr,PDCD7,PDCD7,1.0,1.0
easyocr,ACTR3B,ACTR3B,1.0,1.0
easyocr,RHOQPI,RHOQP1,0.8333333333333334,0.8333333333333334
easyocr,FNBPIP2,FNBP1P2,0.8571428571428572,0.8571428571428571
easyocr,PPP3CB-AS1,PPP3CB-AS1,1.0,1.0
easyocr,CDS2,CDS2,1.0,1.0
easyocr,ZNF968P,ZNF968P,1.0,1.0
easyocr,LINCO1284,LINC01284,0.8888888888888888,0.8888888888888888
easyocr,BCAP31,BCAP31,1.0,1.0
easyocr,ZNF302,ZNF302,1.0,1.0
easyocr,PRMT2,PRMT2,1.0,1.0
easyocr,PXT1,PXT1,1.0,1.0
easyocr,SLC9A9-AS1,SLC9A9-AS1,1.0,1.0
easyocr,SBF1P2,SBF1P2,1.0,1.0
easyocr,AP1G1,AP1G1,1.0,1.0
easyocr,RPLISP17,RPL15P17,0.75,0.75
easyocr,RNU6-570P,RNU6-570P,1.0,1.0
easyocr,C1S,C1S,1.0,1.0
easyocr,ZNFZSCP,ZNF75CP,0.7142857142857143,0.7142857142857143
easyocr,RNASSP42O,RNA5SP420,0.7777777777777778,0.7777777777777778
easyocr,LINC03027,LINC03027,1.0,1.0
easyocr,TRT-TGTS-,TRT-TGT5-1,0.8,0.8421052631578947
easyocr,FZRL1,F2RL1,0.8,0.8
easyocr,RNU7-78P,RNU7-78P,1.0,1.0
easyocr,HES3,HES3,1.0,1.0
easyocr,PIK3CD-AS1,PIK3CD-AS1,1.0,1.0
easyocr,FAIM,FAIM,1.0,1.0
easyocr,FAMI8OA,FAM180A,0.7142857142857143,0.7142857142857143
easyocr,CDH1S,CDH15,0.8,0.8
easyocr,IMPDHIP7,IMPDH1P7,0.875,0.875
easyocr,HIBADH,HIBADH,1.0,1.0
easyocr,OR9KIP,OR9K1P,0.8333333333333334,0.8333333333333334
easyocr,NME1,NME1,1.0,1.0
easyocr,DRG1,DRG1,1.0,1.0
easyocr,ADGRFS-AS1,ADGRF5-AS1,0.9,0.9
easyocr,LINCO2503,LINC02503,0.8888888888888888,0.8888888888888888
easyocr,IPMKPI,IPMKP1,0.8333333333333334,0.8333333333333334
easyocr,KIFSA,KIF5A,0.8,0.8
easyocr,ARID3C,ARID3C,1.0,1.0
easyocr,NBEAPA,NBEAP4,0.8333333333333334,0.8333333333333334
easyocr,ABR-AS1,ABR-AS1,1.0,1.0
easyocr,MYOZ2,MYOZ2,1.0,1.0
easyocr,RPL36APS,RPL36AP5,0.875,0.875
easyocr,PHACTRA4,PHACTR4,0.875,0.9333333333333333
easyocr,SH3GLB1,SH3GLB1,1.0,1.0
easyocr,ARHGAP4ZP4,ARHGAP42P4,0.9,0.9
easyocr,ADAMTS17,ADAMTS17,1.0,1.0
easyocr,LINC00534,LINC00534,1.0,1.0
easyocr,RPL23AP95,RPL23AP95,1.0,1.0
easyocr,EXTL3-AS1,EXTL3-AS1,1.0,1.0
easyocr,MIR652,MIR652,1.0,1.0
easyocr,NIPSNAP3A,NIPSNAP3A,1.0,1.0
easyocr,USP54,USP54,1.0,1.0
easyocr,RNU2-32P,RNU2-32P,1.0,1.0
easyocr,RNASSP329,RNA5SP329,0.8888888888888888,0.8888888888888888
easyocr,SNORA109,SNORA109,1.0,1.0
easyocr,GLIS3,GLIS3,1.0,1.0
easyocr,ADGRD1,ADGRD1,1.0,1.0
easyocr,MIR499B,MIR499B,1.0,1.0
easyocr,RHOXFIP2,RHOXF1P2,0.875,0.875
easyocr,MIR4648,MIR4648,1.0,1.0
easyocr,GHET1,GHET1,1.0,1.0
easyocr,LINCO 1388,LINC01388,0.8,0.8421052631578947
easyocr,RPL2ZP16,RPL22P16,0.875,0.875
easyocr,WDR88,WDR88,1.0,1.0
easyocr,CSNK1G2,CSNK1G2,1.0,1.0
easyocr,MYD88,MYD88,1.0,1.0
easyocr,COX6CP1,COX6CP1,1.0,1.0
easyocr,JAK3,JAK3,1.0,1.0
easyocr,RNU6ATACZP,RNU6ATAC2P,0.9,0.9
easyocr,BRDTP1,BRDTP1,1.0,1.0
easyocr,RNZSL703P,RN7SL703P,0.8888888888888888,0.8888888888888888
easyocr,TOPORS,TOPORS,1.0,1.0
easyocr,WNTZA,WNT7A,0.8,0.8
easyocr,THOC3,THOC3,1.0,1.0
easyocr,RNU1-3,RNU1-3,1.0,1.0
easyocr,SNORD62B,SNORD62B,1.0,1.0
easyocr,ACTBL2,ACTBL2,1.0,1.0
easyocr,PYMI,PYM1,0.75,0.75
easyocr,CES1,CES1,1.0,1.0
easyocr,DEFB1O9A,DEFB109A,0.875,0.875
easyocr,RNU6-1203P,RNU6-1203P,1.0,1.0
easyocr,TRT-TGTS-,TRT-TGT5-1,0.8,0.8421052631578947
easyocr,LINCO1275,LINC01275,0.8888888888888888,0.8888888888888888
easyocr,HNRNPA1P29,HNRNPA1P29,1.0,1.0
easyocr,ORZE28P,OR7E28P,0.8571428571428572,0.8571428571428571
easyocr,CAST,CAST,1.0,1.0
easyocr,TAFA3,TAFA3,1.0,1.0
easyocr,RPS2SP1,RPS25P1,0.8571428571428572,0.8571428571428571
easyocr,KCNKS,KCNK5,0.8,0.8
easyocr,ARHGEF7,ARHGEF7,1.0,1.0
easyocr,MYOT,MYOT,1.0,1.0
easyocr,DIAPH2-AS1,DIAPH2-AS1,1.0,1.0
easyocr,ACACB,ACACB,1.0,1.0
easyocr,RPS26P17,RPS26P17,1.0,1.0
easyocr,ZNF341,ZNF341,1.0,1.0
easyocr,LINC02327,LINC02327,1.0,1.0
easyocr,ZNF407,ZNF407,1.0,1.0
easyocr,GPC1,GPC1,1.0,1.0
easyocr,RPS1O-NUDT3,RPS10-NUDT3,0.9090909090909091,0.9090909090909091
easyocr,MPHOSPH6,MPHOSPH6,1.0,1.0
easyocr,FAM53A,FAM53A,1.0,1.0
easyocr,TRP-TGG3-5,TRP-TGG3-5,1.0,1.0
easyocr,FKBPS,FKBP5,0.8,0.8
easyocr,AIDA,AIDA,1.0,1.0
easyocr,MIR7973-,MIR7973-1,0.8888888888888888,0.9411764705882353
easyocr,SEC14LS,SEC14L5,0.8571428571428572,0.8571428571428571
easyocr,ZNF12,ZNF12,1.0,1.0
easyocr,RNASSP365,RNA5SP365,0.8888888888888888,0.8888888888888888
easyocr,USP9YP24,USP9YP24,1.0,1.0
easyocr,EIF4AZPI,EIF4A2P1,0.75,0.75
easyocr,MSHZ-OT1,MSH2-OT1,0.875,0.875
easyocr,SRCAP,SRCAP,1.0,1.0
easyocr,ATPSMFP3,ATP5MFP3,0.875,0.875
easyocr,AQPS,AQP5,0.75,0.75
easyocr,CENPVL1,CENPVL1,1.0,1.0
easyocr,RPLZAP19,RPL7AP19,0.875,0.875
easyocr,OLFM3,OLFM3,1.0,1.0
easyocr,CACNAIC-AS2,CACNA1C-AS2,0.9090909090909091,0.9090909090909091
easyocr,COXZA1,COX7A1,0.8333333333333334,0.8333333333333334
easyocr,ZFR2,ZFR2,1.0,1.0
easyocr,CEBPZOS,CEBPZOS,1.0,1.0
easyocr,CACNAIC-AS4,CACNA1C-AS4,0.9090909090909091,0.9090909090909091
easyocr,ZiC5,ZIC5,0.75,0.75
easyocr,RPLSP35,RPL5P35,0.8571428571428572,0.8571428571428571
easyocr,PPIAP39,PPIAP39,1.0,1.0
easyocr,BSNDP3,BSNDP3,1.0,1.0
easyocr,PIMREG,PIMREG,1.0,1.0
easyocr,SNORA92,SNORA92,1.0,1.0
easyocr,LINCO1494,LINC01494,0.8888888888888888,0.8888888888888888
easyocr,EXOCZP1,EXOC7P1,0.8571428571428572,0.8571428571428571
easyocr,LINCO1213,LINC01213,0.8888888888888888,0.8888888888888888
easyocr,APOCIPI,APOC1P1,0.7142857142857143,0.7142857142857143
easyocr,RPEP2,RPEP2,1.0,1.0
easyocr,OSTMI,OSTM1,0.8,0.8
easyocr,DAP,DAP,1.0,1.0
easyocr,SULT1C3,SULT1C3,1.0,1.0
easyocr,RNZSL184P,RN7SL184P,0.8888888888888888,0.8888888888888888
easyocr,GCC2-AS1,GCC2-AS1,1.0,1.0
easyocr,CPPED1,CPPED1,1.0,1.0
easyocr,RNU6-823P,RNU6-823P,1.0,1.0
easyocr,TRAV36DV7,TRAV36DV7,1.0,1.0
easyocr,JAM2,JAM2,1.0,1.0
easyocr,BMPBA,BMP8A,0.8,0.8
easyocr,ZDHHCZOP3,ZDHHC20P3,0.7777777777777778,0.7777777777777778
easyocr,SARIAP2,SAR1AP2,0.8571428571428572,0.8571428571428571
easyocr,LINC01391,LINC01391,1.0,1.0
easyocr,CTSO,CTSO,1.0,1.0
easyocr,HLA-DQB2,HLA-DQB2,1.0,1.0
easyocr,RNVU1-18,RNVU1-18,1.0,1.0
easyocr,ICAMS,ICAM5,0.8,0.8
easyocr,RNZSL549P,RN7SL549P,0.8888888888888888,0.8888888888888888
easyocr,APIMZPI,AP1M2P1,0.5714285714285714,0.5714285714285714
easyocr,KRT8P1O,KRT8P10,0.8571428571428572,0.8571428571428571
easyocr,BCO1,BCO1,1.0,1.0
easyocr,EIFSALI,EIF5AL1,0.7142857142857143,0.7142857142857143
easyocr,SNORD114-16,SNORD114-16,1.0,1.0
easyocr,METTL8,METTL8,1.0,1.0
easyocr,LGTN,LGTN,1.0,1.0
easyocr,NMRALZP,NMRAL2P,0.8571428571428572,0.8571428571428571
easyocr,IGHV3-16,IGHV3-16,1.0,1.0
easyocr,MIR9-1HG,MIR9-1HG,1.0,1.0
easyocr,LINCO2076,LINC02076,0.8888888888888888,0.8888888888888888
easyocr,ABCGS,ABCG5,0.8,0.8
easyocr,NIFKP3,NIFKP3,1.0,1.0
easyocr,PRMT3,PRMT3,1.0,1.0
easyocr,PROZ,PROZ,1.0,1.0
easyocr,MIR3975,MIR3975,1.0,1.0
easyocr,RNU6-448P,RNU6-448P,1.0,1.0
easyocr,IGLC6,IGLC6,1.0,1.0
easyocr,LINCO2130,LINC02130,0.8888888888888888,0.8888888888888888
easyocr,CPSFIP2,CPSF1P2,0.8571428571428572,0.8571428571428571
easyocr,SOCSSP3,SOCS5P3,0.8571428571428572,0.8571428571428571
easyocr,RPS12P31,RPS12P31,1.0,1.0
easyocr,MTUST,MTUS1,0.8,0.8
easyocr,MIR6718,MIR6718,1.0,1.0
easyocr,ERVW-24,ERVW-24,1.0,1.0
easyocr,MIR6732,MIR6732,1.0,1.0
easyocr,CCDC125,CCDC125,1.0,1.0
easyocr,LINC02929,LINC02929,1.0,1.0
easyocr,PDE4DIPP6,PDE4DIPP6,1.0,1.0
easyocr,PRKCA,PRKCA,1.0,1.0
easyocr,ELKZAP,ELK2AP,0.8333333333333334,0.8333333333333334
easyocr,PCDHB8,PCDHB8,1.0,1.0
easyocr,LINCO2210,LINC02210,0.8888888888888888,0.8888888888888888
easyocr,ERRFII,ERRFI1,0.8333333333333334,0.8333333333333334
easyocr,VNIRASP,VN1R45P,0.5714285714285714,0.5714285714285714
easyocr,F8A1,F8A1,1.0,1.0
easyocr,DPP7,DPP7,1.0,1.0
easyocr,MIR3140,MIR3140,1.0,1.0
easyocr,KMTZE,KMT2E,0.8,0.8
easyocr,SLMAP,SLMAP,1.0,1.0
easyocr,BTBD18,BTBD18,1.0,1.0
easyocr,PCGF2,PCGF2,1.0,1.0
easyocr,RNU6-792P,RNU6-792P,1.0,1.0
easyocr,MIR3934,MIR3934,1.0,1.0
easyocr,RNU6-157P,RNU6-157P,1.0,1.0
easyocr,RNU6-212P,RNU6-212P,1.0,1.0
easyocr,SOWAHA,SOWAHA,1.0,1.0
easyocr,ITK,ITK,1.0,1.0
easyocr,HTRA1,HTRA1,1.0,1.0
easyocr,PRAMEF36P,PRAMEF36P,1.0,1.0
easyocr,LINCOO114,LINC00114,0.7777777777777778,0.7777777777777778
easyocr,SNAI3,SNAI3,1.0,1.0
easyocr,TSC22D2,TSC22D2,1.0,1.0
easyocr,RABIIAP2,RAB11AP2,0.75,0.75
easyocr,HSPA8P12,HSPA8P12,1.0,1.0
easyocr,C180rf32,C18orf32,0.875,0.875
easyocr,LINCO1256,LINC01256,0.8888888888888888,0.8888888888888888
easyocr,ALKBH3,ALKBH3,1.0,1.0
easyocr,GOLGASP1,GOLGA5P1,0.875,0.875
easyocr,NFKBID,NFKBID,1.0,1.0
easyocr,NBPF8,NBPF8,1.0,1.0
easyocr,THAP3,THAP3,1.0,1.0
easyocr,MIR526A2,MIR526A2,1.0,1.0
easyocr,DPRXP4,DPRXP4,1.0,1.0
easyocr,RPLZIP86,RPL21P86,0.75,0.75
easyocr,OTUD3,OTUD3,1.0,1.0
easyocr,RNZSL166P,RN7SL166P,0.8888888888888888,0.8888888888888888
easyocr,PHETA1,PHETA1,1.0,1.0
easyocr,UTF1,UTF1,1.0,1.0
easyocr,STMP1,STMP1,1.0,1.0
easyocr,RNASSP257,RNA5SP257,0.8888888888888888,0.8888888888888888
easyocr,SUMO2,SUMO2,1.0,1.0
easyocr,MALLP2,MALLP2,1.0,1.0
easyocr,MIR6769B,MIR6769B,1.0,1.0
easyocr,PTPRO,PTPRO,1.0,1.0
easyocr,OR7G3,OR7G3,1.0,1.0
easyocr,PPIAP54,PPIAP54,1.0,1.0
easyocr,DHX29,DHX29,1.0,1.0
easyocr,MTNDSP17,MTND5P17,0.875,0.875
easyocr,NR1I4,NR1I4,1.0,1.0
easyocr,NPMIP6,NPM1P6,0.8333333333333334,0.8333333333333334
easyocr,RNU6-1285P,RNU6-1285P,1.0,1.0
easyocr,MIR3OZF,MIR302F,0.7142857142857143,0.7142857142857143
easyocr,IGKV1D-22,IGKV1D-22,1.0,1.0
easyocr,PTPRS-AS1,PTPRS-AS1,1.0,1.0
easyocr,HDAC2,HDAC2,1.0,1.0
easyocr,HSDI1BI,HSD11B1,0.7142857142857143,0.7142857142857143
easyocr,RNU6-296P,RNU6-296P,1.0,1.0
easyocr,SNAR-C4,SNAR-C4,1.0,1.0
easyocr,RBM19,RBM19,1.0,1.0
easyocr,SPP2,SPP2,1.0,1.0
easyocr,UNC93B8,UNC93B8,1.0,1.0
easyocr,FOXD3-AS1,FOXD3-AS1,1.0,1.0
easyocr,RAFIPI,RAF1P1,0.6666666666666667,0.6666666666666666
easyocr,ELPA,ELP4,0.75,0.75
easyocr,CCND3PI,CCND3P1,0.8571428571428572,0.8571428571428571
easyocr,UBAPI,UBAP1,0.8,0.8
easyocr,SLC12AS,SLC12A5,0.8571428571428572,0.8571428571428571
