model,prediction,ground truth,1-NED,difflib ratio
keras,mir4443,MIR4443,0.5714285714285714,0.5714285714285714
keras,pcdhgc3,PCDHGC3,0.1428571428571429,0.14285714285714285
keras,hspai2b,HSPA12B,0.1428571428571429,0.14285714285714285
keras,atp2ba,ATP2B4,0.16666666666666663,0.16666666666666666
keras,pde11a,PDE11A,0.33333333333333337,0.3333333333333333
keras,cdsl,CD5L,0.0,0.0
keras,mettlep1,METTL8P1,0.125,0.125
keras,lancli,LANCL1,0.0,0.0
keras,rnu6565p,RNU6-565P,0.4444444444444444,0.47058823529411764
keras,bbip1,BBIP1,0.19999999999999996,0.2
keras,linco0411,LINC00411,0.4444444444444444,0.4444444444444444
keras,rnu6411p,RNU6-411P,0.4444444444444444,0.47058823529411764
keras,ttc3ic,TTC39C,0.16666666666666663,0.16666666666666666
keras,fam216a,FAM216A,0.4285714285714286,0.42857142857142855
keras,ndufbipz,NDUFB9P2,0.0,0.0
keras,mtndsp2,MTND5P2,0.1428571428571429,0.14285714285714285
keras,grebi,GREB1,0.0,0.0
keras,rpli7p22,RPL17P22,0.375,0.375
keras,snorazad,SNORA74D,0.0,0.0
keras,tektz,TEKT2,0.0,0.0
keras,snord1,SNORD14B,0.125,0.14285714285714285
keras,krta1p,KRT41P,0.16666666666666663,0.16666666666666666
keras,tacri,TACR1,0.0,0.0
keras,rabgapilast,RABGAP1L-AS1,0.0,0.0
keras,znf569,ZNF569,0.5,0.5
keras,kiaa2012as1,KIAA2012-AS1,0.41666666666666663,0.43478260869565216
keras,or6c66p,OR6C66P,0.4285714285714286,0.42857142857142855
keras,atpspfpi,ATP5PFP1,0.0,0.0
keras,clcn3,CLCN3,0.19999999999999996,0.2
keras,dcafi2,DCAF12,0.16666666666666663,0.16666666666666666
keras,rplyip20,RPL39P20,0.25,0.25
keras,fam106c,FAM106C,0.4285714285714286,0.42857142857142855
keras,sapcdzpz,SAPCD2P2,0.0,0.0
keras,igsf3p1,IGSF3P1,0.2857142857142857,0.2857142857142857
keras,spa17,SPA17,0.4,0.4
keras,hpv1812,HPV18I2,0.4285714285714286,0.42857142857142855
keras,snord11528,SNORD115-28,0.4545454545454546,0.47619047619047616
keras,gyg2p1,GYG2P1,0.33333333333333337,0.3333333333333333
keras,synjzbpcox16,SYNJ2BP-COX16,0.15384615384615385,0.16
keras,plekhai,PLEKHH1,0.0,0.0
keras,arli,ARL1,0.0,0.0
keras,zswim5,ZSWIM5,0.16666666666666663,0.16666666666666666
keras,anapcipa,ANAPC1P4,0.0,0.0
keras,rps17p17,RPS17P17,0.5,0.5
keras,dock11p1,DOCK11P1,0.375,0.375
keras,trqctgi151,TRQ-CTG15-1,0.2727272727272727,0.2857142857142857
keras,fbxo43,FBXO43,0.33333333333333337,0.3333333333333333
keras,ykt6,YKT6,0.25,0.25
keras,sfrip2,SFR1P2,0.16666666666666663,0.16666666666666666
keras,mir622,MIR622,0.5,0.5
keras,rps18p7,RPS18P7,0.4285714285714286,0.42857142857142855
keras,wbpilp11,WBP1LP11,0.25,0.25
keras,znf727,ZNF727,0.5,0.5
keras,rnzsli82p,RN7SL182P,0.2222222222222222,0.2222222222222222
keras,trbvz5,TRBV7-5,0.1428571428571429,0.15384615384615385
keras,mir4316,MIR4316,0.5714285714285714,0.5714285714285714
keras,ighva39,IGHV4-39,0.25,0.26666666666666666
keras,trltaas1,TRL-TAA5-1,0.09999999999999998,0.1111111111111111
keras,linco1808,LINC01808,0.4444444444444444,0.4444444444444444
keras,zdhhc5,ZDHHC5,0.16666666666666663,0.16666666666666666
keras,mir32o22,MIR3202-2,0.4444444444444444,0.47058823529411764
keras,mir4736,MIR4736,0.5714285714285714,0.5714285714285714
keras,rps7p8,RPS7P8,0.33333333333333337,0.3333333333333333
keras,lincoo994,LINC00994,0.33333333333333337,0.3333333333333333
keras,grhlbas1,GRHL3-AS1,0.11111111111111116,0.11764705882352941
keras,dhrsg,DHRS9,0.0,0.0
keras,snord1,SNORD14E,0.125,0.14285714285714285
keras,trim16,TRIM16,0.33333333333333337,0.3333333333333333
keras,bsdc1,BSDC1,0.19999999999999996,0.2
keras,cenpbdzp,CENPBD2P,0.0,0.0
keras,zdhhc3,ZDHHC3,0.16666666666666663,0.16666666666666666
keras,snord11423,SNORD114-23,0.4545454545454546,0.47619047619047616
keras,parmiast,PARM1-AS1,0.0,0.0
keras,rplsp1z,RPL5P17,0.1428571428571429,0.14285714285714285
keras,s100a2,S100A2,0.6666666666666667,0.6666666666666666
keras,aqp7p5,AQP7P5,0.33333333333333337,0.3333333333333333
keras,orsmzp,OR5M7P,0.0,0.0
keras,klcaas1,KLC4-AS1,0.125,0.13333333333333333
keras,rnassp333,RNA5SP333,0.33333333333333337,0.3333333333333333
keras,epgn,EPGN,0.0,0.0
keras,rnassps5,RNA5SP85,0.125,0.125
keras,znfi32,ZNF132,0.33333333333333337,0.3333333333333333
keras,tomm22pz,TOMM22P2,0.25,0.25
keras,rnzskp267,RN7SKP267,0.33333333333333337,0.3333333333333333
keras,pomzp3,POMZP3,0.16666666666666663,0.16666666666666666
keras,mtusz,MTUS2,0.0,0.0
keras,gotzp1,GOT2P1,0.16666666666666663,0.16666666666666666
keras,dcafali,DCAF4L1,0.0,0.0
keras,nusi,NUS1,0.0,0.0
keras,set,SET,0.0,0.0
keras,rnu6157p,RNU6-157P,0.4444444444444444,0.47058823529411764
keras,pradx,PRADX,0.0,0.0
keras,linco2624,LINC02624,0.4444444444444444,0.4444444444444444
keras,or6c66p,OR6C66P,0.4285714285714286,0.42857142857142855
keras,lincoo840,LINC00840,0.33333333333333337,0.3333333333333333
keras,mtx3,MTX3,0.25,0.25
keras,linco3o28,LINC03028,0.33333333333333337,0.3333333333333333
keras,tshb,TSHB,0.0,0.0
keras,prss8,PRSS8,0.19999999999999996,0.2
keras,0r10h4,OR10H4,0.5,0.5
keras,cypeb1,CYP8B1,0.16666666666666663,0.16666666666666666
keras,kdmad,KDM4D,0.0,0.0
keras,rnassp525,RNA5SP525,0.33333333333333337,0.3333333333333333
keras,rpliop8,RPL10P8,0.1428571428571429,0.14285714285714285
keras,trim16l,TRIM16L,0.2857142857142857,0.2857142857142857
keras,slc22a14,SLC22A14,0.5,0.5
keras,rplyip55,RPL39P35,0.125,0.125
keras,chp1p1,CHP1P1,0.33333333333333337,0.3333333333333333
keras,tmem269dt,TMEM269-DT,0.30000000000000004,0.3157894736842105
keras,psme3,PSME3,0.19999999999999996,0.2
keras,rpl3ap14,RPL34P14,0.375,0.375
keras,dgcrbl,DGCR6L,0.0,0.0
keras,lincoo3o2,LINC00302,0.2222222222222222,0.2222222222222222
keras,dnpepas1,DNPEP-AS1,0.11111111111111116,0.11764705882352941
keras,ili2aas1,IL12A-AS1,0.2222222222222222,0.23529411764705882
keras,ralgapb,RALGAPB,0.0,0.0
keras,rnu61034p,RNU6-1034P,0.5,0.5263157894736842
keras,cdca2it1,CDC42-IT1,0.2222222222222222,0.23529411764705882
keras,rnu6115p,RNU6-115P,0.4444444444444444,0.47058823529411764
keras,anxaa,ANXA4,0.0,0.0
keras,zscan3o,ZSCAN30,0.1428571428571429,0.14285714285714285
keras,znf619p1,ZNF619P1,0.5,0.5
keras,snrpgpz,SNRPGP2,0.0,0.0
keras,ctage1ap,CTAGE14P,0.125,0.125
keras,dlgi,DLG1,0.0,0.0
keras,rnuzaop,RNU7-40P,0.0,0.0
keras,amyia,AMY1A,0.0,0.0
keras,prr13p2,PRR13P2,0.4285714285714286,0.42857142857142855
keras,mir4752,MIR4752,0.5714285714285714,0.5714285714285714
keras,plpprsas1,PLPPR5-AS1,0.09999999999999998,0.10526315789473684
keras,tmem128,TMEM128,0.4285714285714286,0.42857142857142855
keras,dnaiz,DNAI7,0.0,0.0
keras,ube2t,UBE2T,0.19999999999999996,0.2
keras,linc01553,LINC01553,0.5555555555555556,0.5555555555555556
keras,pdcdz,PDCD7,0.0,0.0
keras,actrbb,ACTR3B,0.0,0.0
keras,rhoqpi,RHOQP1,0.0,0.0
keras,fnbpipz,FNBP1P2,0.0,0.0
keras,pppbcbast,PPP3CB-AS1,0.0,0.0
keras,cds2,CDS2,0.25,0.25
keras,znf96p,ZNF968P,0.2857142857142857,0.3076923076923077
keras,linco1284,LINC01284,0.4444444444444444,0.4444444444444444
keras,bcap31,BCAP31,0.33333333333333337,0.3333333333333333
keras,znf3o2,ZNF302,0.33333333333333337,0.3333333333333333
keras,prmtz,PRMT2,0.0,0.0
keras,pxt1,PXT1,0.25,0.25
keras,slciagas1,SLC9A9-AS1,0.09999999999999998,0.10526315789473684
keras,sbfip2,SBF1P2,0.16666666666666663,0.16666666666666666
keras,ap1g1,AP1G1,0.4,0.4
keras,rpl1sp17,RPL15P17,0.375,0.375
keras,rnu6570p,RNU6-570P,0.4444444444444444,0.47058823529411764
keras,c1s,C1S,0.33333333333333337,0.3333333333333333
keras,znfz5cp,ZNF75CP,0.1428571428571429,0.14285714285714285
keras,rnasspa20,RNA5SP420,0.2222222222222222,0.2222222222222222
keras,linco3o27,LINC03027,0.33333333333333337,0.3333333333333333
keras,trttgt51,TRT-TGT5-1,0.19999999999999996,0.2222222222222222
keras,ferli,F2RL1,0.0,0.0
keras,rnuz78p,RNU7-78P,0.25,0.26666666666666666
keras,hes3,HES3,0.25,0.25
keras,pikycdas1,PIK3CD-AS1,0.09999999999999998,0.10526315789473684
keras,falim,FAIM,0.0,0.0
keras,fam180a,FAM180A,0.4285714285714286,0.42857142857142855
keras,cdh15,CDH15,0.4,0.4
keras,impdhip7,IMPDH1P7,0.125,0.125
keras,hibadh,HIBADH,0.0,0.0
keras,orokip,OR9K1P,0.0,0.0
keras,nme1,NME1,0.25,0.25
keras,drg1,DRG1,0.25,0.25
keras,adgrfsast,ADGRF5-AS1,0.0,0.0
keras,linco2503,LINC02503,0.4444444444444444,0.4444444444444444
keras,ipmkpl,IPMKP1,0.0,0.0
keras,kifsa,KIF5A,0.0,0.0
keras,arid3c,ARID3C,0.16666666666666663,0.16666666666666666
keras,nbeapa,NBEAP4,0.0,0.0
keras,abras1,ABR-AS1,0.1428571428571429,0.15384615384615385
keras,myozz,MYOZ2,0.0,0.0
keras,rpl36ap5,RPL36AP5,0.375,0.375
keras,phactra,PHACTR4,0.0,0.0
keras,shiglbi,SH3GLB1,0.0,0.0
keras,arhgapa2pa,ARHGAP42P4,0.09999999999999998,0.1
keras,adamts17,ADAMTS17,0.25,0.25
keras,lincoo534,LINC00534,0.33333333333333337,0.3333333333333333
keras,rplz3ap95,RPL23AP95,0.33333333333333337,0.3333333333333333
keras,extlyas1,EXTL3-AS1,0.11111111111111116,0.11764705882352941
keras,mir652,MIR652,0.5,0.5
keras,nipsnapsa,NIPSNAP3A,0.0,0.0
keras,usp54,USP54,0.4,0.4
keras,rnuz32p,RNU2-32P,0.25,0.26666666666666666
keras,rnassp329,RNA5SP329,0.33333333333333337,0.3333333333333333
keras,snora109,SNORA109,0.375,0.375
keras,glis3,GLIS3,0.19999999999999996,0.2
keras,adgrdi,ADGRD1,0.0,0.0
keras,mir499b,MIR499B,0.4285714285714286,0.42857142857142855
keras,rhoxfipz,RHOXF1P2,0.0,0.0
keras,mir4648,MIR4648,0.5714285714285714,0.5714285714285714
keras,gheti,GHET1,0.0,0.0
keras,linco1388,LINC01388,0.4444444444444444,0.4444444444444444
keras,rpl22p16,RPL22P16,0.5,0.5
keras,wdre8,WDR88,0.19999999999999996,0.2
keras,csnkigz,CSNK1G2,0.0,0.0
keras,myd88,MYD88,0.4,0.4
keras,cox6cp1,COX6CP1,0.2857142857142857,0.2857142857142857
keras,jak3,JAK3,0.25,0.25
keras,rnugataczp,RNU6ATAC2P,0.0,0.0
keras,brdtpi,BRDTP1,0.0,0.0
keras,rnzslzo3p,RN7SL703P,0.11111111111111116,0.1111111111111111
keras,topors,TOPORS,0.0,0.0
keras,wntza,WNT7A,0.0,0.0
keras,thoc3,THOC3,0.19999999999999996,0.2
keras,rnui3,RNU1-3,0.16666666666666663,0.18181818181818182
keras,snord62b,SNORD62B,0.25,0.25
keras,actblz,ACTBL2,0.0,0.0
keras,pym1,PYM1,0.25,0.25
keras,ces1,CES1,0.25,0.25
keras,defb109a,DEFB109A,0.375,0.375
keras,rnu61203p,RNU6-1203P,0.5,0.5263157894736842
keras,trttgt51,TRT-TGT5-1,0.19999999999999996,0.2222222222222222
keras,linco1275,LINC01275,0.4444444444444444,0.4444444444444444
keras,hnrnpaip29,HNRNPA1P29,0.19999999999999996,0.2
keras,orze28p,OR7E28P,0.2857142857142857,0.2857142857142857
keras,cast,CAST,0.0,0.0
keras,tafa3,TAFA3,0.19999999999999996,0.2
keras,rps25p1,RPS25P1,0.4285714285714286,0.42857142857142855
keras,kcnks,KCNK5,0.0,0.0
keras,arhgefz,ARHGEF7,0.0,0.0
keras,myot,MYOT,0.0,0.0
keras,diaph2as1,DIAPH2-AS1,0.19999999999999996,0.21052631578947367
keras,acacb,ACACB,0.0,0.0
keras,rps26p17,RPS26P17,0.5,0.5
keras,znf341,ZNF341,0.5,0.5
keras,linco2327,LINC02327,0.4444444444444444,0.4444444444444444
keras,znfao7,ZNF407,0.16666666666666663,0.16666666666666666
keras,gpc1,GPC1,0.25,0.25
keras,rpsionudts,RPS10-NUDT3,0.0,0.0
keras,mphosph6,MPHOSPH6,0.125,0.125
keras,fams3a,FAM53A,0.16666666666666663,0.16666666666666666
keras,trptgg35,TRP-TGG3-5,0.19999999999999996,0.2222222222222222
keras,fkbps,FKBP5,0.0,0.0
keras,aida,AIDA,0.0,0.0
keras,mir79731,MIR7973-1,0.5555555555555556,0.5882352941176471
keras,sec14l5,SEC14L5,0.4285714285714286,0.42857142857142855
keras,znf12,ZNF12,0.4,0.4
keras,rnassp365,RNA5SP365,0.33333333333333337,0.3333333333333333
keras,uspgyp24,USP9YP24,0.25,0.25
keras,eifaa2p1,EIF4A2P1,0.25,0.25
keras,msh2ot1,MSH2-OT1,0.25,0.26666666666666666
keras,srcap,SRCAP,0.0,0.0
keras,atpsmfp3,ATP5MFP3,0.125,0.125
keras,aqp5,AQP5,0.25,0.25
keras,cenpvli,CENPVL1,0.0,0.0
keras,rplzap19,RPL7AP19,0.25,0.25
keras,olfim3,OLFM3,0.16666666666666663,0.18181818181818182
keras,cacnaicasz,CACNA1C-AS2,0.0,0.0
keras,cox7a1,COX7A1,0.33333333333333337,0.3333333333333333
keras,zfr2,ZFR2,0.25,0.25
keras,cebpzos,CEBPZOS,0.0,0.0
keras,cacnaicasa,CACNA1C-AS4,0.0,0.0
keras,zics,ZIC5,0.0,0.0
keras,rplsp35,RPL5P35,0.2857142857142857,0.2857142857142857
keras,ppiap39,PPIAP39,0.2857142857142857,0.2857142857142857
keras,bsndp3,BSNDP3,0.16666666666666663,0.16666666666666666
keras,pimreg,PIMREG,0.0,0.0
keras,snora92,SNORA92,0.2857142857142857,0.2857142857142857
keras,linco1,LINC01494,0.11111111111111116,0.13333333333333333
keras,exoczp1,EXOC7P1,0.1428571428571429,0.14285714285714285
keras,linc01213,LINC01213,0.5555555555555556,0.5555555555555556
keras,apoc1p1,APOC1P1,0.2857142857142857,0.2857142857142857
keras,rpep2,RPEP2,0.19999999999999996,0.2
keras,ostm1,OSTM1,0.19999999999999996,0.2
keras,dap,DAP,0.0,0.0
keras,sultic3,SULT1C3,0.1428571428571429,0.14285714285714285
keras,rnzsli84p,RN7SL184P,0.2222222222222222,0.2222222222222222
keras,gcc2as1,GCC2-AS1,0.25,0.26666666666666666
keras,cppedi,CPPED1,0.0,0.0
keras,rnu6823p,RNU6-823P,0.4444444444444444,0.47058823529411764
keras,trav36dv7,TRAV36DV7,0.33333333333333337,0.3333333333333333
keras,jam2,JAM2,0.25,0.25
keras,bmpsa,BMP8A,0.0,0.0
keras,zdhhczop3,ZDHHC20P3,0.11111111111111116,0.1111111111111111
keras,sariapz,SAR1AP2,0.0,0.0
keras,linc01391,LINC01391,0.5555555555555556,0.5555555555555556
keras,ctso,CTSO,0.0,0.0
keras,hladqbz,HLA-DQB2,0.0,0.0
keras,rnvu118,RNVU1-18,0.375,0.4
keras,icams,ICAM5,0.0,0.0
keras,rnzslsa9p,RN7SL549P,0.11111111111111116,0.1111111111111111
keras,apim2p1,AP1M2P1,0.2857142857142857,0.2857142857142857
keras,krtsp10,KRT8P10,0.2857142857142857,0.2857142857142857
keras,bco1,BCO1,0.25,0.25
keras,eifsali,EIF5AL1,0.0,0.0
keras,snord11416,SNORD114-16,0.4545454545454546,0.47619047619047616
keras,mettle,METTL8,0.0,0.0
keras,lgtn,LGTN,0.0,0.0
keras,nmralzp,NMRAL2P,0.0,0.0
keras,ighv316,IGHV3-16,0.375,0.4
keras,mirg1hg,MIR9-1HG,0.125,0.13333333333333333
keras,linco2076,LINC02076,0.4444444444444444,0.4444444444444444
keras,abcg5,ABCG5,0.19999999999999996,0.2
keras,nifkp3,NIFKP3,0.16666666666666663,0.16666666666666666
keras,prmt3,PRMT3,0.19999999999999996,0.2
keras,proz,PROZ,0.0,0.0
keras,mir3975,MIR3975,0.5714285714285714,0.5714285714285714
keras,rnu6448p,RNU6-448P,0.4444444444444444,0.47058823529411764
keras,iglc6,IGLC6,0.19999999999999996,0.2
keras,linco2130,LINC02130,0.4444444444444444,0.4444444444444444
keras,cpsfipz,CPSF1P2,0.0,0.0
keras,socs5p3,SOCS5P3,0.2857142857142857,0.2857142857142857
keras,rps12p31,RPS12P31,0.5,0.5
keras,mtus1,MTUS1,0.19999999999999996,0.2
keras,mir6718,MIR6718,0.5714285714285714,0.5714285714285714
keras,ervw24,ERVW-24,0.2857142857142857,0.3076923076923077
keras,mir6732,MIR6732,0.5714285714285714,0.5714285714285714
keras,ccdc125,CCDC125,0.4285714285714286,0.42857142857142855
keras,linco2929,LINC02929,0.4444444444444444,0.4444444444444444
keras,pdeadipp6,PDE4DIPP6,0.11111111111111116,0.1111111111111111
keras,prkca,PRKCA,0.0,0.0
keras,elk2ap,ELK2AP,0.16666666666666663,0.16666666666666666
keras,pcdhbb,PCDHB8,0.0,0.0
keras,linco2210,LINC02210,0.4444444444444444,0.4444444444444444
keras,errfii,ERRFI1,0.0,0.0
keras,vnira5p,VN1R45P,0.1428571428571429,0.14285714285714285
keras,f8a1,F8A1,0.5,0.5
keras,dppz,DPP7,0.0,0.0
keras,mir31,MIR3140,0.2857142857142857,0.3333333333333333
keras,kmtze,KMT2E,0.0,0.0
keras,slmap,SLMAP,0.0,0.0
keras,btbd18,BTBD18,0.33333333333333337,0.3333333333333333
keras,pcgf2,PCGF2,0.19999999999999996,0.2
keras,rnu6792p,RNU6-792P,0.4444444444444444,0.47058823529411764
keras,mir3934,MIR3934,0.5714285714285714,0.5714285714285714
keras,rnu6157p,RNU6-157P,0.4444444444444444,0.47058823529411764
keras,rnu6212p,RNU6-212P,0.4444444444444444,0.47058823529411764
keras,sowaha,SOWAHA,0.0,0.0
keras,itk,ITK,0.0,0.0
keras,htra1,HTRA1,0.19999999999999996,0.2
keras,pramef36p,PRAMEF36P,0.2222222222222222,0.2222222222222222
keras,linco0114,LINC00114,0.4444444444444444,0.4444444444444444
keras,snai3,SNAI3,0.19999999999999996,0.2
keras,tsc22d2,TSC22D2,0.4285714285714286,0.42857142857142855
keras,rab11ap2,RAB11AP2,0.375,0.375
keras,hspaep12,HSPA8P12,0.25,0.25
keras,c180rf32,C18orf32,0.75,0.75
keras,linco1256,LINC01256,0.4444444444444444,0.4444444444444444
keras,alkbh3,ALKBH3,0.16666666666666663,0.16666666666666666
keras,golgasp1,GOLGA5P1,0.125,0.125
keras,nfkbid,NFKBID,0.0,0.0
keras,nbpfs,NBPF8,0.0,0.0
keras,thap3,THAP3,0.19999999999999996,0.2
keras,mir526a2,MIR526A2,0.5,0.5
keras,dprxpa,DPRXP4,0.0,0.0
keras,rpl21p86,RPL21P86,0.5,0.5
keras,otud3,OTUD3,0.19999999999999996,0.2
keras,rnzsli66p,RN7SL166P,0.2222222222222222,0.2222222222222222
keras,pheta1,PHETA1,0.16666666666666663,0.16666666666666666
keras,utf1,UTF1,0.25,0.25
keras,stmpi,STMP1,0.0,0.0
keras,rnassp257,RNA5SP257,0.33333333333333337,0.3333333333333333
keras,sumoz,SUMO2,0.0,0.0
keras,mallpz,MALLP2,0.0,0.0
keras,mir6769b,MIR6769B,0.5,0.5
keras,ptpro,PTPRO,0.0,0.0
keras,or7g3,OR7G3,0.4,0.4
keras,ppiap54,PPIAP54,0.2857142857142857,0.2857142857142857
keras,dhx29,DHX29,0.4,0.4
keras,mtnd5p17,MTND5P17,0.375,0.375
keras,nr114,NR1I4,0.4,0.4
keras,npmip6,NPM1P6,0.16666666666666663,0.16666666666666666
keras,rnu61285p,RNU6-1285P,0.5,0.5263157894736842
keras,mir3o2f,MIR302F,0.2857142857142857,0.2857142857142857
keras,igkvid22,IGKV1D-22,0.2222222222222222,0.23529411764705882
keras,ptprsas1,PTPRS-AS1,0.11111111111111116,0.11764705882352941
keras,hdacz,HDAC2,0.0,0.0
keras,hsd1,HSD11B1,0.1428571428571429,0.18181818181818182
keras,rnu6296p,RNU6-296P,0.4444444444444444,0.47058823529411764
keras,snarca,SNAR-C4,0.0,0.0
keras,rbm19,RBM19,0.4,0.4
keras,spp2,SPP2,0.25,0.25
keras,unci3b8,UNC93B8,0.2857142857142857,0.2857142857142857
keras,foxdbas1,FOXD3-AS1,0.11111111111111116,0.11764705882352941
keras,rafip1,RAF1P1,0.16666666666666663,0.16666666666666666
keras,elpa,ELP4,0.0,0.0
keras,ccndypi,CCND3P1,0.0,0.0
keras,ubap1,UBAP1,0.19999999999999996,0.2
keras,slc12a5,SLC12A5,0.4285714285714286,0.42857142857142855
keras,rplyap28,RPL34P28,0.25,0.25
keras,rpl26p37,RPL26P37,0.5,0.5
keras,slc2oa1,SLC20A1,0.2857142857142857,0.2857142857142857
keras,gng12,GNG12,0.4,0.4
keras,card18,CARD18,0.33333333333333337,0.3333333333333333
keras,hck,HCK,0.0,0.0
keras,rnf138p1,RNF138P1,0.5,0.5
keras,mtco1p31,MTCO1P31,0.375,0.375
keras,hspaep3,HSPA8P3,0.1428571428571429,0.14285714285714285
keras,serhlz,SERHL2,0.0,0.0
keras,aplnr,APLNR,0.0,0.0
keras,sallap6,SALL4P6,0.1428571428571429,0.14285714285714285
keras,rps28p5,RPS28P5,0.4285714285714286,0.42857142857142855
keras,ywhaepz,YWHAEP2,0.0,0.0
