model,prediction,ground truth,1-NED,difflib ratio
tesseract psm 0,,MCUB,0.0,0.0
tesseract psm 0,,NRTN,0.0,0.0
tesseract psm 0,,KLHL20,0.0,0.0
tesseract psm 0,,LINC02148,0.0,0.0
tesseract psm 0,,VDAC1P9,0.0,0.0
tesseract psm 0,,MINDY2-DT,0.0,0.0
tesseract psm 0,,POLR3KP2,0.0,0.0
tesseract psm 0,,NT5E,0.0,0.0
tesseract psm 0,,ATOSBP1,0.0,0.0
tesseract psm 0,,RPL9P2,0.0,0.0
tesseract psm 0,,SCUBE1,0.0,0.0
tesseract psm 0,,HCG9P5,0.0,0.0
tesseract psm 0,,MIR323B,0.0,0.0
tesseract psm 0,,SEPTIN14P23,0.0,0.0
tesseract psm 0,,PITPNC1,0.0,0.0
tesseract psm 0,,MIR424,0.0,0.0
tesseract psm 0,,ARHGEF4,0.0,0.0
tesseract psm 0,,PLEKHA2,0.0,0.0
tesseract psm 0,,LONP1,0.0,0.0
tesseract psm 0,,MIR3194,0.0,0.0
tesseract psm 0,,OSCAR,0.0,0.0
tesseract psm 0,,FOLR3,0.0,0.0
tesseract psm 0,,KLHDC4,0.0,0.0
tesseract psm 0,,WASHC1,0.0,0.0
tesseract psm 0,,RPL18P8,0.0,0.0
tesseract psm 0,,ACTG1P25,0.0,0.0
tesseract psm 0,,LGMN,0.0,0.0
tesseract psm 0,,P2RY13,0.0,0.0
tesseract psm 0,,LINC02210,0.0,0.0
tesseract psm 0,,TENM2-AS1,0.0,0.0
tesseract psm 0,,RPL7AP52,0.0,0.0
tesseract psm 0,,EIF3J-DT,0.0,0.0
tesseract psm 0,,LIN37,0.0,0.0
tesseract psm 0,,UVRAG,0.0,0.0
tesseract psm 0,,KLHL31,0.0,0.0
tesseract psm 0,,BCL2L1-AS1,0.0,0.0
tesseract psm 0,,HS6ST1P1,0.0,0.0
tesseract psm 0,,FAM199YP,0.0,0.0
tesseract psm 0,,PIRC13,0.0,0.0
tesseract psm 0,,LINC00343,0.0,0.0
tesseract psm 0,,MIR4439,0.0,0.0
tesseract psm 0,,ZNF608,0.0,0.0
tesseract psm 0,,MIR4443,0.0,0.0
tesseract psm 0,,PCDHGC3,0.0,0.0
tesseract psm 0,,HSPA12B,0.0,0.0
tesseract psm 0,,ATP2B4,0.0,0.0
tesseract psm 0,,PDE11A,0.0,0.0
tesseract psm 0,,CD5L,0.0,0.0
tesseract psm 0,,METTL8P1,0.0,0.0
tesseract psm 0,,LANCL1,0.0,0.0
tesseract psm 0,,RNU6-565P,0.0,0.0
tesseract psm 0,,BBIP1,0.0,0.0
tesseract psm 0,,LINC00411,0.0,0.0
tesseract psm 0,,RNU6-411P,0.0,0.0
tesseract psm 0,,TTC39C,0.0,0.0
tesseract psm 0,,FAM216A,0.0,0.0
tesseract psm 0,,NDUFB9P2,0.0,0.0
tesseract psm 0,,MTND5P2,0.0,0.0
tesseract psm 0,,GREB1,0.0,0.0
tesseract psm 0,,RPL17P22,0.0,0.0
tesseract psm 0,,SNORA74D,0.0,0.0
tesseract psm 0,,TEKT2,0.0,0.0
tesseract psm 0,,SNORD14B,0.0,0.0
tesseract psm 0,,KRT41P,0.0,0.0
tesseract psm 0,,TACR1,0.0,0.0
tesseract psm 0,,RABGAP1L-AS1,0.0,0.0
tesseract psm 0,,ZNF569,0.0,0.0
tesseract psm 0,,KIAA2012-AS1,0.0,0.0
tesseract psm 0,,OR6C66P,0.0,0.0
tesseract psm 0,,ATP5PFP1,0.0,0.0
tesseract psm 0,,CLCN3,0.0,0.0
tesseract psm 0,,DCAF12,0.0,0.0
tesseract psm 0,,RPL39P20,0.0,0.0
tesseract psm 0,,FAM106C,0.0,0.0
tesseract psm 0,,SAPCD2P2,0.0,0.0
tesseract psm 0,,IGSF3P1,0.0,0.0
tesseract psm 0,,SPA17,0.0,0.0
tesseract psm 0,,HPV18I2,0.0,0.0
tesseract psm 0,,SNORD115-28,0.0,0.0
tesseract psm 0,,GYG2P1,0.0,0.0
tesseract psm 0,,SYNJ2BP-COX16,0.0,0.0
tesseract psm 0,,PLEKHH1,0.0,0.0
tesseract psm 0,,ARL1,0.0,0.0
tesseract psm 0,,ZSWIM5,0.0,0.0
tesseract psm 0,,ANAPC1P4,0.0,0.0
tesseract psm 0,,RPS17P17,0.0,0.0
tesseract psm 0,,DOCK11P1,0.0,0.0
tesseract psm 0,,TRQ-CTG15-1,0.0,0.0
tesseract psm 0,,FBXO43,0.0,0.0
tesseract psm 0,,YKT6,0.0,0.0
tesseract psm 0,,SFR1P2,0.0,0.0
tesseract psm 0,,MIR622,0.0,0.0
tesseract psm 0,,RPS18P7,0.0,0.0
tesseract psm 0,,WBP1LP11,0.0,0.0
tesseract psm 0,,ZNF727,0.0,0.0
tesseract psm 0,,RN7SL182P,0.0,0.0
tesseract psm 0,,TRBV7-5,0.0,0.0
tesseract psm 0,,MIR4316,0.0,0.0
tesseract psm 0,,IGHV4-39,0.0,0.0
tesseract psm 0,,TRL-TAA5-1,0.0,0.0
tesseract psm 0,,LINC01808,0.0,0.0
tesseract psm 0,,ZDHHC5,0.0,0.0
tesseract psm 0,,MIR3202-2,0.0,0.0
tesseract psm 0,,MIR4736,0.0,0.0
tesseract psm 0,,RPS7P8,0.0,0.0
tesseract psm 0,,LINC00994,0.0,0.0
tesseract psm 0,,GRHL3-AS1,0.0,0.0
tesseract psm 0,,DHRS9,0.0,0.0
tesseract psm 0,,SNORD14E,0.0,0.0
tesseract psm 0,,TRIM16,0.0,0.0
tesseract psm 0,,BSDC1,0.0,0.0
tesseract psm 0,,CENPBD2P,0.0,0.0
tesseract psm 0,,ZDHHC3,0.0,0.0
tesseract psm 0,,SNORD114-23,0.0,0.0
tesseract psm 0,,PARM1-AS1,0.0,0.0
tesseract psm 0,,RPL5P17,0.0,0.0
tesseract psm 0,,S100A2,0.0,0.0
tesseract psm 0,,AQP7P5,0.0,0.0
tesseract psm 0,,OR5M7P,0.0,0.0
tesseract psm 0,,KLC4-AS1,0.0,0.0
tesseract psm 0,,RNA5SP333,0.0,0.0
tesseract psm 0,,EPGN,0.0,0.0
tesseract psm 0,,RNA5SP85,0.0,0.0
tesseract psm 0,,ZNF132,0.0,0.0
tesseract psm 0,,TOMM22P2,0.0,0.0
tesseract psm 0,,RN7SKP267,0.0,0.0
tesseract psm 0,,POMZP3,0.0,0.0
tesseract psm 0,,MTUS2,0.0,0.0
tesseract psm 0,,GOT2P1,0.0,0.0
tesseract psm 0,,DCAF4L1,0.0,0.0
tesseract psm 0,,NUS1,0.0,0.0
tesseract psm 0,,SET,0.0,0.0
tesseract psm 0,,RNU6-157P,0.0,0.0
tesseract psm 0,,PRADX,0.0,0.0
tesseract psm 0,,LINC02624,0.0,0.0
tesseract psm 0,,OR6C66P,0.0,0.0
tesseract psm 0,,LINC00840,0.0,0.0
tesseract psm 0,,MTX3,0.0,0.0
tesseract psm 0,,LINC03028,0.0,0.0
tesseract psm 0,,TSHB,0.0,0.0
tesseract psm 0,,PRSS8,0.0,0.0
tesseract psm 0,,OR10H4,0.0,0.0
tesseract psm 0,,CYP8B1,0.0,0.0
tesseract psm 0,,KDM4D,0.0,0.0
tesseract psm 0,,RNA5SP525,0.0,0.0
tesseract psm 0,,RPL10P8,0.0,0.0
tesseract psm 0,,TRIM16L,0.0,0.0
tesseract psm 0,,SLC22A14,0.0,0.0
tesseract psm 0,,RPL39P35,0.0,0.0
tesseract psm 0,,CHP1P1,0.0,0.0
tesseract psm 0,,TMEM269-DT,0.0,0.0
tesseract psm 0,,PSME3,0.0,0.0
tesseract psm 0,,RPL34P14,0.0,0.0
tesseract psm 0,,DGCR6L,0.0,0.0
tesseract psm 0,,LINC00302,0.0,0.0
tesseract psm 0,,DNPEP-AS1,0.0,0.0
tesseract psm 0,,IL12A-AS1,0.0,0.0
tesseract psm 0,,RALGAPB,0.0,0.0
tesseract psm 0,,RNU6-1034P,0.0,0.0
tesseract psm 0,,CDC42-IT1,0.0,0.0
tesseract psm 0,,RNU6-115P,0.0,0.0
tesseract psm 0,,ANXA4,0.0,0.0
tesseract psm 0,,ZSCAN30,0.0,0.0
tesseract psm 0,,ZNF619P1,0.0,0.0
tesseract psm 0,,SNRPGP2,0.0,0.0
tesseract psm 0,,CTAGE14P,0.0,0.0
tesseract psm 0,,DLG1,0.0,0.0
tesseract psm 0,,RNU7-40P,0.0,0.0
tesseract psm 0,,AMY1A,0.0,0.0
tesseract psm 0,,PRR13P2,0.0,0.0
tesseract psm 0,,MIR4752,0.0,0.0
tesseract psm 0,,PLPPR5-AS1,0.0,0.0
tesseract psm 0,,TMEM128,0.0,0.0
tesseract psm 0,,DNAI7,0.0,0.0
tesseract psm 0,,UBE2T,0.0,0.0
tesseract psm 0,,LINC01553,0.0,0.0
tesseract psm 0,,PDCD7,0.0,0.0
tesseract psm 0,,ACTR3B,0.0,0.0
tesseract psm 0,,RHOQP1,0.0,0.0
tesseract psm 0,,FNBP1P2,0.0,0.0
tesseract psm 0,,PPP3CB-AS1,0.0,0.0
tesseract psm 0,,CDS2,0.0,0.0
tesseract psm 0,,ZNF968P,0.0,0.0
tesseract psm 0,,LINC01284,0.0,0.0
tesseract psm 0,,BCAP31,0.0,0.0
tesseract psm 0,,ZNF302,0.0,0.0
tesseract psm 0,,PRMT2,0.0,0.0
tesseract psm 0,,PXT1,0.0,0.0
tesseract psm 0,,SLC9A9-AS1,0.0,0.0
tesseract psm 0,,SBF1P2,0.0,0.0
tesseract psm 0,,AP1G1,0.0,0.0
tesseract psm 0,,RPL15P17,0.0,0.0
tesseract psm 0,,RNU6-570P,0.0,0.0
tesseract psm 0,,C1S,0.0,0.0
tesseract psm 0,,ZNF75CP,0.0,0.0
tesseract psm 0,,RNA5SP420,0.0,0.0
tesseract psm 0,,LINC03027,0.0,0.0
tesseract psm 0,,TRT-TGT5-1,0.0,0.0
tesseract psm 0,,F2RL1,0.0,0.0
tesseract psm 0,,RNU7-78P,0.0,0.0
tesseract psm 0,,HES3,0.0,0.0
tesseract psm 0,,PIK3CD-AS1,0.0,0.0
tesseract psm 0,,FAIM,0.0,0.0
tesseract psm 0,,FAM180A,0.0,0.0
tesseract psm 0,,CDH15,0.0,0.0
tesseract psm 0,,IMPDH1P7,0.0,0.0
tesseract psm 0,,HIBADH,0.0,0.0
tesseract psm 0,,OR9K1P,0.0,0.0
tesseract psm 0,,NME1,0.0,0.0
tesseract psm 0,,DRG1,0.0,0.0
tesseract psm 0,,ADGRF5-AS1,0.0,0.0
tesseract psm 0,,LINC02503,0.0,0.0
tesseract psm 0,,IPMKP1,0.0,0.0
tesseract psm 0,,KIF5A,0.0,0.0
tesseract psm 0,,ARID3C,0.0,0.0
tesseract psm 0,,NBEAP4,0.0,0.0
tesseract psm 0,,ABR-AS1,0.0,0.0
tesseract psm 0,,MYOZ2,0.0,0.0
tesseract psm 0,,RPL36AP5,0.0,0.0
tesseract psm 0,,PHACTR4,0.0,0.0
tesseract psm 0,,SH3GLB1,0.0,0.0
tesseract psm 0,,ARHGAP42P4,0.0,0.0
tesseract psm 0,,ADAMTS17,0.0,0.0
tesseract psm 0,,LINC00534,0.0,0.0
tesseract psm 0,,RPL23AP95,0.0,0.0
tesseract psm 0,,EXTL3-AS1,0.0,0.0
tesseract psm 0,,MIR652,0.0,0.0
tesseract psm 0,,NIPSNAP3A,0.0,0.0
tesseract psm 0,,USP54,0.0,0.0
tesseract psm 0,,RNU2-32P,0.0,0.0
tesseract psm 0,,RNA5SP329,0.0,0.0
tesseract psm 0,,SNORA109,0.0,0.0
tesseract psm 0,,GLIS3,0.0,0.0
tesseract psm 0,,ADGRD1,0.0,0.0
tesseract psm 0,,MIR499B,0.0,0.0
tesseract psm 0,,RHOXF1P2,0.0,0.0
tesseract psm 0,,MIR4648,0.0,0.0
tesseract psm 0,,GHET1,0.0,0.0
tesseract psm 0,,LINC01388,0.0,0.0
tesseract psm 0,,RPL22P16,0.0,0.0
tesseract psm 0,,WDR88,0.0,0.0
tesseract psm 0,,CSNK1G2,0.0,0.0
tesseract psm 0,,MYD88,0.0,0.0
tesseract psm 0,,COX6CP1,0.0,0.0
tesseract psm 0,,JAK3,0.0,0.0
tesseract psm 0,,RNU6ATAC2P,0.0,0.0
tesseract psm 0,,BRDTP1,0.0,0.0
tesseract psm 0,,RN7SL703P,0.0,0.0
tesseract psm 0,,TOPORS,0.0,0.0
tesseract psm 0,,WNT7A,0.0,0.0
tesseract psm 0,,THOC3,0.0,0.0
tesseract psm 0,,RNU1-3,0.0,0.0
tesseract psm 0,,SNORD62B,0.0,0.0
tesseract psm 0,,ACTBL2,0.0,0.0
tesseract psm 0,,PYM1,0.0,0.0
tesseract psm 0,,CES1,0.0,0.0
tesseract psm 0,,DEFB109A,0.0,0.0
tesseract psm 0,,RNU6-1203P,0.0,0.0
tesseract psm 0,,TRT-TGT5-1,0.0,0.0
tesseract psm 0,,LINC01275,0.0,0.0
tesseract psm 0,,HNRNPA1P29,0.0,0.0
tesseract psm 0,,OR7E28P,0.0,0.0
tesseract psm 0,,CAST,0.0,0.0
tesseract psm 0,,TAFA3,0.0,0.0
tesseract psm 0,,RPS25P1,0.0,0.0
tesseract psm 0,,KCNK5,0.0,0.0
tesseract psm 0,,ARHGEF7,0.0,0.0
tesseract psm 0,,MYOT,0.0,0.0
tesseract psm 0,,DIAPH2-AS1,0.0,0.0
tesseract psm 0,,ACACB,0.0,0.0
tesseract psm 0,,RPS26P17,0.0,0.0
tesseract psm 0,,ZNF341,0.0,0.0
tesseract psm 0,,LINC02327,0.0,0.0
tesseract psm 0,,ZNF407,0.0,0.0
tesseract psm 0,,GPC1,0.0,0.0
tesseract psm 0,,RPS10-NUDT3,0.0,0.0
tesseract psm 0,,MPHOSPH6,0.0,0.0
tesseract psm 0,,FAM53A,0.0,0.0
tesseract psm 0,,TRP-TGG3-5,0.0,0.0
tesseract psm 0,,FKBP5,0.0,0.0
tesseract psm 0,,AIDA,0.0,0.0
tesseract psm 0,,MIR7973-1,0.0,0.0
tesseract psm 0,,SEC14L5,0.0,0.0
tesseract psm 0,,ZNF12,0.0,0.0
tesseract psm 0,,RNA5SP365,0.0,0.0
tesseract psm 0,,USP9YP24,0.0,0.0
tesseract psm 0,,EIF4A2P1,0.0,0.0
tesseract psm 0,,MSH2-OT1,0.0,0.0
tesseract psm 0,,SRCAP,0.0,0.0
tesseract psm 0,,ATP5MFP3,0.0,0.0
tesseract psm 0,,AQP5,0.0,0.0
tesseract psm 0,,CENPVL1,0.0,0.0
tesseract psm 0,,RPL7AP19,0.0,0.0
tesseract psm 0,,OLFM3,0.0,0.0
tesseract psm 0,,CACNA1C-AS2,0.0,0.0
tesseract psm 0,,COX7A1,0.0,0.0
tesseract psm 0,,ZFR2,0.0,0.0
tesseract psm 0,,CEBPZOS,0.0,0.0
tesseract psm 0,,CACNA1C-AS4,0.0,0.0
tesseract psm 0,,ZIC5,0.0,0.0
tesseract psm 0,,RPL5P35,0.0,0.0
tesseract psm 0,,PPIAP39,0.0,0.0
tesseract psm 0,,BSNDP3,0.0,0.0
tesseract psm 0,,PIMREG,0.0,0.0
tesseract psm 0,,SNORA92,0.0,0.0
tesseract psm 0,,LINC01494,0.0,0.0
tesseract psm 0,,EXOC7P1,0.0,0.0
tesseract psm 0,,LINC01213,0.0,0.0
tesseract psm 0,,APOC1P1,0.0,0.0
tesseract psm 0,,RPEP2,0.0,0.0
tesseract psm 0,,OSTM1,0.0,0.0
tesseract psm 0,,DAP,0.0,0.0
tesseract psm 0,,SULT1C3,0.0,0.0
tesseract psm 0,,RN7SL184P,0.0,0.0
tesseract psm 0,,GCC2-AS1,0.0,0.0
tesseract psm 0,,CPPED1,0.0,0.0
tesseract psm 0,,RNU6-823P,0.0,0.0
tesseract psm 0,,TRAV36DV7,0.0,0.0
tesseract psm 0,,JAM2,0.0,0.0
tesseract psm 0,,BMP8A,0.0,0.0
tesseract psm 0,,ZDHHC20P3,0.0,0.0
tesseract psm 0,,SAR1AP2,0.0,0.0
tesseract psm 0,,LINC01391,0.0,0.0
tesseract psm 0,,CTSO,0.0,0.0
tesseract psm 0,,HLA-DQB2,0.0,0.0
tesseract psm 0,,RNVU1-18,0.0,0.0
tesseract psm 0,,ICAM5,0.0,0.0
tesseract psm 0,,RN7SL549P,0.0,0.0
tesseract psm 0,,AP1M2P1,0.0,0.0
tesseract psm 0,,KRT8P10,0.0,0.0
tesseract psm 0,,BCO1,0.0,0.0
tesseract psm 0,,EIF5AL1,0.0,0.0
tesseract psm 0,,SNORD114-16,0.0,0.0
tesseract psm 0,,METTL8,0.0,0.0
tesseract psm 0,,LGTN,0.0,0.0
tesseract psm 0,,NMRAL2P,0.0,0.0
tesseract psm 0,,IGHV3-16,0.0,0.0
tesseract psm 0,,MIR9-1HG,0.0,0.0
tesseract psm 0,,LINC02076,0.0,0.0
tesseract psm 0,,ABCG5,0.0,0.0
tesseract psm 0,,NIFKP3,0.0,0.0
tesseract psm 0,,PRMT3,0.0,0.0
tesseract psm 0,,PROZ,0.0,0.0
tesseract psm 0,,MIR3975,0.0,0.0
tesseract psm 0,,RNU6-448P,0.0,0.0
tesseract psm 0,,IGLC6,0.0,0.0
tesseract psm 0,,LINC02130,0.0,0.0
tesseract psm 0,,CPSF1P2,0.0,0.0
tesseract psm 0,,SOCS5P3,0.0,0.0
tesseract psm 0,,RPS12P31,0.0,0.0
tesseract psm 0,,MTUS1,0.0,0.0
tesseract psm 0,,MIR6718,0.0,0.0
tesseract psm 0,,ERVW-24,0.0,0.0
tesseract psm 0,,MIR6732,0.0,0.0
tesseract psm 0,,CCDC125,0.0,0.0
tesseract psm 0,,LINC02929,0.0,0.0
tesseract psm 0,,PDE4DIPP6,0.0,0.0
tesseract psm 0,,PRKCA,0.0,0.0
tesseract psm 0,,ELK2AP,0.0,0.0
tesseract psm 0,,PCDHB8,0.0,0.0
tesseract psm 0,,LINC02210,0.0,0.0
tesseract psm 0,,ERRFI1,0.0,0.0
tesseract psm 0,,VN1R45P,0.0,0.0
tesseract psm 0,,F8A1,0.0,0.0
tesseract psm 0,,DPP7,0.0,0.0
tesseract psm 0,,MIR3140,0.0,0.0
tesseract psm 0,,KMT2E,0.0,0.0
tesseract psm 0,,SLMAP,0.0,0.0
tesseract psm 0,,BTBD18,0.0,0.0
tesseract psm 0,,PCGF2,0.0,0.0
tesseract psm 0,,RNU6-792P,0.0,0.0
tesseract psm 0,,MIR3934,0.0,0.0
tesseract psm 0,,RNU6-157P,0.0,0.0
tesseract psm 0,,RNU6-212P,0.0,0.0
tesseract psm 0,,SOWAHA,0.0,0.0
tesseract psm 0,,ITK,0.0,0.0
tesseract psm 0,,HTRA1,0.0,0.0
tesseract psm 0,,PRAMEF36P,0.0,0.0
tesseract psm 0,,LINC00114,0.0,0.0
tesseract psm 0,,SNAI3,0.0,0.0
tesseract psm 0,,TSC22D2,0.0,0.0
tesseract psm 0,,RAB11AP2,0.0,0.0
tesseract psm 0,,HSPA8P12,0.0,0.0
tesseract psm 0,,C18orf32,0.0,0.0
tesseract psm 0,,LINC01256,0.0,0.0
tesseract psm 0,,ALKBH3,0.0,0.0
tesseract psm 0,,GOLGA5P1,0.0,0.0
tesseract psm 0,,NFKBID,0.0,0.0
tesseract psm 0,,NBPF8,0.0,0.0
tesseract psm 0,,THAP3,0.0,0.0
tesseract psm 0,,MIR526A2,0.0,0.0
tesseract psm 0,,DPRXP4,0.0,0.0
tesseract psm 0,,RPL21P86,0.0,0.0
tesseract psm 0,,OTUD3,0.0,0.0
tesseract psm 0,,RN7SL166P,0.0,0.0
tesseract psm 0,,PHETA1,0.0,0.0
tesseract psm 0,,UTF1,0.0,0.0
tesseract psm 0,,STMP1,0.0,0.0
tesseract psm 0,,RNA5SP257,0.0,0.0
tesseract psm 0,,SUMO2,0.0,0.0
tesseract psm 0,,MALLP2,0.0,0.0
tesseract psm 0,,MIR6769B,0.0,0.0
tesseract psm 0,,PTPRO,0.0,0.0
tesseract psm 0,,OR7G3,0.0,0.0
tesseract psm 0,,PPIAP54,0.0,0.0
tesseract psm 0,,DHX29,0.0,0.0
tesseract psm 0,,MTND5P17,0.0,0.0
tesseract psm 0,,NR1I4,0.0,0.0
tesseract psm 0,,NPM1P6,0.0,0.0
tesseract psm 0,,RNU6-1285P,0.0,0.0
tesseract psm 0,,MIR302F,0.0,0.0
tesseract psm 0,,IGKV1D-22,0.0,0.0
tesseract psm 0,,PTPRS-AS1,0.0,0.0
tesseract psm 0,,HDAC2,0.0,0.0
tesseract psm 0,,HSD11B1,0.0,0.0
tesseract psm 0,,RNU6-296P,0.0,0.0
tesseract psm 0,,SNAR-C4,0.0,0.0
tesseract psm 0,,RBM19,0.0,0.0
tesseract psm 0,,SPP2,0.0,0.0
tesseract psm 0,,UNC93B8,0.0,0.0
tesseract psm 0,,FOXD3-AS1,0.0,0.0
tesseract psm 0,,RAF1P1,0.0,0.0
tesseract psm 0,,ELP4,0.0,0.0
tesseract psm 0,,CCND3P1,0.0,0.0
tesseract psm 0,,UBAP1,0.0,0.0
tesseract psm 0,,SLC12A5,0.0,0.0
tesseract psm 0,,RPL34P28,0.0,0.0
tesseract psm 0,,RPL26P37,0.0,0.0
tesseract psm 0,,SLC20A1,0.0,0.0
tesseract psm 0,,GNG12,0.0,0.0
tesseract psm 0,,CARD18,0.0,0.0
tesseract psm 0,,HCK,0.0,0.0
tesseract psm 0,,RNF138P1,0.0,0.0
tesseract psm 0,,MTCO1P31,0.0,0.0
tesseract psm 0,,HSPA8P3,0.0,0.0
tesseract psm 0,,SERHL2,0.0,0.0
tesseract psm 0,,APLNR,0.0,0.0
tesseract psm 0,,SALL4P6,0.0,0.0
tesseract psm 0,,RPS28P5,0.0,0.0
tesseract psm 0,,YWHAEP2,0.0,0.0
tesseract psm 0,,S100A11P5,0.0,0.0
tesseract psm 0,,ATG4A,0.0,0.0
tesseract psm 0,,NRL,0.0,0.0
tesseract psm 0,,SLC18A3,0.0,0.0
tesseract psm 0,,RSC1A1,0.0,0.0
tesseract psm 0,,TBC1D3F,0.0,0.0
tesseract psm 0,,RN7SL736P,0.0,0.0
tesseract psm 0,,YWHAZP2,0.0,0.0
tesseract psm 0,,HIBCH,0.0,0.0
tesseract psm 0,,RNU6-164P,0.0,0.0
tesseract psm 0,,SIAH3,0.0,0.0
tesseract psm 0,,OR4C46,0.0,0.0
tesseract psm 0,,POLR3DP1,0.0,0.0
tesseract psm 0,,CCBE1,0.0,0.0
tesseract psm 0,,RPS20P31,0.0,0.0
tesseract psm 0,,FIGN,0.0,0.0
tesseract psm 0,,NDUFB5P2,0.0,0.0
tesseract psm 0,,MIR1203,0.0,0.0
tesseract psm 0,,SRP68P2,0.0,0.0
tesseract psm 0,,ZNF518B,0.0,0.0
tesseract psm 0,,NAPSA,0.0,0.0
tesseract psm 0,,CDRT15P5,0.0,0.0
tesseract psm 0,,MALT1,0.0,0.0
tesseract psm 0,,FCSK,0.0,0.0
tesseract psm 0,,RPL21P130,0.0,0.0
tesseract psm 0,,NASP,0.0,0.0
tesseract psm 0,,RPL26P15,0.0,0.0
tesseract psm 0,,LITAF,0.0,0.0
tesseract psm 0,,MTND4P5,0.0,0.0
tesseract psm 0,,XACT,0.0,0.0
tesseract psm 0,,PKMP1,0.0,0.0
tesseract psm 0,,NPM3,0.0,0.0
tesseract psm 0,,GRB14,0.0,0.0
tesseract psm 0,,MNX1-AS2,0.0,0.0
tesseract psm 0,,KLHL11,0.0,0.0
tesseract psm 0,,EEF1G,0.0,0.0
tesseract psm 0,,SNRPE,0.0,0.0
tesseract psm 0,,OR4K4P,0.0,0.0
tesseract psm 0,,SLC38A10,0.0,0.0
tesseract psm 0,,LINC02479,0.0,0.0
tesseract psm 0,,RCC2P6,0.0,0.0
tesseract psm 0,,LINC02903,0.0,0.0
tesseract psm 0,,NAGK,0.0,0.0
tesseract psm 0,,RPL34P9,0.0,0.0
tesseract psm 0,,DNAJC19P1,0.0,0.0
tesseract psm 0,,RN7SKP53,0.0,0.0
tesseract psm 0,,CACNA1C-AS3,0.0,0.0
tesseract psm 0,,MRPS35P2,0.0,0.0
tesseract psm 0,,HMCN2,0.0,0.0
tesseract psm 0,,HIRAP1,0.0,0.0
tesseract psm 0,,TMEM161B-DT,0.0,0.0
tesseract psm 0,,POU5F1B,0.0,0.0
tesseract psm 0,,TGM4,0.0,0.0
tesseract psm 0,,CTSZ,0.0,0.0
tesseract psm 0,,LDHAL6DP,0.0,0.0
tesseract psm 0,,USP9YP21,0.0,0.0
tesseract psm 0,,NPPC,0.0,0.0
tesseract psm 0,,SNRK-AS1,0.0,0.0
tesseract psm 0,,RNU4-84P,0.0,0.0
tesseract psm 0,,NPEPPS,0.0,0.0
tesseract psm 0,,TMEM19,0.0,0.0
tesseract psm 0,,LRRC74A,0.0,0.0
tesseract psm 0,,MSNP1,0.0,0.0
tesseract psm 0,,RRAS,0.0,0.0
tesseract psm 0,,PIRC103,0.0,0.0
tesseract psm 0,,SLC25A21,0.0,0.0
tesseract psm 0,,YEATS4,0.0,0.0
tesseract psm 0,,ZNF587,0.0,0.0
tesseract psm 0,,MSRA,0.0,0.0
