model,prediction,ground truth,1-NED,difflib ratio
easyocr,Bax,Bax,1.0,1.0
easyocr,Bak,Bak,1.0,1.0
easyocr,CASPO,CASP9,0.8,0.8
easyocr,ASKI,ASK1,0.75,0.75
easyocr,Gc,CytC,0.0,0.0
easyocr,Apaf-1,Apaf-1,1.0,1.0
easyocr,NOXA,NOXA,1.0,1.0
easyocr,PUMA,PUMA,1.0,1.0
easyocr,1po3O,rpo30,0.6,0.6
easyocr,mol32,rpo132,0.5,0.5454545454545454
easyocr,xpo?,rpo7,0.5,0.5
easyocr,'po22,rpo22,0.8,0.8
easyocr,10l47,rpo147,0.33333333333333337,0.5454545454545454
easyocr,mpol8,rpo18,0.6,0.6
easyocr,mol9,rpo19,0.4,0.4444444444444444
easyocr,,B9,0.0,0.0
easyocr,,B2,0.0,0.0
easyocr,,M,0.0,0.0
easyocr,ABCS,ABC5,0.75,0.75
easyocr,,B3,0.0,0.0
easyocr,Bll,B11,0.33333333333333337,0.3333333333333333
easyocr,ABC4,ABC4,1.0,1.0
easyocr,ABC3,ABC3,1.0,1.0
easyocr,ABCI,ABC1,0.75,0.75
easyocr,,B1,0.0,0.0
easyocr,ABC2,ABC2,1.0,1.0
easyocr,,B4,0.0,0.0
easyocr,,B7,0.0,0.0
easyocr,C1o,C10,0.6666666666666667,0.6666666666666666
easyocr,,C4,0.0,0.0
easyocr,,C5,0.0,0.0
easyocr,ABCS,ABC5,0.75,0.75
easyocr,,C2,0.0,0.0
easyocr,AC2,ABC2,0.75,0.8571428571428571
easyocr,ACI,AC1,0.6666666666666667,0.6666666666666666
easyocr,ABCI,ABC1,0.75,0.75
easyocr,ABC4,ABC4,1.0,1.0
easyocr,ABC3,ABC3,1.0,1.0
easyocr,,C1,0.0,0.0
easyocr,,C6,0.0,0.0
easyocr,,C7,0.0,0.0
easyocr,,C3,0.0,0.0
easyocr,,C8,0.0,0.0
easyocr,,C9,0.0,0.0
easyocr,ABC2,ABC2,1.0,1.0
easyocr,412,A12,0.6666666666666667,0.6666666666666666
easyocr,434,A34,0.6666666666666667,0.6666666666666666
easyocr,449,A49,0.6666666666666667,0.6666666666666666
easyocr,,A2,0.0,0.0
easyocr,ABCS,ABC5,0.75,0.75
easyocr,ACI,AC1,0.6666666666666667,0.6666666666666666
easyocr,ABC4,ABC4,1.0,1.0
easyocr,BC3,ABC3,0.75,0.8571428571428571
easyocr,AC2,AC2,1.0,1.0
easyocr,,A1,0.0,0.0
easyocr,ABCI,ABC1,0.75,0.75
easyocr,443,A43,0.6666666666666667,0.6666666666666666
easyocr,ABC2,ABC2,1.0,1.0
easyocr,414,A14,0.6666666666666667,0.6666666666666666
easyocr,,B2,0.0,0.0
easyocr,,B3,0.0,0.0
easyocr,,B1,0.0,0.0
easyocr,Bll,B11,0.33333333333333337,0.3333333333333333
easyocr,,B4,0.0,0.0
easyocr,,B7,0.0,0.0
easyocr,,B9,0.0,0.0
easyocr,,M,0.0,0.0
easyocr,,C2,0.0,0.0
easyocr,AC2,AC2,1.0,1.0
easyocr,,C1,0.0,0.0
easyocr,ACI,AC1,0.6666666666666667,0.6666666666666666
easyocr,,C3,0.0,0.0
easyocr,,C7,0.0,0.0
easyocr,,C4,0.0,0.0
easyocr,,C8,0.0,0.0
easyocr,,C5,0.0,0.0
easyocr,,C9,0.0,0.0
easyocr,,C6,0.0,0.0
easyocr,,C11,0.0,0.0
easyocr,,A2,0.0,0.0
easyocr,AC2,AC2,1.0,1.0
easyocr,,A1,0.0,0.0
easyocr,ACI,AC1,0.6666666666666667,0.6666666666666666
easyocr,412,A12,0.6666666666666667,0.6666666666666666
easyocr,414,A14,0.6666666666666667,0.6666666666666666
easyocr,434,A34,0.6666666666666667,0.6666666666666666
easyocr,443,A43,0.6666666666666667,0.6666666666666666
easyocr,449,A49,0.6666666666666667,0.6666666666666666
easyocr,,D9,0.0,0.0
easyocr,,D2,0.0,0.0
easyocr,RDRZ,RDR2,0.75,0.75
easyocr,DIO,D10,0.33333333333333337,0.3333333333333333
easyocr,,D3,0.0,0.0
easyocr,D12,D12,1.0,1.0
easyocr,,D5,0.0,0.0
easyocr,,D1,0.0,0.0
easyocr,,D8,0.0,0.0
easyocr,Dll,D11,0.33333333333333337,0.3333333333333333
easyocr,,D6,0.0,0.0
easyocr,,D7,0.0,0.0
easyocr,,D4,0.0,0.0
easyocr,ABCI,ABC1,0.75,0.75
easyocr,ABC2,ABC2,1.0,1.0
easyocr,ABC3,ABC3,1.0,1.0
easyocr,ABC4,ABC4,1.0,1.0
easyocr,ABCS,ABC5,0.75,0.75
easyocr,DSIES,D5/E5,0.4,0.4
easyocr,DOEs,D6/E6,0.4,0.4444444444444444
easyocr,DBIEX,D8/E8,0.4,0.4
easyocr,DIZEl2,D12/E12,0.4285714285714286,0.46153846153846156
easyocr,DIOEIO,D10/E10,0.2857142857142857,0.3076923076923077
easyocr,,D1,0.0,0.0
easyocr,,E1,0.0,0.0
easyocr,DZEE2,D2/E2,0.6,0.6
easyocr,D?EE?,D7/E7,0.4,0.4
easyocr,Rec],RecJ,0.75,0.75
easyocr,SSB,SSB,1.0,1.0
easyocr,RecJ,RecJ,1.0,1.0
easyocr,RecB,RecB,1.0,1.0
easyocr,RecC,RecC,1.0,1.0
easyocr,RecD,RecD,1.0,1.0
easyocr,SSB,SSB,1.0,1.0
easyocr,RecF,RecF,1.0,1.0
easyocr,Rec4,RecA,0.75,0.75
easyocr,RecQ,RecO,0.75,0.75
easyocr,RecR,RecR,1.0,1.0
easyocr,Rece,RecA,0.75,0.75
easyocr,RecFOR,RecFOR,1.0,1.0
easyocr,RecA,RecA,1.0,1.0
easyocr,Dpol,DpoI,0.75,0.75
easyocr,DpoIII,DpoIII,1.0,1.0
easyocr,Ruv4,RuvA,0.75,0.75
easyocr,RwB,RuvB,0.5,0.5714285714285714
easyocr,RuC,RuvC,0.75,0.8571428571428571
easyocr,RecG,RecG,1.0,1.0
easyocr,Rwi,RuvA,0.25,0.2857142857142857
easyocr,RwB,RuvB,0.5,0.5714285714285714
easyocr,RwC,RuvC,0.5,0.5714285714285714
easyocr,RecG,RecG,1.0,1.0
easyocr,PrA,PriA,0.75,0.8571428571428571
easyocr,PrB,PriB,0.75,0.8571428571428571
easyocr,Prc,PriC,0.5,0.5714285714285714
easyocr,DnaT,DnaT,1.0,1.0
easyocr,Pr4,PriA,0.5,0.5714285714285714
easyocr,RadS-B,Rad51B,0.6666666666666667,0.6666666666666666
easyocr,RadS-C,Rad51C,0.6666666666666667,0.6666666666666666
easyocr,RadS-D,Rad51D,0.6666666666666667,0.6666666666666666
easyocr,XRCC2,XRCC2,1.0,1.0
easyocr,XRCC3,XRCC3,1.0,1.0
easyocr,Radsic],Rad51C,0.4285714285714286,0.46153846153846156
easyocr,RadS-B,Rad51B,0.6666666666666667,0.6666666666666666
easyocr,RadSIC,Rad51C,0.6666666666666667,0.6666666666666666
easyocr,RadS-D,Rad51D,0.6666666666666667,0.6666666666666666
easyocr,XRCC2,XRCC2,1.0,1.0
easyocr,BLM,BLM,1.0,1.0
easyocr,TQP3,TOP3,0.75,0.75
easyocr,Musg],Mus81,0.6,0.6
easyocr,Emel,Eme1,0.75,0.75
easyocr,RadSo,Rad50,0.6,0.6
easyocr,Mrell,Mre11,0.6,0.6
easyocr,XRS2,XRS2,1.0,1.0
easyocr,RadSo,Rad50,0.6,0.6
easyocr,Mxell,Mre11,0.4,0.4
easyocr,Nbsl,Mbs1,0.5,0.5
easyocr,ATM,ATM,1.0,1.0
easyocr,CtIP,CtIP,1.0,1.0
easyocr,TOPBPI,TOPBP1,0.8333333333333334,0.8333333333333334
easyocr,BARDL,BARD1,0.8,0.8
easyocr,BRCAl,BRCA1,0.8,0.8
easyocr,BRIPL,BRIP1,0.8,0.8
easyocr,NBAl,NBA1,0.75,0.75
easyocr,Abraxas,Abraxas,1.0,1.0
easyocr,BRE,BRE,1.0,1.0
easyocr,RAPSO,RAP80,0.6,0.6
easyocr,BBRCC3,BRCC36,0.6666666666666667,0.8333333333333334
easyocr,Rads=,Rad55,0.6,0.6
easyocr,Radz,Rad57,0.6,0.6666666666666666
easyocr,RPA,RPA,1.0,1.0
easyocr,RadSl,Rad51,0.6,0.6
easyocr,Rads2,Rad52,0.8,0.8
easyocr,DSSI,DSS1,0.75,0.75
easyocr,PALB2,PALB2,1.0,1.0
easyocr,BRCA2,BRCA2,1.0,1.0
easyocr,SYCP3,SYCP3,1.0,1.0
easyocr,Redso,Rad59,0.4,0.4
easyocr,RadS4,Rad54,0.8,0.8
easyocr,RadS4,Rad54,0.8,0.8
easyocr,D-loop,D-loop,1.0,1.0
easyocr,pol,pol6,0.75,0.8571428571428571
easyocr,BLM,BLM,1.0,1.0
easyocr,JAK2B,JAK2/3,0.6666666666666667,0.7272727272727273
easyocr,,+p,0.0,0.0
easyocr,STT,STAT,0.75,0.8571428571428571
easyocr,PKA,PKA,1.0,1.0
easyocr,cANP,cAMP,0.75,0.75
easyocr,Shc,Shc,1.0,1.0
easyocr,GRBZ,GRB2,0.75,0.75
easyocr,SCS,SOS,0.6666666666666667,0.6666666666666666
easyocr,Ras_,Ras,0.75,0.8571428571428571
easyocr,Raf,Raf,1.0,1.0
easyocr,MKI,MEK1,0.5,0.5714285714285714
easyocr,ERKIQ,ERK1/2,0.5,0.5454545454545454
easyocr,,AC,0.0,0.0
easyocr,,+p,0.0,0.0
easyocr,FOXO,FOXO,1.0,1.0
easyocr,NFxB,NFkB,0.75,0.75
easyocr,PKCL,PKCC,0.75,0.75
easyocr,,Akt,0.0,0.0
easyocr,cheroket,chemokine,0.5555555555555556,0.7058823529411765
easyocr,cerrdkieRF,chemokineR,0.4,0.6
easyocr,,Gai,0.0,0.0
easyocr,,Src,0.0,0.0
easyocr,,GBy,0.0,0.0
easyocr,PISK,PI3K,0.75,0.75
easyocr,PI3K,PI3K,1.0,1.0
easyocr,IKK,IKK,1.0,1.0
easyocr,IB,IkB,0.6666666666666667,0.8
easyocr,DNA,DNA,1.0,1.0
easyocr,BAD,BAD,1.0,1.0
easyocr,PRexl,P-Rex1,0.6666666666666667,0.7272727272727273
easyocr,GSK3,GSK3,1.0,1.0
easyocr,DCCK2,DOCK2,0.8,0.8
easyocr,ELMI,ELMO1,0.6,0.6666666666666666
easyocr,Rac_,Rac,0.75,0.8571428571428571
easyocr,Goq,Gaq,0.6666666666666667,0.6666666666666666
easyocr,GRK,GRK,1.0,1.0
easyocr,B-anestin,B-arrestin,0.8,0.8421052631578947
easyocr,PLC,PLC,1.0,1.0
easyocr,,Itk,0.0,0.0
easyocr,Vav,Vav,1.0,1.0
easyocr,Tiaml,Tiam1,0.8,0.8
easyocr,Par3,Par3,1.0,1.0
easyocr,PKCS,PKCC,0.75,0.75
easyocr,Cdc42,Cdc42,1.0,1.0
easyocr,Pxk2,Pyk2,0.75,0.75
easyocr,FAK,FAK,1.0,1.0
easyocr,pl30Cas,p130Cas,0.8571428571428572,0.8571428571428571
easyocr,Paxillin,Paxillin,1.0,1.0
easyocr,Cxk,Crk,0.6666666666666667,0.6666666666666666
easyocr,Rho4,RhoA,0.75,0.75
easyocr,,IP3,0.0,0.0
easyocr,,Ca2+,0.0,0.0
easyocr,RasGRP2H,RasGRP2,0.875,0.9333333333333333
easyocr,Rapl,Rap1,0.75,0.75
easyocr,DAG,DAG,1.0,1.0
easyocr,PKC,PKC,1.0,1.0
easyocr,Pykz,Pyk2,0.75,0.75
easyocr,pZphox,p47phox,0.7142857142857143,0.7692307692307693
easyocr,NADPH,NADPH,1.0,1.0
easyocr,FAK,FAK,1.0,1.0
easyocr,,Crk,0.0,0.0
easyocr,pl30Cas,p130Cas,0.8571428571428572,0.8571428571428571
easyocr,Paxillin,Paxillin,1.0,1.0
easyocr,WASP,WASP,1.0,1.0
easyocr,ROCK,ROCK,1.0,1.0
easyocr,PAKI,PAK1,0.75,0.75
easyocr,FFYE,PIKFYVE,0.4285714285714286,0.5454545454545454
easyocr,TMFMDS,TMEM55,0.5,0.5
easyocr,PIPAK,PIP4K,0.8,0.8
easyocr,PIPSK,PIP5K,0.8,0.8
easyocr,31395,3.1.3.95,0.625,0.7692307692307693
easyocr,PTEN,PTEN,1.0,1.0
easyocr,PIK3C,PIK3C,1.0,1.0
easyocr,PIAK,PI4K,0.75,0.75
easyocr,3137,3.1.3.-,0.4285714285714286,0.5454545454545454
easyocr,31336,3.1.3.36,0.625,0.7692307692307693
easyocr,FKFWE,PIKFYVE,0.4285714285714286,0.5
easyocr,PIK3C3,PIK3C3,1.0,1.0
easyocr,PIK3C2,PIK3C2,1.0,1.0
easyocr,PTEN,PTEN,1.0,1.0
easyocr,31364,3.1.3.64,0.625,0.7692307692307693
easyocr,INPP4,INPP4,1.0,1.0
easyocr,PI(3)P,PI(3)P,1.0,1.0
easyocr,"PI(3,4F2","PI(3,4)P2",0.7777777777777778,0.8235294117647058
easyocr,PIK3C2,PIK3C2,1.0,1.0
easyocr,PLC,PLC,1.0,1.0
easyocr,PLC,PLC,1.0,1.0
easyocr,,3.1.3.36,0.0,0.0
easyocr,SHP,SHIP,0.75,0.8571428571428571
easyocr,31356,3.1.3.56,0.625,0.7692307692307693
easyocr,IP3 3K,IP3 3K,1.0,1.0
easyocr,271151,2.7.1.151,0.6666666666666667,0.8
easyocr,271139,2.7.1.159,0.5555555555555556,0.6666666666666666
easyocr,271151F,2.7.1.151,0.5555555555555556,0.75
easyocr,231151,2.7.1.151,0.5555555555555556,0.6666666666666666
easyocr,27114,2.7.1.140,0.5555555555555556,0.7142857142857143
easyocr,3.13.66,3.1.3.66,0.875,0.9333333333333333
easyocr,3.13.64,3.1.3.64,0.875,0.9333333333333333
easyocr,31357,3.1.3.57,0.625,0.7692307692307693
easyocr,"3.1,3.66",3.1.3.66,0.875,0.875
easyocr,31356],3.1.3.56,0.5,0.7142857142857143
easyocr,3135,3.1.3.57,0.5,0.6666666666666666
easyocr,22L10,2.7.1.107,0.33333333333333337,0.42857142857142855
easyocr,IP3R,IP3R,1.0,1.0
easyocr,PKC,PKC,1.0,1.0
easyocr,CALM,CALM,1.0,1.0
easyocr,PLC,PLC,1.0,1.0
easyocr,23811,2.7.8.11,0.5,0.6153846153846154
easyocr,23421,2.7.4.21,0.5,0.6153846153846154
easyocr,2.3424,2.7.4.24,0.625,0.7142857142857143
easyocr,2311x,2.7.1.158,0.33333333333333337,0.42857142857142855
easyocr,2.74.21,2.7.4.21,0.875,0.9333333333333333
easyocr,2.7424,2.7.4.24,0.75,0.8571428571428571
easyocr,31325,3.1.3.25,0.625,0.7692307692307693
easyocr,3.13.25,3.1.3.25,0.875,0.9333333333333333
easyocr,3.13.25,3.1.3.25,0.875,0.9333333333333333
easyocr,23341,2.7.7.41,0.375,0.46153846153846156
easyocr,,PA,0.0,0.0
easyocr,DG,DG,1.0,1.0
easyocr,CDPDG,CDP-DG,0.8333333333333334,0.9090909090909091
easyocr,PI(SHP,PI(5)P,0.6666666666666667,0.6666666666666666
easyocr,"PI4,SPz","PI94,5)P2",0.5555555555555556,0.625
easyocr,"PI3,S)Fz","PI(3,5)P2",0.5555555555555556,0.5882352941176471
easyocr,PI(4JP,PI(4)P,0.8333333333333334,0.8333333333333334
easyocr,"PI(3,4,S)Pz","PI(3,4,5)P3",0.8181818181818181,0.8181818181818182
easyocr,"I(1,34Ps","I(1,3,4)P3",0.7,0.7777777777777778
easyocr,"""1(1,3,4,S)P4","I(1,3,4,5)P4",0.7692307692307692,0.8
easyocr,"I(1,4,5,6)P4_","I(1,4,5,6)P4",0.9230769230769231,0.96
easyocr,"I(1,3)F2","I(1,3)P2",0.875,0.875
easyocr,"1(3,4F2","I(3,4)P2",0.625,0.6666666666666666
easyocr,"I(1,4P2","I(1,4)P2",0.875,0.9333333333333333
easyocr,"1(1,4,S)Fs","I(1,4,5)P3",0.6,0.6
easyocr,"1(1,3,4,S,6)Ps","I(1,3,4,5,6)P5",0.7857142857142857,0.7857142857142857
easyocr,I(1)P,I(1)P,1.0,1.0
easyocr,1PP-IPS[,1PP-IP5,0.75,0.8
easyocr,,IP6,0.0,0.0
easyocr,"1(1,3,4,6)P4","I(1,3,4,5)P4",0.8333333333333334,0.8333333333333334
easyocr,SPP-IPs,5PP-IP5,0.7142857142857143,0.7142857142857143
easyocr,,IP8,0.0,0.0
easyocr,I(3)P,I(3)P,1.0,1.0
easyocr,I(4)P,I(4)P,1.0,1.0
easyocr,TGFR,TGFB,0.75,0.75
easyocr,TGFBR,TGFBR,1.0,1.0
easyocr,TR,TfR,0.6666666666666667,0.8
easyocr,RTK,RTK,1.0,1.0
easyocr,dynamin,dynamin,1.0,1.0
easyocr,,+p,0.0,0.0
easyocr,SARA,SARA,1.0,1.0
easyocr,Smad23,Smad2/3,0.8571428571428572,0.9230769230769231
easyocr,,Cbl,0.0,0.0
easyocr,CINS5,CIN85,0.8,0.8
easyocr,excbrtn],endophilin,0.09999999999999998,0.2222222222222222
easyocr,Epsin,Epsin,1.0,1.0
easyocr,EPS1S,EPS15,0.8,0.8
easyocr,Sptin,Spartin,0.7142857142857143,0.8333333333333334
easyocr,AP-2,AP-2,1.0,1.0
easyocr,AMPH,AMPH,1.0,1.0
easyocr,EHD2,EHD2,1.0,1.0
easyocr,E3 ligase],E3 ligase,0.9,0.9473684210526315
easyocr,NWA SF,N-WASP,0.5,0.6666666666666666
easyocr,4m2g,Arp2/3,0.16666666666666663,0.2
easyocr,WPF,WIPF,0.75,0.8571428571428571
easyocr,Rab4,Rab4,1.0,1.0
easyocr,ARFS,ARF6,0.75,0.75
easyocr,PIPSK,PIP5K,0.8,0.8
easyocr,PLD,PLD,1.0,1.0
easyocr,,Arf,0.0,0.0
easyocr,AxGAP,ArfGAP,0.6666666666666667,0.7272727272727273
easyocr,AxGEF,ArfGEF,0.6666666666666667,0.7272727272727273
easyocr,,Arf,0.0,0.0
easyocr,GDP,GDP,1.0,1.0
easyocr,GTP,GTP,1.0,1.0
easyocr,GDP,GDP,1.0,1.0
easyocr,GTP,GTP,1.0,1.0
easyocr,,Pi,0.0,0.0
easyocr,Ha:Z0,Hsc70,0.4,0.4
easyocr,auxilin,auxilin,1.0,1.0
easyocr,,Ub,0.0,0.0
easyocr,CAPZB,CAPZB,1.0,1.0
easyocr,CAPZA,CAPZA,1.0,1.0
easyocr,SWP,SWIP,0.75,0.8571428571428571
easyocr,4m2g,Arp2/3,0.16666666666666663,0.2
easyocr,WASH,WASH,1.0,1.0
easyocr,Strump_,Strump,0.8571428571428572,0.9230769230769231
easyocr,FAMZL,FAM21,0.6,0.6
easyocr,CCDCS3,CCDC53,0.8333333333333334,0.8333333333333334
easyocr,,Ub,0.0,0.0
easyocr,UBPY,UBPY,1.0,1.0
easyocr,ANH,AMSH,0.5,0.5714285714285714
easyocr,Rabz,Rab7,0.75,0.75
easyocr,STAM,STAM,1.0,1.0
easyocr,Hrs_,Hrs,0.75,0.8571428571428571
easyocr,,Ub,0.0,0.0
easyocr,PI(3)P,PI(3)P,1.0,1.0
easyocr,ESCRTO,ESCRT-0,0.7142857142857143,0.7692307692307693
easyocr,ACP33,ACP33,1.0,1.0
easyocr,IGP,M6P,0.33333333333333337,0.3333333333333333
easyocr,CI-NPR,CI-MPR,0.8333333333333334,0.8333333333333334
easyocr,SNX1Q,SNX1/2,0.6666666666666667,0.7272727272727273
easyocr,SNXS,SNX5,0.75,0.75
easyocr,,Ub,0.0,0.0
easyocr,LDL,LDL,1.0,1.0
easyocr,LDLR,LDLR,1.0,1.0
easyocr,GFCR,GPCR,0.75,0.75
easyocr,ARH,ARH,1.0,1.0
easyocr,GRK,GRK,1.0,1.0
easyocr,Dab2,Dab2,1.0,1.0
easyocr,Bamest,B-arrestin,0.5,0.625
easyocr,Rab35,Rab35,1.0,1.0
easyocr,Rabll,Rab11,0.6,0.6
easyocr,FIP,FIP2,0.75,0.8571428571428571
easyocr,PAR3,PAR3,1.0,1.0
easyocr,PAR6,PAR6,1.0,1.0
easyocr,pobdlin,protudin,0.5,0.6666666666666666
easyocr,KIFS,KIF5,0.75,0.75
easyocr,ERC,ERC,1.0,1.0
easyocr,rbajtin),rabaptin5,0.6666666666666667,0.7058823529411765
easyocr,Rab4,Rab4,1.0,1.0
easyocr,EHDL,EHD1,0.75,0.75
easyocr,Rab22,Rab22,1.0,1.0
easyocr,Rablo,Rab10,0.6,0.6
easyocr,VFS4S,VPS45,0.6,0.6
easyocr,RabS,Rab5,0.75,0.75
easyocr,EEAL,EEA1,0.75,0.75
easyocr,EHDA,EHD4,0.75,0.75
easyocr,rabij,rabip4,0.6666666666666667,0.7272727272727273
easyocr,EHD3,EHD3,1.0,1.0
easyocr,Snx4,Snx4,1.0,1.0
easyocr,PI(3)P,PI(3)P,1.0,1.0
easyocr,pH6.2,pH 6.2,0.8333333333333334,0.9090909090909091
easyocr,VFS29,VPS29,0.8,0.8
easyocr,VFS26,VPS26,0.8,0.8
easyocr,VFS3S,VPS35,0.6,0.6
easyocr,Smx312,Snx3/12,0.7142857142857143,0.7692307692307693
easyocr,Alx,Alix,0.75,0.8571428571428571
easyocr,MB12,MVB12,0.8,0.8888888888888888
easyocr,VFS28,VPS28,0.8,0.8
easyocr,TGIQ],TSG101,0.33333333333333337,0.36363636363636365
easyocr,VFS3?,VPS37,0.6,0.6
easyocr,VFS36,VPS36,0.8,0.8
easyocr,VFS22,VPS22,0.8,0.8
easyocr,VFS2S,VPS25,0.6,0.6
easyocr,CHPS,CHMP5,0.6,0.6666666666666666
easyocr,ISTI,IST1,0.75,0.75
easyocr,CHPL,CHMP1,0.6,0.6666666666666666
easyocr,CHM?,CHMP7,0.6,0.6666666666666666
easyocr,ESCRTI,ESCRT-I,0.8571428571428572,0.9230769230769231
easyocr,ESCRT-II,ESCRT-II,1.0,1.0
easyocr,ESCRT-III,ESCRT-III,1.0,1.0
easyocr,Rabz,Rab7,0.75,0.75
easyocr,pH 5.2,pH 5.2,1.0,1.0
easyocr,Lyoosome,Lysosome,0.875,0.875
easyocr,CHNFS,CHMP6,0.4,0.4
easyocr,CHPA,CHMP4,0.6,0.6666666666666666
easyocr,CHP,CHMP2,0.6,0.75
easyocr,CH,CHMP3,0.4,0.5714285714285714
easyocr,"PI(3,S)P2","PI(3,5)P2",0.8888888888888888,0.8888888888888888
easyocr,VFS4,VPS4,0.75,0.75
easyocr,VTAL,VTA1,0.75,0.75
easyocr,ATP,ATP,1.0,1.0
easyocr,ADP,ADP,1.0,1.0
easyocr,,Ub,0.0,0.0
easyocr,UBPY,UBPY,1.0,1.0
easyocr,ANSH,AMSH,0.75,0.75
easyocr,Rab8,Rab8,1.0,1.0
easyocr,Rab35,Rab35,1.0,1.0
easyocr,EHDL,EHD1,0.75,0.75
easyocr,ARFS,ARF6,0.75,0.75
easyocr,Rabll,Rab11,0.6,0.6
easyocr,FIP3,FIP3,1.0,1.0
easyocr,ARFS,ARF6,0.75,0.75
easyocr,PIPSK,PIP5K,0.8,0.8
easyocr,,Src,0.0,0.0
easyocr,Ras_,Ras,0.75,0.8571428571428571
easyocr,ILZR,IL-2R,0.6,0.6666666666666666
easyocr,MHCI,MHCI,1.0,1.0
easyocr,Rho4,RhoA,0.75,0.75
easyocr,PIP2,PIP2,1.0,1.0
easyocr,lipid raft,lipid raft,1.0,1.0
easyocr,PIP3,PIP3,1.0,1.0
easyocr,MC I,MHC I,0.8,0.8888888888888888
easyocr,FOLR,FOLR,1.0,1.0
easyocr,Caveolin,caveolin,0.875,0.875
easyocr,,Src,0.0,0.0
easyocr,,+p,0.0,0.0
easyocr,"PI(4,SF?","PI(4,5)P2",0.5555555555555556,0.5882352941176471
easyocr,"PI3,4,S)Ps","PI(3,4,5)P3",0.7272727272727273,0.7619047619047619
easyocr,aPKC,aPKC,1.0,1.0
easyocr,CDC4H,CDC42,0.8,0.8
easyocr,PLD,PLD,1.0,1.0
easyocr,CYLD,CYLD,1.0,1.0
easyocr,TRIM2],TRIM25,0.8333333333333334,0.8333333333333334
easyocr,RNF25,RNF125,0.8333333333333334,0.9090909090909091
easyocr,ISGL5,ISG15,0.8,0.8
easyocr,Atg),Atg5,0.75,0.75
easyocr,Atg42,Atg12,0.8,0.8
easyocr,RIG-L,RIG-I,0.8,0.8
easyocr,NLRXI,NLRX1,0.8,0.8
easyocr,MTA,MITA,0.75,0.8571428571428571
easyocr,LGP2,LGP2,1.0,1.0
easyocr,DAK,DAK,1.0,1.0
easyocr,RNF12S,RNF125,0.8333333333333334,0.8333333333333334
easyocr,MAS,MDA5,0.5,0.5714285714285714
easyocr,IPS-4,IPS-1,0.8,0.8
easyocr,DLBA,DUBA,0.75,0.75
easyocr,TRAF3,TRAF3,1.0,1.0
easyocr,TRADD,TRADD,1.0,1.0
easyocr,TANK,TANK,1.0,1.0
easyocr,NAPL,NAP1,0.75,0.75
easyocr,SNNPBAD,SINTBAD,0.7142857142857143,0.7142857142857143
easyocr,FADD,FADD,1.0,1.0
easyocr,RIPL,RIP1,0.75,0.75
easyocr,TRAF2,TRAF2,1.0,1.0
easyocr,TAKI,TAK1,0.75,0.75
easyocr,TRAF6,TRAF6,1.0,1.0
easyocr,MEKKI,MEKK1,0.8,0.8
easyocr,SIKE,SIKE,1.0,1.0
easyocr,DDX3X,DDX3X,1.0,1.0
easyocr,PINL,PIN1,0.75,0.75
easyocr,IKK,IKKE,0.75,0.8571428571428571
easyocr,TBKI,TBK1,0.75,0.75
easyocr,IKKy,IKKy,1.0,1.0
easyocr,IRF3,IRF-3,0.8,0.8888888888888888
easyocr,IRF ?,IRF-7,0.6,0.6
easyocr,CASP?,CASP8,0.8,0.8
easyocr,CASPIQ,CASP10,0.6666666666666667,0.6666666666666666
easyocr,IKKx,IKKy,0.75,0.75
