model,prediction,ground truth,1-NED,difflib ratio
tesseract psm 0,,A1,0.0,0.0
tesseract psm 0,,ABC1,0.0,0.0
tesseract psm 0,,A43,0.0,0.0
tesseract psm 0,,ABC2,0.0,0.0
tesseract psm 0,,A14,0.0,0.0
tesseract psm 0,,B2,0.0,0.0
tesseract psm 0,,B3,0.0,0.0
tesseract psm 0,,B1,0.0,0.0
tesseract psm 0,,B11,0.0,0.0
tesseract psm 0,,B4,0.0,0.0
tesseract psm 0,,B7,0.0,0.0
tesseract psm 0,,B9,0.0,0.0
tesseract psm 0,,M,0.0,0.0
tesseract psm 0,,C2,0.0,0.0
tesseract psm 0,,AC2,0.0,0.0
tesseract psm 0,,C1,0.0,0.0
tesseract psm 0,,AC1,0.0,0.0
tesseract psm 0,,C3,0.0,0.0
tesseract psm 0,,C7,0.0,0.0
tesseract psm 0,,C4,0.0,0.0
tesseract psm 0,,C8,0.0,0.0
tesseract psm 0,,C5,0.0,0.0
tesseract psm 0,,C9,0.0,0.0
tesseract psm 0,,C6,0.0,0.0
tesseract psm 0,,C11,0.0,0.0
tesseract psm 0,,A2,0.0,0.0
tesseract psm 0,,AC2,0.0,0.0
tesseract psm 0,,A1,0.0,0.0
tesseract psm 0,,AC1,0.0,0.0
tesseract psm 0,,A12,0.0,0.0
tesseract psm 0,,A14,0.0,0.0
tesseract psm 0,,A34,0.0,0.0
tesseract psm 0,,A43,0.0,0.0
tesseract psm 0,,A49,0.0,0.0
tesseract psm 0,,D9,0.0,0.0
tesseract psm 0,,D2,0.0,0.0
tesseract psm 0,,RDR2,0.0,0.0
tesseract psm 0,,D10,0.0,0.0
tesseract psm 0,,D3,0.0,0.0
tesseract psm 0,,D12,0.0,0.0
tesseract psm 0,,D5,0.0,0.0
tesseract psm 0,,D1,0.0,0.0
tesseract psm 0,,D8,0.0,0.0
tesseract psm 0,,D11,0.0,0.0
tesseract psm 0,,D6,0.0,0.0
tesseract psm 0,,D7,0.0,0.0
tesseract psm 0,,D4,0.0,0.0
tesseract psm 0,,ABC1,0.0,0.0
tesseract psm 0,,ABC2,0.0,0.0
tesseract psm 0,,ABC3,0.0,0.0
tesseract psm 0,,ABC4,0.0,0.0
tesseract psm 0,,ABC5,0.0,0.0
tesseract psm 0,,D5/E5,0.0,0.0
tesseract psm 0,,D6/E6,0.0,0.0
tesseract psm 0,,D8/E8,0.0,0.0
tesseract psm 0,,D12/E12,0.0,0.0
tesseract psm 0,,D10/E10,0.0,0.0
tesseract psm 0,,D1,0.0,0.0
tesseract psm 0,,E1,0.0,0.0
tesseract psm 0,,D2/E2,0.0,0.0
tesseract psm 0,,D7/E7,0.0,0.0
tesseract psm 0,,RecJ,0.0,0.0
tesseract psm 0,,SSB,0.0,0.0
tesseract psm 0,,RecJ,0.0,0.0
tesseract psm 0,,RecB,0.0,0.0
tesseract psm 0,,RecC,0.0,0.0
tesseract psm 0,,RecD,0.0,0.0
tesseract psm 0,,SSB,0.0,0.0
tesseract psm 0,,RecF,0.0,0.0
tesseract psm 0,,RecA,0.0,0.0
tesseract psm 0,,RecO,0.0,0.0
tesseract psm 0,,RecR,0.0,0.0
tesseract psm 0,,RecA,0.0,0.0
tesseract psm 0,,RecFOR,0.0,0.0
tesseract psm 0,,RecA,0.0,0.0
tesseract psm 0,,DpoI,0.0,0.0
tesseract psm 0,,DpoIII,0.0,0.0
tesseract psm 0,,RuvA,0.0,0.0
tesseract psm 0,,RuvB,0.0,0.0
tesseract psm 0,,RuvC,0.0,0.0
tesseract psm 0,,RecG,0.0,0.0
tesseract psm 0,,RuvA,0.0,0.0
tesseract psm 0,,RuvB,0.0,0.0
tesseract psm 0,,RuvC,0.0,0.0
tesseract psm 0,,RecG,0.0,0.0
tesseract psm 0,,PriA,0.0,0.0
tesseract psm 0,,PriB,0.0,0.0
tesseract psm 0,,PriC,0.0,0.0
tesseract psm 0,,DnaT,0.0,0.0
tesseract psm 0,,PriA,0.0,0.0
tesseract psm 0,,Rad51B,0.0,0.0
tesseract psm 0,,Rad51C,0.0,0.0
tesseract psm 0,,Rad51D,0.0,0.0
tesseract psm 0,,XRCC2,0.0,0.0
tesseract psm 0,,XRCC3,0.0,0.0
tesseract psm 0,,Rad51C,0.0,0.0
tesseract psm 0,,Rad51B,0.0,0.0
tesseract psm 0,,Rad51C,0.0,0.0
tesseract psm 0,,Rad51D,0.0,0.0
tesseract psm 0,,XRCC2,0.0,0.0
tesseract psm 0,,BLM,0.0,0.0
tesseract psm 0,,TOP3,0.0,0.0
tesseract psm 0,,Mus81,0.0,0.0
tesseract psm 0,,Eme1,0.0,0.0
tesseract psm 0,,Rad50,0.0,0.0
tesseract psm 0,,Mre11,0.0,0.0
tesseract psm 0,,XRS2,0.0,0.0
tesseract psm 0,,Rad50,0.0,0.0
tesseract psm 0,,Mre11,0.0,0.0
tesseract psm 0,,Mbs1,0.0,0.0
tesseract psm 0,,ATM,0.0,0.0
tesseract psm 0,,CtIP,0.0,0.0
tesseract psm 0,,TOPBP1,0.0,0.0
tesseract psm 0,,BARD1,0.0,0.0
tesseract psm 0,,BRCA1,0.0,0.0
tesseract psm 0,,BRIP1,0.0,0.0
tesseract psm 0,,NBA1,0.0,0.0
tesseract psm 0,,Abraxas,0.0,0.0
tesseract psm 0,,BRE,0.0,0.0
tesseract psm 0,,RAP80,0.0,0.0
tesseract psm 0,,BRCC36,0.0,0.0
tesseract psm 0,,Rad55,0.0,0.0
tesseract psm 0,,Rad57,0.0,0.0
tesseract psm 0,,RPA,0.0,0.0
tesseract psm 0,,Rad51,0.0,0.0
tesseract psm 0,,Rad52,0.0,0.0
tesseract psm 0,,DSS1,0.0,0.0
tesseract psm 0,,PALB2,0.0,0.0
tesseract psm 0,,BRCA2,0.0,0.0
tesseract psm 0,,SYCP3,0.0,0.0
tesseract psm 0,,Rad59,0.0,0.0
tesseract psm 0,,Rad54,0.0,0.0
tesseract psm 0,,Rad54,0.0,0.0
tesseract psm 0,,D-loop,0.0,0.0
tesseract psm 0,,pol6,0.0,0.0
tesseract psm 0,,BLM,0.0,0.0
tesseract psm 0,,JAK2/3,0.0,0.0
tesseract psm 0,,+p,0.0,0.0
tesseract psm 0,,STAT,0.0,0.0
tesseract psm 0,,PKA,0.0,0.0
tesseract psm 0,,cAMP,0.0,0.0
tesseract psm 0,,Shc,0.0,0.0
tesseract psm 0,,GRB2,0.0,0.0
tesseract psm 0,,SOS,0.0,0.0
tesseract psm 0,,Ras,0.0,0.0
tesseract psm 0,,Raf,0.0,0.0
tesseract psm 0,,MEK1,0.0,0.0
tesseract psm 0,,ERK1/2,0.0,0.0
tesseract psm 0,,AC,0.0,0.0
tesseract psm 0,,+p,0.0,0.0
tesseract psm 0,,FOXO,0.0,0.0
tesseract psm 0,,NFkB,0.0,0.0
tesseract psm 0,,PKCC,0.0,0.0
tesseract psm 0,,Akt,0.0,0.0
tesseract psm 0,,chemokine,0.0,0.0
tesseract psm 0,,chemokineR,0.0,0.0
tesseract psm 0,,Gai,0.0,0.0
tesseract psm 0,,Src,0.0,0.0
tesseract psm 0,,GBy,0.0,0.0
tesseract psm 0,,PI3K,0.0,0.0
tesseract psm 0,,PI3K,0.0,0.0
tesseract psm 0,,IKK,0.0,0.0
tesseract psm 0,,IkB,0.0,0.0
tesseract psm 0,,DNA,0.0,0.0
tesseract psm 0,,BAD,0.0,0.0
tesseract psm 0,,P-Rex1,0.0,0.0
tesseract psm 0,,GSK3,0.0,0.0
tesseract psm 0,,DOCK2,0.0,0.0
tesseract psm 0,,ELMO1,0.0,0.0
tesseract psm 0,,Rac,0.0,0.0
tesseract psm 0,,Gaq,0.0,0.0
tesseract psm 0,,GRK,0.0,0.0
tesseract psm 0,,B-arrestin,0.0,0.0
tesseract psm 0,,PLC,0.0,0.0
tesseract psm 0,,Itk,0.0,0.0
tesseract psm 0,,Vav,0.0,0.0
tesseract psm 0,,Tiam1,0.0,0.0
tesseract psm 0,,Par3,0.0,0.0
tesseract psm 0,,PKCC,0.0,0.0
tesseract psm 0,,Cdc42,0.0,0.0
tesseract psm 0,,Pyk2,0.0,0.0
tesseract psm 0,,FAK,0.0,0.0
tesseract psm 0,,p130Cas,0.0,0.0
tesseract psm 0,,Paxillin,0.0,0.0
tesseract psm 0,,Crk,0.0,0.0
tesseract psm 0,,RhoA,0.0,0.0
tesseract psm 0,,IP3,0.0,0.0
tesseract psm 0,,Ca2+,0.0,0.0
tesseract psm 0,,RasGRP2,0.0,0.0
tesseract psm 0,,Rap1,0.0,0.0
tesseract psm 0,,DAG,0.0,0.0
tesseract psm 0,,PKC,0.0,0.0
tesseract psm 0,,Pyk2,0.0,0.0
tesseract psm 0,,p47phox,0.0,0.0
tesseract psm 0,,NADPH,0.0,0.0
tesseract psm 0,,FAK,0.0,0.0
tesseract psm 0,,Crk,0.0,0.0
tesseract psm 0,,p130Cas,0.0,0.0
tesseract psm 0,,Paxillin,0.0,0.0
tesseract psm 0,,WASP,0.0,0.0
tesseract psm 0,,ROCK,0.0,0.0
tesseract psm 0,,PAK1,0.0,0.0
tesseract psm 0,,PIKFYVE,0.0,0.0
tesseract psm 0,,TMEM55,0.0,0.0
tesseract psm 0,,PIP4K,0.0,0.0
tesseract psm 0,,PIP5K,0.0,0.0
tesseract psm 0,,3.1.3.95,0.0,0.0
tesseract psm 0,,PTEN,0.0,0.0
tesseract psm 0,,PIK3C,0.0,0.0
tesseract psm 0,,PI4K,0.0,0.0
tesseract psm 0,,3.1.3.-,0.0,0.0
tesseract psm 0,,3.1.3.36,0.0,0.0
tesseract psm 0,,PIKFYVE,0.0,0.0
tesseract psm 0,,PIK3C3,0.0,0.0
tesseract psm 0,,PIK3C2,0.0,0.0
tesseract psm 0,,PTEN,0.0,0.0
tesseract psm 0,,3.1.3.64,0.0,0.0
tesseract psm 0,,INPP4,0.0,0.0
tesseract psm 0,,PI(3)P,0.0,0.0
tesseract psm 0,,"PI(3,4)P2",0.0,0.0
tesseract psm 0,,PIK3C2,0.0,0.0
tesseract psm 0,,PLC,0.0,0.0
tesseract psm 0,,PLC,0.0,0.0
tesseract psm 0,,3.1.3.36,0.0,0.0
tesseract psm 0,,SHIP,0.0,0.0
tesseract psm 0,,3.1.3.56,0.0,0.0
tesseract psm 0,,IP3 3K,0.0,0.0
tesseract psm 0,,2.7.1.151,0.0,0.0
tesseract psm 0,,2.7.1.159,0.0,0.0
tesseract psm 0,,2.7.1.151,0.0,0.0
tesseract psm 0,,2.7.1.151,0.0,0.0
tesseract psm 0,,2.7.1.140,0.0,0.0
tesseract psm 0,,3.1.3.66,0.0,0.0
tesseract psm 0,,3.1.3.64,0.0,0.0
tesseract psm 0,,3.1.3.57,0.0,0.0
tesseract psm 0,,3.1.3.66,0.0,0.0
tesseract psm 0,,3.1.3.56,0.0,0.0
tesseract psm 0,,3.1.3.57,0.0,0.0
tesseract psm 0,,2.7.1.107,0.0,0.0
tesseract psm 0,,IP3R,0.0,0.0
tesseract psm 0,,PKC,0.0,0.0
tesseract psm 0,,CALM,0.0,0.0
tesseract psm 0,,PLC,0.0,0.0
tesseract psm 0,,2.7.8.11,0.0,0.0
tesseract psm 0,,2.7.4.21,0.0,0.0
tesseract psm 0,,2.7.4.24,0.0,0.0
tesseract psm 0,,2.7.1.158,0.0,0.0
tesseract psm 0,,2.7.4.21,0.0,0.0
tesseract psm 0,,2.7.4.24,0.0,0.0
tesseract psm 0,,3.1.3.25,0.0,0.0
tesseract psm 0,,3.1.3.25,0.0,0.0
tesseract psm 0,,3.1.3.25,0.0,0.0
tesseract psm 0,,2.7.7.41,0.0,0.0
tesseract psm 0,,PA,0.0,0.0
tesseract psm 0,,DG,0.0,0.0
tesseract psm 0,,CDP-DG,0.0,0.0
tesseract psm 0,,PI(5)P,0.0,0.0
tesseract psm 0,,"PI94,5)P2",0.0,0.0
tesseract psm 0,,"PI(3,5)P2",0.0,0.0
tesseract psm 0,,PI(4)P,0.0,0.0
tesseract psm 0,,"PI(3,4,5)P3",0.0,0.0
tesseract psm 0,,"I(1,3,4)P3",0.0,0.0
tesseract psm 0,,"I(1,3,4,5)P4",0.0,0.0
tesseract psm 0,,"I(1,4,5,6)P4",0.0,0.0
tesseract psm 0,,"I(1,3)P2",0.0,0.0
tesseract psm 0,,"I(3,4)P2",0.0,0.0
tesseract psm 0,,"I(1,4)P2",0.0,0.0
tesseract psm 0,,"I(1,4,5)P3",0.0,0.0
tesseract psm 0,,"I(1,3,4,5,6)P5",0.0,0.0
tesseract psm 0,,I(1)P,0.0,0.0
tesseract psm 0,,1PP-IP5,0.0,0.0
tesseract psm 0,,IP6,0.0,0.0
tesseract psm 0,,"I(1,3,4,5)P4",0.0,0.0
tesseract psm 0,,5PP-IP5,0.0,0.0
tesseract psm 0,,IP8,0.0,0.0
tesseract psm 0,,I(3)P,0.0,0.0
tesseract psm 0,,I(4)P,0.0,0.0
tesseract psm 0,,TGFB,0.0,0.0
tesseract psm 0,,TGFBR,0.0,0.0
tesseract psm 0,,TfR,0.0,0.0
tesseract psm 0,,RTK,0.0,0.0
tesseract psm 0,,dynamin,0.0,0.0
tesseract psm 0,,+p,0.0,0.0
tesseract psm 0,,SARA,0.0,0.0
tesseract psm 0,,Smad2/3,0.0,0.0
tesseract psm 0,,Cbl,0.0,0.0
tesseract psm 0,,CIN85,0.0,0.0
tesseract psm 0,,endophilin,0.0,0.0
tesseract psm 0,,Epsin,0.0,0.0
tesseract psm 0,,EPS15,0.0,0.0
tesseract psm 0,,Spartin,0.0,0.0
tesseract psm 0,,AP-2,0.0,0.0
tesseract psm 0,,AMPH,0.0,0.0
tesseract psm 0,,EHD2,0.0,0.0
tesseract psm 0,,E3 ligase,0.0,0.0
tesseract psm 0,,N-WASP,0.0,0.0
tesseract psm 0,,Arp2/3,0.0,0.0
tesseract psm 0,,WIPF,0.0,0.0
tesseract psm 0,,Rab4,0.0,0.0
tesseract psm 0,,ARF6,0.0,0.0
tesseract psm 0,,PIP5K,0.0,0.0
tesseract psm 0,,PLD,0.0,0.0
tesseract psm 0,,Arf,0.0,0.0
tesseract psm 0,,ArfGAP,0.0,0.0
tesseract psm 0,,ArfGEF,0.0,0.0
tesseract psm 0,,Arf,0.0,0.0
tesseract psm 0,,GDP,0.0,0.0
tesseract psm 0,,GTP,0.0,0.0
tesseract psm 0,,GDP,0.0,0.0
tesseract psm 0,,GTP,0.0,0.0
tesseract psm 0,,Pi,0.0,0.0
tesseract psm 0,,Hsc70,0.0,0.0
tesseract psm 0,,auxilin,0.0,0.0
tesseract psm 0,,Ub,0.0,0.0
tesseract psm 0,,CAPZB,0.0,0.0
tesseract psm 0,,CAPZA,0.0,0.0
tesseract psm 0,,SWIP,0.0,0.0
tesseract psm 0,,Arp2/3,0.0,0.0
tesseract psm 0,,WASH,0.0,0.0
tesseract psm 0,,Strump,0.0,0.0
tesseract psm 0,,FAM21,0.0,0.0
tesseract psm 0,,CCDC53,0.0,0.0
tesseract psm 0,,Ub,0.0,0.0
tesseract psm 0,,UBPY,0.0,0.0
tesseract psm 0,,AMSH,0.0,0.0
tesseract psm 0,,Rab7,0.0,0.0
tesseract psm 0,,STAM,0.0,0.0
tesseract psm 0,,Hrs,0.0,0.0
tesseract psm 0,,Ub,0.0,0.0
tesseract psm 0,,PI(3)P,0.0,0.0
tesseract psm 0,,ESCRT-0,0.0,0.0
tesseract psm 0,,ACP33,0.0,0.0
tesseract psm 0,,M6P,0.0,0.0
tesseract psm 0,,CI-MPR,0.0,0.0
tesseract psm 0,,SNX1/2,0.0,0.0
tesseract psm 0,,SNX5,0.0,0.0
tesseract psm 0,,Ub,0.0,0.0
tesseract psm 0,,LDL,0.0,0.0
tesseract psm 0,,LDLR,0.0,0.0
tesseract psm 0,,GPCR,0.0,0.0
tesseract psm 0,,ARH,0.0,0.0
tesseract psm 0,,GRK,0.0,0.0
tesseract psm 0,,Dab2,0.0,0.0
tesseract psm 0,,B-arrestin,0.0,0.0
tesseract psm 0,,Rab35,0.0,0.0
tesseract psm 0,,Rab11,0.0,0.0
tesseract psm 0,,FIP2,0.0,0.0
tesseract psm 0,,PAR3,0.0,0.0
tesseract psm 0,,PAR6,0.0,0.0
tesseract psm 0,,protudin,0.0,0.0
tesseract psm 0,,KIF5,0.0,0.0
tesseract psm 0,,ERC,0.0,0.0
tesseract psm 0,,rabaptin5,0.0,0.0
tesseract psm 0,,Rab4,0.0,0.0
tesseract psm 0,,EHD1,0.0,0.0
tesseract psm 0,,Rab22,0.0,0.0
tesseract psm 0,,Rab10,0.0,0.0
tesseract psm 0,,VPS45,0.0,0.0
tesseract psm 0,,Rab5,0.0,0.0
tesseract psm 0,,EEA1,0.0,0.0
tesseract psm 0,,EHD4,0.0,0.0
tesseract psm 0,,rabip4,0.0,0.0
tesseract psm 0,,EHD3,0.0,0.0
tesseract psm 0,,Snx4,0.0,0.0
tesseract psm 0,,PI(3)P,0.0,0.0
tesseract psm 0,,pH 6.2,0.0,0.0
tesseract psm 0,,VPS29,0.0,0.0
tesseract psm 0,,VPS26,0.0,0.0
tesseract psm 0,,VPS35,0.0,0.0
tesseract psm 0,,Snx3/12,0.0,0.0
tesseract psm 0,,Alix,0.0,0.0
tesseract psm 0,,MVB12,0.0,0.0
tesseract psm 0,,VPS28,0.0,0.0
tesseract psm 0,,TSG101,0.0,0.0
tesseract psm 0,,VPS37,0.0,0.0
tesseract psm 0,,VPS36,0.0,0.0
tesseract psm 0,,VPS22,0.0,0.0
tesseract psm 0,,VPS25,0.0,0.0
tesseract psm 0,,CHMP5,0.0,0.0
tesseract psm 0,,IST1,0.0,0.0
tesseract psm 0,,CHMP1,0.0,0.0
tesseract psm 0,,CHMP7,0.0,0.0
tesseract psm 0,,ESCRT-I,0.0,0.0
tesseract psm 0,,ESCRT-II,0.0,0.0
tesseract psm 0,,ESCRT-III,0.0,0.0
tesseract psm 0,,Rab7,0.0,0.0
tesseract psm 0,,pH 5.2,0.0,0.0
tesseract psm 0,,Lysosome,0.0,0.0
tesseract psm 0,,CHMP6,0.0,0.0
tesseract psm 0,,CHMP4,0.0,0.0
tesseract psm 0,,CHMP2,0.0,0.0
tesseract psm 0,,CHMP3,0.0,0.0
tesseract psm 0,,"PI(3,5)P2",0.0,0.0
tesseract psm 0,,VPS4,0.0,0.0
tesseract psm 0,,VTA1,0.0,0.0
tesseract psm 0,,ATP,0.0,0.0
tesseract psm 0,,ADP,0.0,0.0
tesseract psm 0,,Ub,0.0,0.0
tesseract psm 0,,UBPY,0.0,0.0
tesseract psm 0,,AMSH,0.0,0.0
tesseract psm 0,,Rab8,0.0,0.0
tesseract psm 0,,Rab35,0.0,0.0
tesseract psm 0,,EHD1,0.0,0.0
tesseract psm 0,,ARF6,0.0,0.0
tesseract psm 0,,Rab11,0.0,0.0
tesseract psm 0,,FIP3,0.0,0.0
tesseract psm 0,,ARF6,0.0,0.0
tesseract psm 0,,PIP5K,0.0,0.0
tesseract psm 0,,Src,0.0,0.0
tesseract psm 0,,Ras,0.0,0.0
tesseract psm 0,,IL-2R,0.0,0.0
tesseract psm 0,,MHCI,0.0,0.0
tesseract psm 0,,RhoA,0.0,0.0
tesseract psm 0,,PIP2,0.0,0.0
tesseract psm 0,,lipid raft,0.0,0.0
tesseract psm 0,,PIP3,0.0,0.0
tesseract psm 0,,MHC I,0.0,0.0
tesseract psm 0,,FOLR,0.0,0.0
tesseract psm 0,,caveolin,0.0,0.0
tesseract psm 0,,Src,0.0,0.0
tesseract psm 0,,+p,0.0,0.0
tesseract psm 0,,"PI(4,5)P2",0.0,0.0
tesseract psm 0,,"PI(3,4,5)P3",0.0,0.0
tesseract psm 0,,aPKC,0.0,0.0
tesseract psm 0,,CDC42,0.0,0.0
tesseract psm 0,,PLD,0.0,0.0
tesseract psm 0,,CYLD,0.0,0.0
tesseract psm 0,,TRIM25,0.0,0.0
tesseract psm 0,,RNF125,0.0,0.0
tesseract psm 0,,ISG15,0.0,0.0
tesseract psm 0,,Atg5,0.0,0.0
tesseract psm 0,,Atg12,0.0,0.0
tesseract psm 0,,RIG-I,0.0,0.0
tesseract psm 0,,NLRX1,0.0,0.0
tesseract psm 0,,MITA,0.0,0.0
tesseract psm 0,,LGP2,0.0,0.0
tesseract psm 0,,DAK,0.0,0.0
tesseract psm 0,,RNF125,0.0,0.0
tesseract psm 0,,MDA5,0.0,0.0
tesseract psm 0,,IPS-1,0.0,0.0
tesseract psm 0,,DUBA,0.0,0.0
tesseract psm 0,,TRAF3,0.0,0.0
tesseract psm 0,,TRADD,0.0,0.0
tesseract psm 0,,TANK,0.0,0.0
tesseract psm 0,,NAP1,0.0,0.0
tesseract psm 0,,SINTBAD,0.0,0.0
tesseract psm 0,,FADD,0.0,0.0
tesseract psm 0,,RIP1,0.0,0.0
tesseract psm 0,,TRAF2,0.0,0.0
tesseract psm 0,,TAK1,0.0,0.0
tesseract psm 0,,TRAF6,0.0,0.0
tesseract psm 0,,MEKK1,0.0,0.0
tesseract psm 0,,SIKE,0.0,0.0
tesseract psm 0,,DDX3X,0.0,0.0
tesseract psm 0,,PIN1,0.0,0.0
tesseract psm 0,,IKKE,0.0,0.0
tesseract psm 0,,TBK1,0.0,0.0
tesseract psm 0,,IKKy,0.0,0.0
tesseract psm 0,,IRF-3,0.0,0.0
tesseract psm 0,,IRF-7,0.0,0.0
tesseract psm 0,,CASP8,0.0,0.0
tesseract psm 0,,CASP10,0.0,0.0
tesseract psm 0,,IKKy,0.0,0.0
tesseract psm 0,,IKKa,0.0,0.0
tesseract psm 0,,IKKB,0.0,0.0
tesseract psm 0,,IkB,0.0,0.0
tesseract psm 0,,NFkB,0.0,0.0
tesseract psm 0,,JNK,0.0,0.0
tesseract psm 0,,p38,0.0,0.0
tesseract psm 0,,IFNa,0.0,0.0
tesseract psm 0,,IFNB,0.0,0.0
tesseract psm 0,,IFNw,0.0,0.0
tesseract psm 0,,IFNE,0.0,0.0
tesseract psm 0,,IFNk,0.0,0.0
tesseract psm 0,,IL-8,0.0,0.0
tesseract psm 0,,TNFa,0.0,0.0
tesseract psm 0,,IL-12,0.0,0.0
tesseract psm 0,,IP10,0.0,0.0
tesseract psm 0,,DNA,0.0,0.0
tesseract psm 0,,DNA,0.0,0.0
tesseract psm 0,,MAPK,0.0,0.0
tesseract psm 0,,DLL1/4,0.0,0.0
tesseract psm 0,,Notch3,0.0,0.0
tesseract psm 0,,IFN-y,0.0,0.0
tesseract psm 0,,IFNyR,0.0,0.0
tesseract psm 0,,JAK1/2,0.0,0.0
tesseract psm 0,,IL-12,0.0,0.0
tesseract psm 0,,IL-12R,0.0,0.0
tesseract psm 0,,JAK2,0.0,0.0
tesseract psm 0,,TYK2,0.0,0.0
tesseract psm 0,,CD4,0.0,0.0
tesseract psm 0,,Lck,0.0,0.0
tesseract psm 0,,CD3e,0.0,0.0
tesseract psm 0,,CD3y,0.0,0.0
tesseract psm 0,,MHCII,0.0,0.0
tesseract psm 0,,TCRa,0.0,0.0
tesseract psm 0,,TCRB,0.0,0.0
tesseract psm 0,,CD3C,0.0,0.0
tesseract psm 0,,CD3C,0.0,0.0
tesseract psm 0,,CD36,0.0,0.0
tesseract psm 0,,CD3e,0.0,0.0
tesseract psm 0,,LAT,0.0,0.0
tesseract psm 0,,ZAP70,0.0,0.0
tesseract psm 0,,PLCy1,0.0,0.0
tesseract psm 0,,IL-2,0.0,0.0
tesseract psm 0,,IL-2R,0.0,0.0
tesseract psm 0,,JAK1/3,0.0,0.0
tesseract psm 0,,IL-4,0.0,0.0
